onset	duration	stimulus
68.88	0.11	they
68.99	0.24	grew
69.23	0.31	up
69.58	0.35	Brooklyn
69.94	0.15	for
70.09	0.28	her
70.37	0.45	Ireland
70.83	0.14	for
70.97	0.32	him
71.65	0.18	and
71.83	0.13	their
71.96	0.73	families
72.73	0.1	a
72.83	0.43	sister
73.31	0.33	each
74.06	0.16	and
74.22	0.11	then
74.33	0.23	looked
74.56	0.16	over
74.72	0.12	their
74.84	0.42	menus
75.27	0.15	in
75.45	0.74	uncomfortable
76.19	0.67	silence
77.23	0.49	Marianne
77.73	0.25	tried
77.98	0.07	to
78.05	0.25	start
78.3	0.08	the
78.39	0.62	conversation
79.01	0.38	again
79.4	0.36	saying
80.21	0.17	it
80.38	0.2	took
80.58	0.11	me
80.69	0.1	an
80.79	0.32	hour
81.11	0.12	to
81.23	0.33	figure
81.56	0.17	out
81.73	0.15	what
81.88	0.15	to
82.03	0.45	wear
83.19	0.25	You
83.44	0.38	chose
83.83	0.65	wisely
84.61	0.25	said
85.01	0.26	Brandonne
85.32	0.51	nodding
86.77	0.15	The
86.92	0.26	waiter
87.47	0.16	over
87.63	0.11	to
87.74	0.11	the
87.85	0.37	table
88.22	0.13	and
88.35	0.33	poured
88.68	0.14	their
88.82	0.41	wine
89.54	0.17	He
89.71	0.21	then
89.92	0.27	stood
90.19	0.14	there
90.33	0.74	expectantly
91.09	0.16	and
91.25	0.09	they
91.34	0.43	realized
91.77	0.07	he
91.84	0.16	was
92.0	0.33	waiting
92.33	0.12	for
92.45	0.15	their
92.6	0.31	order
93.49	0.15	They
93.64	0.3	both
93.97	0.33	ordered
94.3	0.08	the
94.38	0.4	lamb
94.79	0.18	then
94.99	0.26	turned
95.25	0.09	to
95.34	0.13	one
95.47	0.35	another
95.82	0.12	as
95.94	0.09	the
96.03	0.25	waiter
96.28	0.4	nodded
96.68	0.13	and
96.82	0.33	backed
97.15	0.35	away
98.28	0.42	So
99.16	0.24	you
99.4	0.25	seeing
99.65	0.27	anyone
99.92	0.08	at
100.0	0.07	the
100.07	0.32	moment
100.83	0.38	Asked
101.21	0.42	Brandon
102.78	0.34	No
103.15	0.5	actually
103.65	0.23	I'm
103.89	0.55	separated
104.75	0.16	Kind
104.91	0.13	of
105.04	0.07	a
105.11	0.37	recent
105.49	0.28	thing
106.51	0.16	Oh
106.67	0.18	you
106.85	0.14	were
106.99	0.32	married
107.31	0.1	for
107.41	0.31	long
108.69	0.36	No
109.06	0.21	gave
109.27	0.1	it
109.37	0.09	a
109.5	0.4	shot
109.9	0.12	It
110.24	0.26	didn't
110.5	0.21	really
110.71	0.25	work
110.96	0.32	out
111.73	0.23	He
111.96	0.5	paused
112.46	0.41	fingering
112.87	0.11	her
112.98	0.41	napkin
113.76	0.23	What
113.99	0.25	about
114.24	0.34	you
115.6	0.33	No
115.93	0.13	I'm
116.06	0.18	not
116.24	0.24	seeing
116.48	0.24	anyone
116.72	0.07	To
116.79	0.12	be
116.91	0.3	honest
117.21	0.19	I
117.41	0.24	can't
117.65	0.54	understand
118.19	0.13	how
118.32	0.28	people
118.6	0.17	can
118.77	0.31	stay
119.08	0.18	with
119.26	0.23	one
119.49	0.38	person
119.87	0.11	for
119.98	0.1	the
120.08	0.23	rest
120.31	0.1	of
120.41	0.14	their
120.55	0.44	lives
121.23	0.25	My
121.48	0.39	longest
121.87	0.61	relationship
122.48	0.23	was
122.71	0.31	four
123.02	0.59	months
124.1	0.5	Marianne
124.6	0.37	raised
124.97	0.11	her
125.09	0.65	eyebrows
126.12	0.28	Four
126.41	0.48	months
127.02	0.18	you
127.2	0.17	have
127.37	0.1	to
127.47	0.36	commit
127.83	0.11	you
127.94	0.13	have
128.07	0.08	to
128.15	0.38	actually
128.53	0.15	give
128.68	0.08	it
128.76	0.05	a
128.81	0.6	shot
130.15	0.15	I
130.3	0.38	did
130.69	0.21	he
130.9	0.46	laughed
131.8	0.28	For
132.09	0.25	four
132.34	0.58	months
133.69	0.27	Soon
133.96	0.09	the
134.05	0.24	waiter
134.3	0.37	returned
134.68	0.18	with
134.86	0.15	their
135.01	0.33	lamb
135.38	0.48	artfully
135.89	0.55	arranged
136.44	0.11	on
136.55	0.1	the
136.65	0.36	plate
137.54	0.15	As
137.69	0.13	they
137.82	0.29	began
138.11	0.12	to
138.23	0.2	cut
138.46	0.23	into
138.69	0.08	the
138.77	0.37	meat
139.15	0.01	Brandonne
139.68	0.17	leaned
139.85	0.19	over
140.04	0.1	to
140.14	0.56	Marianne
141.16	0.03	Have
141.5	0.34	you
141.84	0.13	had
141.97	0.07	a
142.04	0.4	choice
142.44	0.13	to
142.57	0.24	live
142.81	0.11	in
142.92	0.11	the
143.04	0.46	past
143.51	0.16	or
143.67	0.12	the
143.79	0.43	future
144.22	0.13	and
144.35	0.1	you
144.45	0.13	could
144.6	0.18	be
144.81	0.5	anything
145.31	0.15	you
145.46	0.37	wanted
146.22	0.31	What
146.53	0.17	would
146.7	0.14	you
146.84	0.35	be
148.0	0.51	Well
149.54	0.22	what
149.76	0.14	would
149.9	0.19	you
150.09	0.25	be
151.46	0.17	I
151.63	0.23	always
151.86	0.28	wanted
152.14	0.09	to
152.24	0.15	be
152.39	0.05	a
152.44	0.62	musician
153.06	0.1	in
153.16	0.11	the
153.27	0.65	60s
154.79	0.51	Marianne
155.31	0.24	shook
155.55	0.09	her
155.64	0.33	head
156.39	0.2	I
156.59	0.19	saw
156.78	0.16	that
156.94	0.36	Rolling
157.3	0.42	Stones
157.72	0.6	documentary
158.32	0.53	recently
159.09	0.14	The
159.23	0.39	60
159.62	0.26	seemed
159.9	0.21	like
160.11	0.72	chaos
161.09	0.18	The
161.27	0.34	last
161.61	0.35	place
161.96	0.17	I'd
162.13	0.18	want
162.31	0.07	to
162.39	0.32	be
163.51	0.39	So
164.03	0.35	where
164.38	0.23	would
164.61	0.14	you
164.92	0.02	to
164.94	0.3	be
166.28	0.17	You
166.45	0.46	know
167.18	0.57	here
168.32	0.52	now
169.82	0.28	don't
170.1	0.19	be
170.29	0.24	so
170.53	0.69	boring
171.23	0.19	he
171.42	0.35	says
171.88	0.62	Playfully
