onset	duration	stimulus
113.43	0.18	for
113.61	0.32	her
113.93	0.09	I
114.02	0.2	will
114.22	0.38	shoot
114.64	0.51	myself
115.16	0.08	if
115.24	0.07	I
115.33	0.19	think
115.52	0.09	it
115.61	0.2	makes
115.81	0.13	me
115.94	0.17	look
116.12	0.57	brave
117.54	0.21	And
117.75	0.16	so
117.91	0.18	I'm
118.09	0.2	like
118.54	0.59	staring
119.15	0.23	at
119.38	0.15	her
119.53	0.33	trying
119.86	0.1	to
119.98	0.26	think
120.24	0.15	of
120.39	0.34	some
120.73	0.63	language
121.38	0.22	this
121.6	0.38	chick
121.98	0.29	might
122.27	0.09	you
122.36	0.13	know
122.49	0.86	understand
125.77	0.29	She
126.07	0.3	says
126.37	0.12	we're
126.49	0.09	going
126.59	0.06	to
126.67	0.44	start
127.15	0.27	with
127.44	0.24	the
127.68	0.59	landing
128.27	0.26	because
128.53	0.25	that's
128.78	0.14	the
128.92	0.48	important
129.43	0.43	part
130.01	0.8	And
130.81	0.11	what
130.92	0.06	I
130.98	0.18	just
131.16	0.22	did
131.38	0.25	sort
131.63	0.11	of
131.74	0.26	starts
132.0	0.43	sinking
132.43	0.16	in
132.6	0.1	you
132.7	0.11	know
132.82	0.09	I
132.91	0.25	just
133.16	0.15	like
133.31	0.23	fell
133.54	0.22	out
133.83	0.11	a
133.94	0.66	mile
134.63	0.14	out
134.77	0.13	of
134.9	0.08	the
134.98	0.38	sky
135.58	0.18	on
135.8	0.62	purpose
136.88	0.15	and
137.03	0.07	I
137.1	0.32	drive
137.42	0.21	home
137.64	0.06	with
137.7	0.05	the
137.75	0.28	top
138.03	0.35	down
139.4	0.27	Thank
139.67	0.12	you
140.87	0.16	And
141.03	0.08	then
141.11	0.15	she
141.26	0.19	led
141.45	0.11	me
141.56	0.14	into
141.7	0.13	the
141.83	0.39	office
142.22	0.19	which
142.41	0.21	looked
142.62	0.11	like
142.73	0.05	I
142.78	0.13	had
142.91	0.15	been
143.06	0.16	kind
143.22	0.28	of
143.55	0.63	delivered
144.22	0.34	on
144.57	0.06	the
144.64	0.17	back
144.81	0.09	of
144.9	0.07	a
144.97	0.44	flatbed
145.41	0.38	truck
149.19	0.18	By
149.37	0.3	which
149.68	0.22	she
149.9	0.3	meant
150.25	0.2	at
150.45	0.24	your
150.69	0.82	age
152.24	0.17	And
152.41	0.27	so
152.68	0.27	I
153.03	0.46	lock
153.49	0.26	eyes
153.76	0.16	with
153.92	0.33	her
154.27	0.11	and
154.38	0.1	I
154.51	0.44	glare
154.95	0.17	at
155.12	0.4	her
155.7	0.13	and
155.83	0.07	I
155.9	0.25	hope
156.16	0.16	I'm
156.32	0.25	cute
156.64	0.15	when
156.79	0.11	I'm
156.9	0.62	angry
158.02	0.32	Not
158.34	0.1	the
158.44	0.4	funniest
158.84	0.31	joke
159.21	0.15	I've
159.36	0.19	ever
159.55	0.34	heard
161.14	0.14	What
161.29	0.33	happened
161.62	0.17	was
161.79	0.05	I
161.84	0.1	was
161.94	0.07	in
162.01	0.12	my
162.13	0.3	40s
162.46	0.51	suddenly
163.22	0.7	surprisingly
164.48	0.39	And
165.57	0.33	I
168.22	0.14	and
168.36	0.34	really
168.71	0.17	like
168.89	0.12	the
169.01	0.72	pathetic
169.77	0.88	inadequacy
170.65	0.13	of
170.78	0.05	a
170.83	0.29	two
171.12	0.24	hour
171.36	0.85	skydiving
172.21	0.53	lesson
172.79	0.35	hits
173.14	0.45	home
173.76	0.28	right
174.04	0.26	then
176.5	0.38	And
177.15	0.19	for
177.34	0.42	sure
177.78	0.15	and
177.93	0.24	she's
178.17	0.2	just
178.55	0.77	beaming
180.94	0.23	near
181.17	0.5	Albany
181.7	0.13	for
181.83	0.15	my
181.98	0.49	meeting
182.48	0.42	with
182.93	0.2	I'm
183.21	0.31	meeting
183.52	0.21	with
184.17	0.51	Annette
184.75	0.39	the
185.16	0.59	school's
185.98	0.22	bear
186.2	0.31	belly
186.58	0.29	khaki
186.88	0.36	shorted
187.28	0.1	you
187.38	0.13	know
187.51	0.29	tan
187.81	0.46	shouldered
188.46	0.63	senior
189.28	0.51	instructor
189.82	0.06	She
189.88	0.1	was
189.98	0.34	19
190.32	0.18	years
190.5	0.27	old
191.42	0.3	When
191.72	0.3	the
192.19	0.32	girl
192.51	0.11	that
192.62	0.17	just
192.79	0.2	pushed
193.01	0.15	me
193.16	0.07	out
193.23	0.1	of
193.34	0.11	the
193.45	0.58	airplane
194.04	0.52	screams
194.56	0.34	wait
194.9	0.28	wait
195.19	0.21	you're
195.46	0.52	shoot
201.94	0.21	She
202.15	0.25	kicks
202.4	0.23	over
202.63	0.07	a
202.7	0.45	blue
203.17	0.51	plastic
203.7	0.26	milk
203.96	0.3	crate
204.27	0.12	and
204.39	0.19	better
204.6	0.21	better
205.0	0.25	Foot
205.25	0.43	tall
205.73	0.12	she
205.85	0.13	holds
205.98	0.07	me
206.25	0.13	to
206.38	0.29	hop
206.67	0.28	up
207.55	0.17	and
207.72	0.18	she
207.9	0.61	giggles
208.9	0.41	and
209.34	0.16	she
209.5	0.19	says
210.0	0.13	you
210.13	0.31	know
210.49	0.16	you
210.65	0.26	seem
210.91	0.15	like
211.06	0.05	a
211.11	0.33	cool
211.44	0.52	guy
212.31	0.24	Made
212.55	0.14	me
212.69	0.23	feel
212.93	0.09	like
213.02	0.06	a
213.08	0.43	capital
213.51	0.23	O
213.74	0.43	standing
214.17	0.22	next
214.39	0.09	to
214.63	0.1	her
218.7	0.06	And
218.93	0.31	then
219.29	0.15	she
219.44	0.22	puts
219.66	0.21	one
219.87	0.33	hand
220.2	0.13	on
220.33	0.2	either
220.53	0.09	of
220.62	0.12	my
220.74	0.6	cheeks
221.52	0.25	leans
221.77	0.12	in
221.89	0.4	close
222.31	0.39	steers
222.7	0.19	in
222.89	0.33	through
223.22	0.11	you
223.33	0.15	know
223.48	0.32	through
223.8	0.12	the
223.92	0.47	fog
224.39	0.09	and
224.48	0.16	my
224.64	0.31	orange
224.99	0.5	goggles
225.9	0.27	And
226.18	0.15	she
226.33	0.37	says
226.71	0.1	you
226.81	0.14	know
226.95	0.24	okay
227.19	0.2	you
227.39	0.25	try
227.64	0.12	it
227.76	0.32	now
228.11	0.25	And
228.51	0.37	she
228.89	0.23	helps
229.12	0.1	me
229.22	0.18	back
229.41	0.1	up
229.51	0.12	into
229.63	0.08	the
229.71	0.22	box
229.93	0.13	She
230.06	0.23	says
230.3	0.18	just
230.48	0.24	hop
230.72	0.11	on
230.83	0.11	the
230.94	0.23	bus
231.17	0.55	scus
232.53	0.11	And
232.71	0.12	she
232.83	0.19	folks
233.02	0.13	me
233.16	0.09	the
233.25	0.45	ribs
233.94	0.2	And
234.14	0.15	she
234.29	0.39	says
234.68	0.1	you
234.78	0.14	know
234.93	0.07	it's
235.0	0.12	not
235.12	0.09	the
235.21	0.29	fall
235.51	0.15	that
235.66	0.25	gets
235.91	0.22	you
236.29	0.08	a
236.37	0.33	sudden
236.7	0.46	stop
237.18	0.15	And
237.33	0.14	she
237.47	0.39	giggles
237.86	0.24	because
238.1	0.16	it's
238.26	0.1	a
238.36	0.57	joke
239.31	0.16	And
239.47	0.17	I'm
239.64	0.65	floating
240.3	0.11	to
240.41	0.32	earth
240.78	0.25	in
241.03	0.29	dead
241.32	0.52	silence
241.85	0.02	It
241.9	0.2	is
242.1	0.34	really
242.44	0.55	quiet
243.46	0.15	Then
243.61	0.15	I'm
243.81	0.56	wearing
244.44	0.2	and
244.64	0.2	says
244.84	0.27	listen
245.11	0.14	when
245.25	0.11	I
245.37	0.36	say
245.74	0.5	go
246.26	0.16	you
246.42	0.2	just
246.62	0.31	go
246.94	0.27	don't
247.22	0.45	think
248.56	0.03	And
248.59	0.01	I
248.77	0.14	think
248.92	0.11	about
249.03	0.02	the
249.06	0.2	little
249.26	0.31	joke
249.58	0.15	that
249.73	0.12	she
249.85	0.23	told
250.08	0.13	me
250.21	0.42	earlier
250.63	0.15	how
250.78	0.18	it's
250.96	0.18	not
251.14	0.08	the
251.22	0.28	fall
251.51	0.15	that
251.66	0.21	gets
251.87	0.11	you
251.98	0.09	as
252.07	0.08	a
252.15	0.3	sudden
252.45	0.39	stop
252.86	0.12	And
252.98	0.05	I
253.03	0.12	think
253.15	0.16	you
253.31	0.23	know
254.15	0.17	and
254.32	0.12	that
254.46	0.13	is
254.59	0.19	already
254.78	0.15	there
254.93	0.27	waiting
255.2	0.18	for
255.38	0.06	me
255.44	0.06	And
255.5	0.11	she's
255.61	0.23	holding
255.84	0.12	this
255.96	0.36	plastic
256.33	0.15	cup
256.48	0.08	of
256.56	0.09	the
256.65	0.62	complimentary
257.27	0.45	sparkling
257.73	0.35	wine
258.08	0.11	they
258.19	0.28	talked
258.47	0.32	about
259.49	0.27	So
259.76	0.14	I'm
259.9	0.21	trying
260.11	0.16	to
260.28	0.32	think
260.61	0.13	you
260.74	0.12	know
260.86	0.11	am
260.97	0.07	I
261.04	0.11	going
261.15	0.07	to
261.22	0.19	do
261.41	0.2	this
261.61	0.15	with
261.76	0.06	a
261.83	0.39	knife
262.22	0.09	or
262.31	0.21	just
262.52	0.64	strangle
263.16	0.61	her
264.13	0.16	or
264.5	0.16	be
264.66	0.08	it
264.74	0.11	her
264.85	0.16	to
265.01	0.75	death
266.45	0.44	When
267.23	0.21	my
267.44	0.46	heart
268.06	0.46	starts
268.53	0.22	kind
268.75	0.15	of
268.9	0.62	slowing
269.58	0.57	down
270.83	0.15	but
270.98	0.07	she
271.05	0.16	was
271.22	0.65	professional
271.96	0.14	So
272.1	0.09	the
272.19	0.21	first
272.4	0.12	thing
272.52	0.11	she
272.63	0.15	did
272.78	0.09	was
272.87	0.25	shake
273.12	0.12	my
273.24	0.32	hand
273.56	0.09	but
273.65	0.09	then
273.74	0.12	she
273.86	0.13	put
273.99	0.11	her
274.1	0.28	arm
274.38	0.35	through
274.74	0.46	mine
275.42	0.2	and
275.62	0.45	squeezed
276.07	0.1	it
276.19	0.08	a
276.27	0.19	little
276.46	0.21	bit
276.93	0.19	and
277.12	0.21	said
277.38	0.1	this
277.48	0.14	is
277.62	0.12	going
277.74	0.02	to
277.76	0.16	be
277.96	0.47	awesome
279.43	0.12	I
279.55	0.31	sign
279.86	0.22	it
280.14	0.22	and
280.36	0.23	then
281.3	0.31	back
281.63	0.56	outside
282.19	0.13	and
282.32	0.26	while
282.59	0.16	the
282.76	0.49	pilot
283.28	0.23	and
283.52	0.08	I
283.6	0.13	don't
283.73	0.13	know
283.86	0.12	his
283.98	0.26	home
284.24	0.26	room
284.5	0.5	teacher
285.17	0.11	are
285.28	0.29	playing
285.58	0.37	hacky
285.96	0.39	sack
286.98	0.34	out
288.32	0.16	on
288.5	0.09	the
288.59	0.62	runway
289.7	0.32	I
290.02	0.18	say
290.25	0.23	up
290.94	0.16	but
291.1	0.07	she
291.17	0.2	doesn't
291.37	0.22	hear
291.59	0.3	me
292.05	0.12	and
292.17	0.14	she
292.31	0.35	actually
292.67	0.35	says
293.06	0.78	Geronimo
293.86	0.12	and
293.98	0.12	she
294.1	0.14	gives
294.24	0.13	me
294.37	0.04	a
294.41	0.34	shove
294.79	0.13	and
294.92	0.14	I'm
295.06	0.31	gone
296.18	0.27	Maybe
296.45	0.19	she's
296.64	0.33	right
297.31	0.17	I'm
297.48	0.15	not
297.63	0.1	going
297.73	0.07	to
297.8	0.34	stop
298.16	0.22	That's
298.38	0.12	what
298.5	0.28	kills
298.78	0.22	you
301.3	0.06	I
301.36	0.22	needed
301.58	0.07	to
301.65	0.17	do
301.82	0.48	something
302.3	0.11	So
302.41	0.05	I
302.46	0.2	went
302.66	0.08	to
302.74	0.17	like
302.91	0.43	cliche
303.34	0.27	number
303.61	0.42	three
304.36	0.18	and
304.54	0.07	I
304.61	0.38	drive
305.01	0.17	up
305.18	0.35	state
305.54	0.13	to
305.67	0.51	this
306.24	0.72	skydiving
306.96	0.68	academy
308.02	0.25	When
308.27	0.55	suddenly
308.85	0.16	I
309.01	0.41	feel
309.42	0.12	a
309.59	0.47	jolt
310.12	0.14	and
310.26	0.19	I'm
310.47	0.48	yanked
310.95	0.79	around
311.91	0.38	and
312.29	0.24	this
312.53	0.6	big
313.14	0.39	white
313.65	0.77	fluffy
314.42	0.49	beautiful
314.91	0.67	canopy
315.75	0.5	opens
316.3	0.3	above
316.6	0.25	me
317.86	0.1	For
317.96	0.4	her
319.17	0.43	but
320.14	0.16	when
320.3	0.06	I
320.37	0.27	hop
320.64	0.31	out
320.98	0.75	onto
321.73	0.12	the
321.85	0.21	wing
322.06	0.07	and
322.13	0.08	I
322.21	0.18	look
322.39	0.21	down
322.6	0.03	and
322.92	0.14	like
323.09	0.1	you
323.19	0.09	know
323.28	0.49	pointy
323.78	0.65	steeples
324.43	0.24	and
324.67	0.43	pine
325.1	0.51	trees
326.07	0.2	and
326.27	0.15	she
326.42	0.28	tells
326.7	0.22	me
327.17	0.13	to
327.3	0.26	jump
327.59	0.19	off
327.78	0.12	of
327.9	0.3	it
328.36	0.12	and
328.48	0.09	I
328.58	0.23	jump
328.82	0.19	off
329.01	0.12	of
329.13	0.17	it
329.47	0.14	and
329.61	0.1	my
329.71	0.27	feet
329.98	0.36	raise
330.34	0.19	these
330.55	0.18	two
330.73	0.2	little
330.94	0.16	kind
331.1	0.14	of
331.25	0.26	dust
331.54	0.47	clouds
332.01	0.21	like
332.22	0.29	Neil
332.51	0.8	Armstrong
333.87	0.22	And
334.09	0.28	then
334.38	0.27	she
334.65	0.27	says
334.92	0.09	we're
335.01	0.1	going
335.11	0.06	to
335.17	0.16	do
335.33	0.15	it
335.55	0.18	I'm
335.74	0.05	going
335.79	0.05	to
335.84	0.16	teach
336.0	0.05	you
336.05	0.08	how
336.13	0.08	to
336.21	0.2	do
336.47	0.14	a
336.61	0.24	drop
336.85	0.11	in
336.96	0.45	roll
337.84	0.17	which
338.01	0.09	is
338.1	0.13	as
338.23	0.32	maneuver
338.55	0.11	you
338.66	0.16	do
338.82	0.11	when
338.93	0.11	you
339.04	0.54	land
340.16	0.52	Basically
340.68	0.08	is
340.76	0.11	what
340.87	0.06	it
340.93	0.24	sounds
341.17	0.14	like
341.31	0.08	you
341.39	0.29	drop
341.68	0.11	and
341.79	0.13	you're
341.92	0.23	all
342.16	0.02	the
342.18	0.17	same
342.35	0.12	thing
342.47	0.12	you
342.59	0.11	do
342.7	0.08	if
342.78	0.12	you're
342.9	0.16	on
343.08	0.54	fire
344.3	0.57	Besides
344.88	0.15	who
345.03	0.2	needs
345.23	0.15	two
345.38	0.82	convertibles
348.01	0.24	And
351.33	0.07	I
351.4	0.26	sign
351.66	0.27	up
352.09	0.13	for
352.22	0.23	another
352.45	0.37	lesson
355.61	0.5	So
356.13	0.08	I
356.21	0.27	wanted
356.48	0.13	you
356.62	0.17	have
356.79	0.07	a
356.86	0.27	really
357.19	0.54	awesome
357.73	0.47	jump
360.01	0.15	And
360.16	0.43	she
361.06	0.64	demonstrates
361.7	0.16	it
362.37	0.28	for
362.65	0.14	me
362.79	0.19	like
362.98	0.05	a
363.23	0.52	Romanian
363.75	0.61	gymnast
365.04	0.71	So
365.8	0.42	I
366.94	0.1	get
367.04	0.06	up
367.1	0.09	on
367.19	0.08	the
367.27	0.64	box
368.84	0.24	hold
369.08	0.12	on
369.2	0.1	to
369.3	0.05	her
369.35	0.37	shoulder
369.72	0.08	to
369.8	0.3	steady
370.1	0.41	myself
370.52	0.17	and
370.69	0.22	because
370.91	0.07	I
370.98	0.15	just
371.13	0.12	wanted
371.25	0.02	to
371.66	0.02	her
371.68	0.43	shoulder
372.43	0.52	And
373.38	0.1	I
373.49	0.39	say
373.94	0.14	I
374.08	0.11	am
374.19	0.07	a
374.26	0.37	rock
374.69	0.17	and
374.86	0.06	I
374.92	0.35	drop
375.28	0.23	like
375.51	0.08	a
375.61	0.38	star
379.05	0.32	That's
379.37	0.19	what
379.56	0.16	I
379.73	0.39	said
382.66	0.17	And
382.83	0.1	then
382.93	0.15	she
383.08	0.22	hands
383.3	0.09	me
383.39	0.1	the
383.49	0.69	liability
384.18	0.41	waiver
387.57	0.34	But
388.09	0.48	I
390.06	0.5	signed
390.56	0.19	it
390.77	0.63	because
391.63	0.23	she
391.86	0.22	told
392.08	0.11	me
392.19	0.01	I
392.21	0.17	had
392.38	0.27	pretty
392.65	0.41	eyes
394.16	0.12	She
394.28	0.62	says
394.95	0.16	if
395.11	0.16	you
395.27	0.15	know
395.42	0.24	getting
395.66	0.29	cold
395.95	0.36	feet
396.33	0.13	you
396.46	0.43	know
397.33	0.02	you
397.35	0.13	need
397.48	0.01	a
397.49	0.17	little
397.67	0.37	help
398.09	0.17	don't
398.27	0.09	be
398.36	0.82	embarrassed
399.24	0.42	everybody
399.68	0.09	you
399.77	0.14	know
399.91	0.22	gets
400.13	0.17	like
400.3	0.31	that
401.21	0.14	I'll
401.35	0.22	just
401.57	0.13	give
401.7	0.16	you
401.86	0.06	a
401.92	0.28	little
402.21	0.45	shove
403.15	0.15	Her
403.3	0.49	parents
403.79	0.07	or
403.86	0.14	her
404.0	0.74	grandparents
404.74	0.18	were
404.92	0.51	fans
405.46	0.29	of
406.04	0.4	Paul
406.58	0.62	Simon
409.78	0.17	So
410.51	0.2	5
411.14	0.54	000
411.69	0.34	feet
412.1	0.5	above
412.69	0.46	Albany
413.19	0.14	I'm
413.33	0.14	just
413.47	0.04	a
413.51	0.32	perfect
413.83	0.24	day
414.07	0.31	beautiful
414.38	0.26	blue
414.64	0.34	sky
415.0	0.05	and
415.05	0.13	not
415.18	0.04	a
415.22	0.22	cloud
415.44	0.07	in
415.51	0.1	the
415.61	0.32	sky
416.03	0.12	can
416.15	0.33	see
416.7	0.12	the
416.82	0.61	horizon
417.44	0.14	in
417.58	0.22	every
417.8	0.55	direction
418.62	0.35	So
418.97	0.17	the
419.14	0.59	little
420.01	0.57	parachute
420.59	0.78	malfunction
421.37	0.5	thing
421.95	0.18	was
422.13	0.12	to
422.25	0.35	spike
422.6	0.13	your
422.73	0.56	adrenaline
423.3	0.1	in
423.4	0.09	the
423.49	0.34	last
423.83	0.19	minute
424.02	0.06	I
427.7	0.17	didn't
427.87	0.13	want
428.0	0.02	to
428.02	0.11	be
428.13	0.1	one
428.23	0.09	of
428.32	0.15	those
428.47	0.17	kind
428.64	0.21	of
429.21	0.21	mid
429.42	0.17	life
429.59	0.37	crisis
429.96	0.27	guys
430.23	0.09	who
430.32	0.26	runs
430.58	0.12	out
430.7	0.11	and
430.81	0.18	gets
431.01	0.67	convertible
431.95	0.03	And
433.29	0.07	I
433.36	0.17	look
433.53	0.23	up
433.76	0.09	and
433.85	0.08	I
433.94	0.17	just
434.11	0.23	see
434.34	0.13	her
434.47	0.51	terrified
435.0	0.52	eyes
435.52	0.13	and
435.65	0.13	that's
435.78	0.14	when
435.92	0.06	I
435.98	0.19	hear
436.17	0.16	her
436.33	0.33	say
436.68	0.27	wait
436.95	0.24	wait
437.36	0.49	shoot
437.94	0.59	it's
439.49	0.33	inside
439.82	0.09	the
440.23	0.39	office
440.64	0.24	And
440.88	0.09	the
440.97	0.21	first
441.18	0.13	thing
441.31	0.14	she
441.45	0.26	says
441.71	0.21	is
442.0	0.13	that
442.13	0.03	I
442.16	0.16	have
442.32	0.27	pretty
442.59	0.47	eyes
444.53	0.08	I
444.61	0.18	mean
444.79	0.07	it
444.86	0.2	took
445.06	0.12	me
445.18	0.32	longer
445.5	0.13	than
445.63	0.19	that
445.82	0.11	to
445.93	0.24	learn
446.17	0.12	how
446.29	0.08	to
446.37	0.38	knit
450.27	0.09	I
450.36	0.14	don't
450.51	0.25	think
450.76	0.26	the
451.05	0.34	sentence
451.42	0.34	ends
451.76	0.09	you
451.85	0.11	know
451.96	0.42	functioning
452.38	0.53	properly
452.92	0.14	Have
453.06	0.05	a
453.11	0.23	great
453.34	0.27	jump
455.36	0.04	I
455.4	0.15	think
455.55	0.1	it
455.65	0.34	ends
456.01	0.51	worse
457.62	0.23	So
457.85	0.26	between
458.11	0.09	the
458.2	0.64	altitude
458.86	0.05	and
458.97	0.12	like
459.09	0.08	the
459.17	0.26	pillow
459.43	0.48	talk
460.18	0.2	I
460.38	0.19	am
460.57	0.19	in
460.79	0.89	basically
462.62	0.06	a
462.68	0.33	couple
463.01	0.15	of
463.46	0.74	flounder
464.55	0.41	fillets
470.11	0.16	And
470.27	0.16	she's
470.43	0.28	gone
470.72	0.13	with
470.85	0.06	the
470.91	0.3	plane
474.84	0.06	I
474.9	0.11	had
475.01	0.21	already
475.22	0.18	gotten
475.4	0.4	divorced
475.8	0.1	so
475.9	0.13	that
476.03	0.15	was
476.18	0.2	already
476.38	0.38	checked
476.76	0.41	off
477.7	0.11	It
477.81	0.14	will
477.96	0.26	open
478.22	0.1	my
478.32	0.21	shoot
478.53	0.77	automatically
479.35	0.15	when
479.5	0.07	I
479.58	0.22	jump
479.8	0.2	out
480.0	0.14	so
480.14	0.07	I
480.21	0.17	won't
480.38	0.1	have
480.48	0.1	to
480.58	0.23	worry
480.81	0.23	about
481.04	0.39	anything
482.01	0.15	When
482.16	0.05	I
482.21	0.11	get
482.34	0.56	down
482.99	0.15	and
483.14	0.06	I
483.2	0.26	drag
483.46	0.14	all
483.6	0.04	my
484.07	0.47	gear
484.54	0.1	and
484.64	0.08	it's
484.72	0.03	like
484.84	0.25	hell
485.09	0.03	in
485.17	0.12	the
485.29	0.34	straps
485.63	0.07	and
485.7	0.07	the
485.77	0.27	shoots
486.25	0.16	through
487.08	0.21	the
487.32	0.39	onion
487.71	0.58	field
488.37	0.27	back
488.64	0.17	over
488.81	0.06	to
488.89	0.16	the
489.05	0.59	office
490.34	0.15	But
490.49	0.04	I
490.53	0.29	wanted
490.82	0.09	her
490.91	0.1	to
491.01	0.15	know
491.16	0.11	that
491.27	0.04	I
491.31	0.15	was
491.46	0.25	more
491.71	0.15	than
491.86	0.15	just
492.01	0.03	a
492.04	0.14	pair
492.18	0.07	of
492.3	0.19	pretty
492.49	0.56	eyes
493.48	0.15	that
493.63	0.12	I
493.99	0.3	had
494.3	0.14	the
494.44	0.26	right
494.71	0.56	stuff
495.3	0.35	So
498.11	0.59	and
498.77	0.12	I
498.89	0.27	think
499.16	0.34	nice
499.5	0.14	we
499.64	0.16	have
499.8	0.35	something
500.15	0.13	in
500.28	0.5	common
500.79	0.12	you
500.91	0.28	know
502.21	0.36	kitchen
502.58	0.39	dinette
503.76	0.52	table
504.3	0.23	to
504.53	0.09	a
504.62	0.36	painter's
505.01	0.37	ladder
505.55	0.15	to
505.7	0.56	000
506.26	0.22	feet
506.48	0.28	above
506.76	0.23	sea
506.99	0.34	level
508.18	0.35	And
508.53	0.05	I
508.58	0.23	walk
508.82	0.12	up
508.94	0.11	to
509.05	0.2	her
509.26	0.08	and
509.34	0.06	I
509.4	0.19	say
509.71	0.3	what
510.03	0.2	the
510.25	0.63	fuck
513.31	0.13	You
513.44	0.18	know
513.65	0.24	was
