onset	duration	stimulus
58.33	0.5	leases
58.83	0.12	and
58.95	0.46	various
59.44	0.44	shady
59.88	0.65	documents
60.53	0.1	that
60.64	0.11	had
60.76	0.09	to
60.85	0.29	be
61.15	0.3	many
61.45	0.04	a
61.49	0.45	graft
61.94	0.14	and
62.08	0.21	like
62.49	0.53	Cuba
63.02	0.19	and
63.21	0.13	then
63.34	0.24	sent
63.59	0.4	back
65.14	0.03	And
65.17	0.03	there
65.37	0.04	was
65.41	0.1	this
65.51	0.19	thing
65.7	0.21	called
65.95	0.31	key
66.26	0.42	money
66.72	0.29	Does
67.01	0.37	anybody
67.38	0.37	remember
67.75	0.24	that
68.02	0.21	Key
68.23	0.31	money
68.65	0.24	Maybe
68.89	0.15	that's
69.04	0.21	still
69.25	0.29	around
69.54	0.06	I
69.6	0.14	don't
69.74	0.17	know
72.36	0.27	Anyway
72.63	0.06	a
72.69	0.23	friend
72.92	0.08	of
73.0	0.42	mine
73.74	0.22	called
73.96	0.12	me
74.08	0.16	up
74.24	0.13	and
74.37	0.4	said
74.99	0.12	I
75.11	0.24	think
75.35	0.12	I've
75.47	0.11	got
75.58	0.05	a
75.63	0.28	place
75.91	0.12	for
76.03	0.27	you
76.38	0.16	It's
76.54	0.11	in
76.65	0.13	my
76.78	0.49	building
77.35	0.14	You
77.49	0.11	have
77.6	0.1	to
77.7	0.11	go
77.84	0.17	talk
78.01	0.08	to
78.09	0.08	the
78.17	0.74	superintendent
78.97	0.15	His
79.12	0.13	name
79.25	0.15	is
79.45	0.48	Bulb
80.49	0.34	And
81.71	0.1	I
81.82	0.29	said
82.18	0.45	okay
83.05	0.23	well
83.28	0.11	what
83.39	0.07	do
83.46	0.06	I
83.52	0.18	need
83.7	0.14	to
83.85	0.38	bring
84.23	0.12	And
84.35	0.09	he
84.44	0.16	said
84.6	0.08	you
84.68	0.15	know
84.84	0.46	basically
85.31	0.01	550
86.48	0.12	and
86.6	0.03	then
86.63	0.56	envelope
88.54	0.13	So
88.67	0.06	I
88.73	0.28	showed
89.01	0.22	up
89.23	0.21	and
90.07	0.2	went
90.27	0.16	into
90.43	0.11	the
90.9	0.01	super's
90.91	0.36	office
91.27	0.28	and
91.8	0.1	there
91.9	0.16	was
92.06	0.39	Bob
92.55	0.34	And
94.87	0.16	we
95.03	0.34	started
95.37	0.42	talking
95.79	0.11	and
95.9	0.09	I
96.0	0.22	said
96.22	0.12	well
96.34	0.24	here's
96.58	0.12	the
96.7	0.18	key
96.88	0.27	money
97.15	0.08	and
97.23	0.06	I
97.29	0.15	just
97.45	0.26	popped
97.71	0.09	it
97.8	0.11	on
97.91	0.09	the
98.0	0.5	desk
99.48	0.2	And
99.68	0.11	I
99.8	0.45	guess
100.35	0.09	I
100.44	0.17	didn't
100.61	0.09	know
100.7	0.1	the
100.8	0.78	protocol
101.68	0.25	of
102.96	0.01	sleasing
102.97	0.05	an
103.02	0.46	apartment
103.48	0.1	in
103.58	0.08	New
103.66	0.29	York
103.95	0.04	I
103.99	0.2	guess
104.58	0.12	you
104.7	0.17	weren't
104.87	0.47	supposed
105.35	0.09	to
105.44	0.19	put
105.63	0.1	the
105.73	0.22	key
105.95	0.28	money
106.23	0.28	right
106.51	0.18	there
106.69	0.13	in
106.82	0.16	front
106.98	0.13	of
107.11	0.18	the
107.43	0.57	superintendent
108.0	0.04	But
108.04	0.24	I
108.29	0.21	seem
108.5	0.08	to
108.58	0.08	have
108.66	0.38	offended
109.04	0.22	him
110.01	0.14	By
110.15	0.08	the
110.23	0.16	way
110.39	0.33	my
110.73	0.29	friend
111.22	0.3	Kevin
111.52	0.09	when
111.61	0.14	he
112.07	0.33	warned
112.4	0.18	me
112.59	0.24	about
112.83	0.21	going
113.04	0.07	in
113.11	0.12	there
113.23	0.05	he
113.28	0.16	said
113.57	0.36	Bob
113.94	0.41	talks
114.35	0.06	a
114.41	0.19	little
114.61	0.62	differently
115.3	0.19	than
115.49	0.23	other
115.72	0.48	people
116.29	0.31	So
117.0	0.3	just
117.35	0.25	stay
117.6	0.1	on
117.7	0.1	your
117.8	0.38	toes
120.97	0.15	So
121.32	0.1	the
121.42	0.17	key
121.59	0.25	money
122.15	0.15	on
122.3	0.11	the
122.41	0.53	table
123.49	0.27	Bob
123.77	0.17	kind
123.94	0.18	of
124.72	0.28	fixed
125.0	0.14	an
125.14	0.16	eye
125.3	0.2	on
125.5	0.29	me
126.11	0.02	He
126.14	0.19	says
126.35	0.05	let
126.4	0.08	me
126.48	0.14	tell
126.62	0.09	you
126.71	0.34	something
127.05	0.4	mister
129.71	0.19	One
129.9	0.1	of
130.0	0.16	those
130.16	0.47	reporters
130.63	0.2	came
130.83	0.1	in
130.93	0.17	here
131.1	0.17	one
131.27	0.39	time
131.8	0.41	asking
132.21	0.19	me
132.4	0.33	if
133.16	0.14	I
133.3	0.26	would
134.11	0.22	run
134.33	0.11	an
134.44	0.54	apartment
134.99	0.15	you
135.14	0.25	know
135.46	0.24	like
135.7	0.43	this
136.69	0.2	And
136.89	0.06	I
136.95	0.18	could
137.13	0.28	tell
137.41	0.1	he
137.51	0.19	had
137.7	0.18	a
138.51	0.4	device
138.91	0.13	in
139.04	0.24	his
139.33	0.52	lapel
140.49	0.17	And
140.66	0.14	I
140.8	0.39	leaned
141.19	0.25	right
141.44	0.2	over
141.64	0.1	in
141.74	0.16	his
141.9	0.41	lapel
142.31	0.06	and
142.37	0.08	I
142.46	0.14	said
142.6	0.08	let
142.68	0.09	me
142.77	0.15	tell
142.92	0.15	you
143.07	0.36	something
143.44	0.43	buster
143.9	0.12	I
144.02	0.21	rent
144.24	0.14	my
144.39	0.41	apartments
144.8	0.13	to
144.93	0.54	anybody
145.47	0.07	I
145.54	0.31	want
145.85	0.32	to
146.51	0.12	And
146.63	0.09	I
146.73	0.19	said
146.92	0.1	it
147.03	0.37	so
147.4	0.53	loud
148.14	0.15	that
148.29	0.1	the
148.39	0.2	guy
148.59	0.09	in
148.68	0.11	the
148.79	0.62	soundtrack
149.41	0.21	out
149.62	0.39	front
150.21	0.26	came
150.48	0.43	busting
150.91	0.11	out
151.02	0.11	the
151.14	0.26	back
151.4	0.09	of
151.49	0.1	the
151.59	0.53	car
152.19	0.56	blood
152.76	0.5	gushing
153.27	0.13	out
153.4	0.13	of
153.53	0.2	his
153.73	0.5	ears
154.43	0.16	and
154.59	0.27	ran
154.86	0.17	off
155.03	0.26	down
155.29	0.09	the
155.38	0.55	street
158.29	0.17	So
158.46	0.05	I
158.51	0.16	kind
158.67	0.08	of
158.75	0.18	looked
158.93	0.1	at
159.04	0.42	Bob
159.46	0.24	and
160.16	0.18	said
160.34	0.2	wow
160.54	0.22	that
161.39	0.22	must
161.61	0.08	have
161.69	0.17	been
161.86	0.24	quite
162.1	0.06	a
162.16	0.45	scream
162.61	0.12	you
162.73	0.27	made
163.0	0.35	there
163.74	0.03	And
167.91	0.12	he
168.03	0.16	kind
168.19	0.09	of
168.28	0.19	looked
168.47	0.1	at
168.57	0.36	me
169.71	0.17	And
169.88	0.15	then
170.18	0.01	I
170.19	0.32	think
170.52	0.12	I
170.64	0.21	got
170.85	0.08	a
170.94	0.58	lease
172.0	0.16	I'm
172.16	0.14	not
172.3	0.25	sure
172.55	0.07	I
172.62	0.16	lived
172.78	0.09	there
172.87	0.14	for
173.01	0.24	10
173.25	0.32	years
173.67	0.11	I
173.78	0.23	think
174.01	0.07	I
174.08	0.17	had
174.25	0.08	a
174.33	0.4	lease
175.13	0.25	And
176.23	0.31	Bob
176.54	0.12	and
176.66	0.36	I
177.11	0.34	Bob
177.46	0.19	was
177.65	0.11	the
177.76	0.58	superintendent
178.34	0.13	for
178.47	0.29	four
178.76	0.42	buildings
179.18	0.13	on
179.31	0.2	West
179.51	0.43	99th
179.94	0.51	Street
181.32	0.08	And
181.4	0.18	over
181.58	0.1	the
181.68	0.22	years
181.92	0.08	I
182.0	0.18	got
182.18	0.1	to
182.28	0.38	learn
182.66	0.19	just
182.85	0.2	how
183.05	0.22	this
183.27	0.19	guy
183.46	0.54	talked
185.0	0.77	It
185.78	0.24	was
186.02	0.43	not
186.63	0.11	it
186.74	0.13	was
186.87	0.14	just
187.01	0.11	the
187.12	0.38	way
187.5	0.49	he
188.16	0.88	described
189.05	0.71	reality
189.77	0.08	It
189.85	0.14	was
189.99	0.17	all
190.16	0.29	very
190.45	0.42	different
190.87	0.2	than
191.08	0.31	maybe
191.39	0.1	the
191.49	0.28	one
191.77	0.15	we
191.92	0.2	all
192.12	0.38	share
192.5	0.32	here
192.82	0.31	on
193.53	0.2	this
193.75	0.31	time
194.06	0.32	space
194.41	0.64	continuum
195.69	0.16	So
195.85	0.11	for
195.96	0.78	example
198.36	0.2	one
198.56	0.25	time
198.81	0.09	he
198.9	0.16	was
199.06	0.32	fixing
199.38	0.32	something
199.7	0.09	in
199.79	0.09	the
199.88	0.33	hall
200.21	0.13	and
200.34	0.3	he
200.8	0.3	just
201.18	0.56	offhandedly
201.74	0.18	told
201.92	0.11	me
202.03	0.11	that
202.14	0.16	he
202.3	0.27	owned
202.59	0.52	five
203.11	0.7	ranches
203.83	0.2	in
204.03	0.5	Brazil
204.56	0.14	where
204.7	0.1	he
204.8	0.14	was
204.94	0.36	from
206.1	0.37	And
206.47	0.35	two
206.84	0.44	vineyards
207.28	0.12	in
207.4	0.42	Italy
209.1	0.1	I
209.2	0.19	said
209.4	0.34	wow
209.74	0.41	Bob
210.17	0.04	I
210.21	0.37	mean
210.92	0.46	so
212.64	0.35	why
212.99	0.09	are
213.08	0.18	you
213.26	0.47	fixing
213.73	0.2	my
213.93	0.52	toilet
214.47	0.28	then
214.8	0.14	I
214.94	0.21	don't
216.73	0.32	know
217.28	0.38	And
221.43	0.2	Bob
221.63	0.11	said
221.74	0.32	well
222.64	0.12	you
223.74	0.18	the
223.92	0.7	stress
224.69	0.2	of
225.14	0.17	the
225.31	0.6	ranches
227.53	0.24	hurt
227.78	0.16	my
227.94	0.4	heart
229.34	0.18	And
229.52	0.13	my
229.65	0.36	doctor
230.01	0.1	in
230.11	0.34	Brazil
230.45	0.49	said
231.55	0.79	grow
232.39	0.53	more
232.92	0.66	flesh
234.01	0.15	to
234.16	0.54	protect
234.8	0.14	the
234.94	0.5	heart
236.43	0.17	And
236.6	0.27	Bob
236.94	0.06	in
237.0	0.3	fact
237.3	0.21	had
237.52	0.5	grown
238.18	0.52	quite
239.01	0.18	an
239.23	0.51	ample
240.08	0.82	carapace
241.0	0.16	of
241.16	0.4	flesh
243.53	0.14	to
243.67	0.45	protect
244.12	0.15	his
244.27	0.45	heart
247.36	0.16	He
247.52	0.16	would
247.68	0.19	tell
247.87	0.18	you
248.05	0.31	like
248.37	0.14	you
248.51	0.25	know
248.92	0.16	in
249.08	0.13	my
249.21	0.65	country
250.31	0.16	I
250.47	0.27	can
250.79	0.33	kill
251.12	0.67	somebody
252.23	0.15	and
252.38	0.13	get
252.51	0.24	away
252.75	0.17	with
252.92	0.11	it
253.03	0.34	because
253.38	0.19	it's
253.57	0.33	written
253.9	0.21	into
254.11	0.1	the
254.21	0.89	Constitution
255.19	0.15	that
255.34	0.14	you
255.48	0.24	can't
255.73	0.56	prosecute
256.29	0.26	me
257.89	0.54	Okay
259.08	0.14	Well
259.22	0.22	that
259.88	0.18	must
260.06	0.14	be
260.2	0.28	very
260.49	0.56	handy
261.15	0.28	somehow
261.61	0.03	And
266.28	0.11	then
266.39	0.07	there
266.46	0.15	was
266.62	0.17	my
266.79	0.49	landlord
267.91	0.13	The
268.04	0.39	landlord
268.43	0.1	his
268.53	0.15	name
268.68	0.14	was
268.82	0.31	Alan
269.13	0.41	Stern
269.54	0.13	He
269.67	0.17	only
269.84	0.24	showed
270.08	0.1	up
270.18	0.23	about
270.41	0.23	once
270.64	0.09	a
270.73	0.45	week
271.79	0.13	And
271.92	0.07	he
271.99	0.16	was
272.15	0.64	fairly
272.91	0.66	reasonable
273.68	0.13	you
273.81	0.14	know
273.95	0.33	like
275.92	0.03	there
275.95	0.12	was
276.07	0.08	a
276.16	0.21	co
276.37	0.18	op
276.56	0.37	attempt
276.93	0.14	This
277.07	0.1	was
277.17	0.05	a
277.22	0.22	big
277.44	0.14	thing
277.58	0.07	in
277.65	0.1	the
277.76	0.28	80s
278.04	0.36	Everybody
278.4	0.17	thought
278.57	0.08	we
278.65	0.07	were
278.72	0.1	going
278.82	0.05	to
278.87	0.17	get
279.04	0.32	rich
279.36	0.2	Both
279.56	0.15	the
279.74	0.61	landlords
280.35	0.12	and
280.47	0.08	the
280.56	0.37	tenants
280.93	0.15	all
281.08	0.18	thought
281.26	0.09	we
281.35	0.04	were
281.39	0.12	going
281.51	0.06	to
281.57	0.16	get
281.73	0.32	super
282.05	0.37	rich
282.73	0.33	And
283.08	0.18	I
283.26	0.55	cooperated
283.81	0.19	with
284.06	0.36	Alan
284.42	0.1	and
284.52	0.11	we
284.63	0.24	tried
284.87	0.07	to
284.94	0.2	work
285.14	0.17	this
285.31	0.29	thing
285.6	0.31	out
286.61	0.14	He
286.75	0.11	was
286.86	0.11	going
286.97	0.16	to
287.44	0.19	co
287.63	0.14	op
287.77	0.1	the
287.87	0.49	building
288.37	0.21	He'd
288.58	0.14	make
288.78	0.07	him
288.85	0.27	pile
289.12	0.07	of
289.19	0.26	money
289.45	0.23	We'd
289.68	0.27	buy
289.95	0.1	our
290.05	0.54	apartments
290.61	0.12	for
290.73	0.39	cheap
291.12	0.16	and
291.28	0.32	then
291.73	0.36	cash
292.09	0.19	out
292.28	0.11	and
292.39	0.17	make
292.6	0.23	tons
292.83	0.08	of
292.91	0.18	money
293.09	0.04	and
293.44	0.13	be
293.57	0.31	happy
294.83	0.16	Well
294.99	0.04	it
295.03	0.24	turns
295.27	0.1	out
295.64	0.17	the
295.81	0.25	city
296.06	0.14	sent
296.2	0.09	an
296.3	0.43	engineer
296.73	0.14	up
296.87	0.33	there
297.41	0.12	the
297.53	0.45	report
297.99	0.16	on
298.15	0.12	our
298.27	0.5	building
299.25	0.26	said
299.51	0.37	something
299.88	0.31	like
300.66	0.16	a
300.85	0.45	column
301.32	0.16	of
301.49	0.42	dust
301.92	0.31	held
302.23	0.15	up
302.39	0.24	by
302.63	0.94	125
303.58	0.25	years
303.83	0.08	of
303.96	0.46	paint
305.86	0.19	That's
306.08	0.4	literally
306.48	0.05	a
306.53	0.26	quote
306.8	0.13	from
306.93	0.06	the
306.99	0.39	engineer's
307.38	0.33	report
309.34	0.19	And
310.07	0.07	I
310.14	0.18	sort
310.32	0.12	of
310.44	0.2	knew
310.64	0.17	that
310.84	0.14	because
310.98	0.26	whenever
311.24	0.04	I
311.28	0.14	went
311.42	0.12	to
311.54	0.33	hammer
311.87	0.07	a
311.94	0.38	nail
312.32	0.17	into
312.49	0.09	the
312.58	0.32	wall
312.9	0.12	to
313.02	0.22	hang
313.24	0.06	a
313.3	0.38	picture
313.68	0.11	you
313.79	0.1	know
313.89	0.16	that
314.05	0.2	feeling
314.25	0.06	of
314.31	0.25	like
317.39	0.23	maybe
317.62	0.02	I'm
317.7	0.38	holding
318.08	0.15	that
318.23	0.31	picture
318.65	0.16	Maybe
318.81	0.12	I'll
318.93	0.19	tape
319.12	0.02	up
319.31	0.04	a
319.35	0.51	poster
319.99	0.23	over
320.22	0.19	that
320.41	0.35	large
320.76	0.39	hole
321.24	0.15	that
321.39	0.13	I've
321.52	0.13	just
321.65	0.15	not
321.8	0.14	made
321.94	0.03	in
321.99	0.13	the
322.31	0.27	wall
326.22	0.03	there
326.25	0.03	But
329.4	0.22	Alan
329.62	0.11	and
329.73	0.13	I
329.86	0.26	also
330.12	0.15	had
330.27	0.14	our
330.41	0.55	differences
333.15	0.1	The
333.25	0.31	apartment
333.59	0.15	was
333.74	0.29	split
334.03	0.29	between
334.9	0.13	the
335.03	0.53	yuppie
335.57	0.37	scum
335.97	0.2	like
336.17	0.43	myself
336.61	0.14	who
336.75	0.11	had
336.86	0.38	moved
337.38	0.25	in
338.92	0.07	with
339.0	0.22	new
339.23	0.41	jobs
339.64	0.08	and
339.72	0.03	a
339.75	0.08	little
339.83	0.09	bit
339.92	0.07	of
339.99	0.22	money
340.32	0.03	And
340.35	0.04	then
340.43	0.21	these
340.68	0.56	older
341.53	0.29	Puerto
341.82	0.49	Rican
342.89	0.67	grandmothers
343.56	0.02	who
343.85	0.14	lived
343.99	0.06	in
344.05	0.08	the
344.13	0.34	building
344.47	0.11	who
344.58	0.12	had
344.71	0.47	much
345.18	0.28	lower
345.46	0.32	rents
345.78	0.18	from
345.96	0.17	way
346.13	0.25	back
346.4	0.37	when
347.49	0.38	And
348.68	0.36	Alan
349.04	0.15	wanted
349.19	0.07	to
349.26	0.22	make
349.48	0.12	more
349.6	0.27	money
349.87	0.2	so
350.07	0.14	he
350.21	0.22	was
350.44	0.35	not
350.79	0.33	doing
351.12	0.41	anything
351.53	0.12	for
351.65	0.1	the
351.75	0.13	old
351.88	0.46	ladies
352.38	0.11	and
352.49	0.08	he
352.57	0.15	was
352.72	0.25	giving
352.97	0.12	us
353.09	0.24	all
353.34	0.11	the
353.45	0.58	services
354.03	0.09	you
354.12	0.12	know
354.25	0.22	which
354.47	0.15	was
354.62	0.44	Bob
355.07	0.12	of
355.19	0.34	course
356.72	0.23	Bob
356.95	0.12	would
357.17	0.09	in
357.26	0.09	and
357.35	0.17	fix
357.52	0.1	your
357.62	0.31	toilet
357.93	0.03	and
357.96	0.15	make
358.11	0.09	it
358.21	0.37	worse
358.59	0.27	But
360.65	0.04	of
360.69	0.23	course
360.92	0.15	what
361.08	0.27	Alan
361.35	0.19	didn't
361.54	0.46	understand
362.0	0.09	is
362.09	0.13	that
362.22	0.13	I'm
362.35	0.05	a
362.4	0.36	southern
362.77	0.39	guy
363.82	0.24	And
364.1	0.22	one
364.32	0.25	thing
364.79	0.12	you
364.91	0.11	know
365.02	0.07	a
365.09	0.3	southern
365.39	0.18	guy
365.57	0.14	with
365.71	0.09	an
365.81	0.21	eight
366.02	0.2	year
366.22	0.33	perfect
366.55	0.43	attendance
367.0	0.3	pin
367.31	0.15	from
367.46	0.24	Sunday
367.7	0.46	school
369.15	0.25	does
369.4	0.28	really
369.68	0.25	really
369.93	0.59	well
370.95	0.22	is
371.6	0.31	old
371.91	0.32	lady
372.23	0.66	management
377.39	0.11	So
377.5	0.09	of
377.59	0.37	course
378.95	0.19	I
379.13	0.59	knew
379.82	0.18	or
380.0	0.26	got
380.26	0.13	to
380.39	0.37	know
381.14	0.3	every
381.44	0.19	one
381.63	0.12	of
381.75	0.19	these
381.94	0.19	old
382.13	0.49	ladies
382.93	0.15	and
383.08	0.34	became
383.42	0.14	their
383.56	0.45	friend
384.52	0.4	And
385.54	0.08	at
385.62	0.1	one
385.72	0.19	point
385.91	0.13	one
386.04	0.08	of
386.12	0.12	them
386.24	0.25	showed
386.49	0.11	me
386.6	0.11	her
386.71	0.45	apartment
387.17	0.12	and
387.29	0.04	I
387.33	0.13	was
387.46	0.2	like
387.66	0.14	what
387.8	0.14	is
387.94	0.14	your
388.08	0.57	tub
388.83	0.32	doing
389.15	0.78	standing
390.06	0.21	with
390.27	0.13	all
390.4	0.13	this
390.54	0.41	water
391.0	0.34	Why
391.34	0.01	are
391.35	0.19	your
391.66	0.33	chons
392.0	0.2	not
392.2	0.39	fixed
393.05	0.21	So
393.26	0.22	I
393.49	0.37	started
393.86	0.07	a
393.93	0.22	rent
394.15	0.47	strike
394.78	0.18	on
394.96	0.33	behalf
395.29	0.12	of
395.41	0.16	these
395.57	0.38	ladies
395.98	0.34	and
396.44	0.33	Alan
396.77	0.16	and
396.93	0.12	I
397.05	0.3	got
397.42	0.28	had
398.12	0.28	very
398.42	0.29	harsh
398.71	0.47	words
399.4	0.15	But
399.55	0.06	it
399.61	0.14	was
399.75	0.17	all
399.92	0.21	very
400.13	0.65	gentlemanly
401.24	0.22	He
401.46	0.17	said
401.63	0.05	he
401.68	0.08	was
401.76	0.11	going
401.87	0.06	to
401.93	0.19	take
402.12	0.08	me
402.2	0.08	to
402.28	0.24	court
402.52	0.12	and
402.64	0.16	sue
402.8	0.14	me
402.94	0.16	because
403.1	0.06	I
403.17	0.16	had
403.33	0.31	nothing
403.64	0.11	to
403.75	0.2	sue
403.95	0.14	him
404.09	0.2	for
404.29	0.1	and
404.39	0.07	I
404.46	0.16	said
404.62	0.26	Alan
404.88	0.1	you
404.98	0.1	know
405.08	0.13	we're
405.21	0.13	all
405.34	0.13	going
405.47	0.04	to
405.51	0.1	go
405.61	0.09	to
405.7	0.33	court
406.04	0.13	This
406.17	0.08	could
406.26	0.15	be
406.41	0.13	all
406.54	0.14	these
406.69	0.4	nice
407.22	0.59	grannies
408.35	0.36	and
409.0	0.19	they're
409.19	0.07	going
409.26	0.02	to
409.28	0.09	be
409.37	0.52	complaining
409.91	0.12	and
410.03	0.09	then
410.12	0.12	you're
410.24	0.14	going
410.38	0.02	to
410.4	0.12	be
410.52	0.3	saying
410.82	0.12	that
410.97	0.18	you
411.15	0.19	do
411.34	0.12	all
411.46	0.1	the
411.56	0.44	services
412.0	0.13	for
412.13	0.18	all
412.31	0.09	of
412.4	0.39	us
413.35	0.16	We
413.51	0.15	look
413.66	0.22	very
413.88	0.27	different
414.15	0.11	from
414.26	0.09	the
414.35	0.47	grannies
415.29	0.13	and
415.42	0.09	this
415.51	0.1	is
415.61	0.04	going
415.65	0.03	to
415.69	0.09	be
415.78	0.09	in
415.87	0.12	front
415.99	0.11	of
416.1	0.04	a
416.14	0.48	judge
417.39	0.16	And
417.55	0.39	so
418.26	0.19	you're
418.45	0.13	going
418.58	0.07	to
418.65	0.45	lose
421.99	0.16	And
422.26	0.36	Alan
422.63	0.15	it
422.78	0.2	took
422.98	0.07	a
423.05	0.44	while
423.58	0.33	Alan
423.91	0.29	wasn't
424.24	0.09	a
424.33	0.36	rocket
424.69	0.63	scientist
425.9	0.15	but
426.06	0.31	Alan
426.37	0.33	figured
426.7	0.21	out
426.91	0.12	that
427.03	0.08	he
427.11	0.12	was
427.23	0.1	in
427.33	0.17	fact
427.5	0.12	going
427.62	0.07	to
427.69	0.2	lose
427.89	0.16	him
428.13	0.21	and
428.37	0.39	everything
428.76	0.16	was
428.92	0.15	all
429.07	0.23	damn
431.98	0.14	muckablay
432.24	0.74	Meanwhile
433.33	0.3	there
433.63	0.31	was
433.94	0.57	Bob
435.77	0.37	Bob
436.14	0.12	one
436.26	0.28	time
436.54	0.04	I
436.58	0.27	remember
436.85	0.13	we
436.99	0.17	had
437.16	0.17	these
437.33	0.32	funny
437.65	0.47	lamps
438.12	0.1	in
438.23	0.1	the
438.33	0.48	kitchen
438.89	0.22	Those
439.12	0.56	round
439.71	0.2	like
439.91	0.66	fluorescent
440.68	0.34	things
441.02	0.09	you
441.11	0.11	know
441.22	0.43	they
441.66	0.24	worked
441.9	0.13	for
442.03	0.19	like
442.22	0.28	five
442.5	0.31	years
442.82	0.1	and
442.92	0.1	then
443.02	0.28	finally
443.3	0.23	mine
443.53	0.16	went
443.69	0.28	out
444.04	0.12	They
444.16	0.1	were
444.26	0.23	also
444.49	0.08	in
444.57	0.09	the
444.66	0.4	hall
445.49	0.16	of
445.65	0.12	this
445.77	0.38	building
446.67	0.13	and
446.8	0.04	I
446.84	0.13	went
446.97	0.08	to
447.05	0.19	Bob
447.24	0.07	and
447.31	0.06	I
447.37	0.14	said
447.51	0.21	Bob
447.72	0.07	you
447.79	0.1	know
447.89	0.16	those
448.05	0.34	funny
448.39	0.39	round
448.78	0.38	lamps
449.16	0.07	in
449.23	0.09	the
449.32	0.49	hall
450.63	0.26	Mine's
450.89	0.26	burnt
451.16	0.19	out
451.35	0.1	I'm
451.45	0.17	just
451.62	0.07	you
451.69	0.21	know
451.9	0.15	do
452.05	0.1	I
452.15	0.27	buy
452.48	0.34	those
452.82	0.23	or
453.08	0.07	I
453.15	0.29	mean
453.64	0.1	do
453.74	0.35	you
454.13	0.35	have
454.48	0.26	them
454.76	0.09	I
454.85	0.23	mean
455.08	0.08	where
455.16	0.08	do
455.24	0.13	I
455.7	0.06	I
455.76	0.18	don't
455.94	0.09	even
456.03	0.05	know
456.08	0.07	where
456.15	0.12	to
456.28	0.23	get
456.52	0.19	one
456.71	0.1	of
456.81	0.3	those
457.11	0.12	you
457.23	0.22	know
458.38	0.03	And
458.84	0.06	he
458.9	0.2	goes
459.29	0.09	let
459.38	0.08	me
459.46	0.11	tell
459.57	0.06	you
459.63	0.31	something
459.94	0.34	Mr
461.58	0.29	Don't
462.46	0.28	try
462.74	0.17	to
462.91	0.6	steal
463.63	0.17	the
463.8	0.35	lamps
464.57	0.15	in
464.72	0.11	the
464.83	0.31	hall
466.67	0.17	I
466.84	0.16	have
467.0	0.17	put
467.17	0.06	a
467.23	0.5	device
467.73	0.14	in
467.87	0.44	there
468.87	0.17	If
469.04	0.13	you
469.17	0.27	take
469.44	0.1	the
469.54	0.36	bulb
469.9	0.24	out
470.17	0.16	it
470.33	0.17	will
470.53	0.72	explode
471.25	0.09	the
471.34	0.45	glass
471.97	0.46	shoot
472.44	0.11	it
472.55	0.15	in
472.7	0.21	your
472.91	0.4	eyes
473.31	0.14	and
473.45	0.12	you
473.57	0.15	will
473.72	0.18	be
474.84	0.05	blind
476.16	0.19	So
476.35	0.15	I
476.51	0.22	took
476.73	0.22	this
476.97	0.13	to
477.1	0.31	me
477.44	0.15	that
477.62	0.25	I
477.87	0.22	was
478.09	0.14	to
478.23	0.24	buy
478.48	0.13	the
478.61	0.41	lamp
480.0	0.57	because
480.98	0.19	I
