onset	duration	stimulus
56.23	0.05	with
56.29	0.11	the
56.4	0.33	circle
56.73	0.4	again
57.16	0.14	and
57.3	0.08	the
57.38	0.38	circle
57.76	0.59	ricochets
58.38	0.3	between
58.68	0.09	the
58.77	0.4	side
59.18	0.15	of
59.33	0.08	the
59.41	0.59	rectangle
60.03	0.16	and
60.19	0.07	the
60.26	0.54	triangle
60.81	0.38	several
61.19	0.57	times
62.6	0.1	The
62.7	0.43	triangle
63.13	0.36	moves
63.49	0.12	in
63.61	0.07	a
63.68	0.29	ring
63.97	0.43	around
64.42	0.14	the
64.56	0.5	circle
65.07	0.69	rotating
66.61	0.1	A
66.71	0.35	large
67.06	0.4	triangle
67.46	0.39	slides
67.86	0.32	towards
68.18	0.11	the
68.29	0.47	rectangle
68.78	0.09	The
68.87	0.28	small
69.15	0.48	triangle
69.63	0.4	slides
70.07	0.53	outside
70.6	0.08	the
70.68	0.5	rectangle
71.21	0.4	until
71.63	0.11	it
71.74	0.12	is
71.86	0.56	adjacent
72.45	0.11	to
72.56	0.1	the
72.66	0.34	large
73.0	0.47	triangle
73.63	0.33	After
73.96	0.51	bouncing
74.47	0.28	both
75.23	0.06	triangles
75.29	0.41	slide
75.71	0.2	out
75.91	0.13	of
76.04	0.09	the
76.13	0.4	scene
76.61	0.16	The
76.77	0.56	rectangle
77.33	0.77	reassembles
78.13	0.29	into
78.42	0.06	a
78.48	0.36	square
78.84	0.27	like
79.11	0.51	structure
79.62	0.15	with
79.77	0.07	a
79.84	0.58	triangular
80.44	0.23	top
80.7	0.12	and
80.82	0.06	a
80.88	0.35	line
81.23	0.09	in
81.32	0.1	the
81.42	0.31	middle
81.77	0.11	The
81.88	0.5	triangle
82.38	0.38	slides
82.78	0.22	into
83.0	0.1	the
83.1	0.49	structure
83.59	0.18	through
83.77	0.07	a
83.84	0.3	gap
84.16	0.13	in
84.29	0.09	the
84.38	0.39	bottom
85.62	0.12	The
85.74	0.41	triangle
86.83	0.36	90
87.19	0.7	degrees
87.97	0.14	The
88.11	0.33	small
88.44	0.47	triangle
88.91	0.38	slides
89.29	0.62	diagonally
89.91	0.12	to
90.03	0.13	the
90.17	0.33	upper
90.5	0.37	right
90.89	0.59	stopping
91.49	0.11	at
91.63	0.12	the
91.75	0.29	middle
92.04	0.4	line
93.69	0.25	The
93.94	0.36	large
94.3	0.45	triangle
94.76	0.22	does
95.0	0.13	the
95.13	0.43	same
96.16	0.11	The
96.77	0.44	rotate
97.24	0.18	so
97.42	0.17	their
97.59	0.27	top
97.87	0.39	corners
98.26	0.35	touch
99.67	0.17	And
99.84	0.11	then
99.95	0.1	the
100.05	0.35	small
100.4	0.48	triangle
100.88	0.5	rotates
101.39	0.06	so
101.45	0.09	the
101.54	0.31	top
101.85	0.37	corner
102.22	0.37	points
102.65	0.33	up
103.46	0.14	The
103.6	0.39	large
103.99	0.42	triangle
104.41	0.37	slides
104.78	0.61	diagonally
105.4	0.4	down
105.83	0.2	and
106.03	0.53	rotates
106.57	0.21	in
106.78	0.49	place
107.32	0.27	Both
107.61	0.52	triangles
108.15	0.3	move
108.45	0.55	slightly
109.06	0.21	up
109.32	0.2	and
109.53	0.47	down
110.08	0.27	up
110.45	0.19	and
110.67	0.36	down
111.25	0.13	The
111.38	0.3	top
111.68	0.1	of
111.79	0.12	the
111.91	0.49	structure
112.4	0.52	rotates
112.96	0.39	open
113.38	0.16	and
113.62	0.34	small
113.96	0.45	triangle
114.41	0.28	moves
114.79	0.54	slowly
115.36	0.51	upwards
115.87	0.26	while
116.13	0.51	rotating
123.38	0.1	The
123.48	0.43	structure
123.91	0.3	turns
124.21	0.31	into
124.58	0.08	a
124.66	0.45	large
125.13	0.3	V
125.46	0.13	The
125.59	0.35	branches
125.94	0.12	of
126.06	0.08	the
126.14	0.3	V
126.48	0.48	rotate
126.98	0.14	up
127.15	0.18	and
127.36	0.35	down
127.72	0.12	The
127.84	0.31	V
128.15	0.35	splits
128.5	0.23	into
128.73	0.27	two
129.0	0.49	smaller
129.49	0.36	Vs
129.87	0.14	and
130.01	0.07	the
130.08	0.52	triangle
130.6	0.32	moves
130.92	0.32	left
131.28	0.21	and
131.49	0.32	right
131.84	0.23	with
132.08	0.16	the
132.57	0.2	Vs
135.55	0.43	Again
135.98	0.08	the
136.06	0.19	two
136.26	0.38	Vs
136.65	0.33	split
136.98	0.11	in
137.09	0.36	half
137.48	0.41	making
137.89	0.36	four
138.25	0.01	Vs
138.26	0.02	The
140.89	0.31	four
141.21	0.28	Vs
141.53	0.24	move
141.77	0.1	in
141.87	0.11	the
141.98	0.33	same
142.31	0.48	direction
142.82	0.15	as
142.97	0.1	the
143.07	0.5	triangle
143.58	0.21	which
143.79	0.3	moves
144.09	0.39	left
144.51	0.22	and
144.73	0.43	right
145.27	0.44	The
145.84	0.28	Vs
146.18	0.59	reform
146.77	0.14	the
146.91	0.45	original
147.36	0.41	square
147.77	0.3	like
148.07	0.47	structure
149.58	0.14	The
149.72	0.25	big
150.0	0.44	triangle
150.44	0.47	appears
151.52	0.09	triangles
151.64	0.3	move
151.94	0.55	slightly
152.51	0.19	up
152.74	0.2	and
152.97	0.36	down
154.54	0.15	The
154.69	0.24	big
154.97	0.43	triangle
155.4	0.35	moves
155.75	0.66	diagonally
156.43	0.23	up
156.66	0.12	to
156.78	0.09	the
156.88	0.28	middle
157.16	0.38	line
157.55	0.01	A
158.21	0.7	adjacent
159.02	0.12	to
159.14	0.1	the
159.24	0.22	little
159.46	0.49	triangle
159.97	0.19	it
160.16	0.33	moves
160.53	0.24	up
160.83	0.2	and
161.04	0.45	down
161.54	0.52	once
162.07	0.02	The
165.88	0.39	large
166.27	0.42	triangle
166.69	0.26	moves
166.95	0.58	diagonally
167.53	0.33	down
167.89	0.12	The
168.01	0.27	small
168.28	0.52	triangle
168.8	0.22	does
169.03	0.12	the
169.15	0.33	same
169.66	0.13	The
169.79	0.3	small
170.09	0.42	triangle
170.51	0.51	slides
171.02	0.38	down
171.44	0.19	out
171.63	0.07	of
171.71	0.13	the
171.84	0.5	structure
173.33	0.37	The
173.7	0.4	large
174.1	0.45	triangle
174.56	0.67	disappears
175.26	0.14	and
175.4	0.06	the
175.46	0.52	entire
175.98	0.48	structure
176.46	0.46	rotates
176.93	0.9	360
177.83	0.63	degrees
178.75	0.02	The
182.76	0.35	large
183.11	0.43	triangle
183.54	0.4	appears
183.97	0.15	at
184.12	0.07	the
184.19	0.36	bottom
184.59	0.12	The
184.71	0.26	small
184.97	0.38	triangle
185.35	0.33	moves
185.7	0.28	into
185.98	0.11	the
186.09	0.53	structure
186.66	0.3	moves
187.01	0.2	up
187.23	0.2	and
187.45	0.33	down
187.78	0.34	next
188.12	0.06	to
188.18	0.11	the
188.29	0.3	large
188.59	0.35	triangle
188.95	0.43	once
189.7	0.18	and
189.9	0.24	then
190.14	0.44	slides
190.58	0.63	diagonally
191.24	0.2	up
191.44	0.11	to
191.55	0.11	the
191.67	0.25	middle
191.92	0.08	of
192.01	0.11	the
192.12	0.51	structure
193.0	0.02	The
193.02	0.04	small
193.07	0.35	triangle
193.59	0.45	rotates
194.07	0.32	90
194.39	0.45	degrees
194.87	0.26	and
195.13	0.24	then
195.38	0.29	bounce
195.67	0.55	slowly
196.22	0.16	in
196.38	0.61	place
198.75	0.1	The
198.85	0.52	structure's
199.37	0.27	lower
199.64	0.43	pieces
200.07	0.34	form
200.41	0.41	four
200.83	0.01	Vs
201.15	0.13	that
201.28	0.27	again
201.55	0.25	move
201.85	0.2	up
202.09	0.2	and
202.3	0.45	down
202.82	0.12	The
202.94	0.29	small
203.23	0.43	triangle
203.66	0.31	moves
204.02	0.5	upward
204.83	0.11	The
205.13	0.09	Vs
205.22	0.13	are
205.35	0.55	positioned
205.91	0.36	around
206.29	0.1	the
206.39	0.42	triangle
206.81	0.44	moving
207.25	0.2	with
207.45	0.21	it
213.79	0.12	The
214.06	0.07	Vs
214.16	0.34	become
214.5	0.34	rigid
214.88	0.22	and
215.1	0.29	form
215.39	0.37	separate
215.76	0.46	bars
216.39	0.13	Other
216.52	0.38	pieces
216.95	0.31	form
217.26	0.34	four
217.6	0.46	longer
218.06	0.45	lines
218.55	0.12	The
218.93	0.25	line
219.18	0.12	on
219.3	0.1	the
219.4	0.34	left
219.74	0.17	as
219.91	0.47	hinges
220.4	0.16	and
220.57	0.36	moves
220.96	0.4	towards
221.36	0.08	the
221.44	0.53	triangle
226.67	0.11	The
226.78	0.39	triangle
227.17	0.31	moves
227.48	0.09	to
227.57	0.15	the
227.77	0.26	upper
228.03	0.22	right
228.25	0.15	where
228.4	0.11	the
228.51	0.5	lines
229.01	0.3	move
229.31	0.33	down
229.68	0.13	The
229.81	0.32	lines
230.13	0.17	then
230.3	0.23	move
230.54	0.58	vertically
231.13	0.59	extending
231.72	0.38	towards
232.1	0.09	the
232.19	0.51	triangle
232.76	0.12	The
232.88	0.34	moving
233.22	0.36	lines
233.58	0.46	reform
234.04	0.09	the
234.13	0.29	square
234.42	0.23	like
234.65	0.48	structure
235.14	0.14	and
235.28	0.09	the
235.37	0.33	small
235.7	0.49	triangle
236.19	0.37	moves
236.56	0.36	down
236.92	0.11	to
237.03	0.1	the
237.14	0.3	middle
237.44	0.36	line
242.58	0.14	The
242.72	0.34	large
243.06	0.42	triangle
243.52	0.64	appears
244.21	0.45	moves
244.66	0.4	left
245.1	0.18	and
245.31	0.25	then
245.56	0.53	rotates
246.09	0.12	to
246.21	0.31	point
246.56	0.6	diagonally
247.19	0.32	up
248.58	0.13	The
248.75	0.05	small
248.97	0.51	triangle
249.48	0.43	rotates
249.91	0.34	90
250.25	0.5	degrees
250.79	0.21	and
251.0	0.44	slides
251.44	0.6	diagonally
252.04	0.39	down
252.63	0.35	Both
253.0	0.45	bounce
253.5	0.12	and
253.62	0.07	the
253.69	0.24	little
253.93	0.48	triangle
254.48	0.43	exits
254.92	0.11	the
255.03	0.58	structure
256.61	0.13	The
256.74	0.38	large
257.12	0.43	triangle
257.55	0.68	disappears
258.25	0.12	and
258.37	0.02	the
258.48	0.47	structure
258.95	0.52	rotates
259.48	0.84	360
260.32	0.62	degrees
260.99	0.13	The
261.12	0.37	large
261.49	0.53	triangle
262.05	0.68	appears
262.79	0.12	The
262.91	0.34	small
263.25	0.44	triangle
263.69	0.41	slides
264.12	0.27	into
264.39	0.1	the
264.49	0.52	structure
268.57	0.44	bounces
269.04	0.6	adjacent
269.67	0.11	to
269.78	0.1	the
269.88	0.36	large
270.26	0.43	triangle
270.78	0.19	and
271.42	0.58	diagonally
272.06	0.48	upwards
272.56	0.4	towards
272.96	0.1	the
273.06	0.22	middle
273.28	0.36	line
275.57	0.18	It
275.75	0.48	rotates
276.25	0.35	until
276.6	0.12	it
276.74	0.34	points
277.15	0.24	up
277.42	0.29	as
277.72	0.26	does
277.98	0.12	the
278.1	0.36	large
278.46	0.48	triangle
278.95	0.41	below
279.52	0.33	Both
279.85	0.38	bulbs
280.23	0.38	slightly
280.78	0.2	up
281.01	0.21	and
281.24	0.39	down
281.7	0.14	The
281.84	0.3	top
282.16	0.15	of
282.31	0.09	the
282.4	0.36	square
282.76	0.28	like
283.04	0.44	structure
283.51	0.48	opens
284.01	0.12	and
284.13	0.08	the
284.21	0.33	small
284.54	0.47	triangle
285.01	0.37	moves
285.41	0.69	upwards
288.66	0.12	The
288.78	0.35	square
289.13	0.46	forms
289.6	0.35	six
289.95	0.58	lines
290.6	0.2	two
290.81	0.17	half
290.98	0.29	moving
291.27	0.44	parts
291.73	0.16	The
291.89	0.42	lines
292.31	0.2	move
292.51	0.59	sideways
293.11	0.73	altogether
294.08	0.16	and
294.24	0.04	a
294.28	0.31	long
294.59	0.24	line
294.83	0.14	with
294.97	0.41	hinges
295.4	0.46	swings
295.86	0.25	out
296.11	0.37	towards
296.48	0.1	the
296.58	0.53	triangle
297.28	0.43	The
297.71	0.44	triangle
298.15	0.34	moves
298.51	0.79	downwards
302.55	0.12	The
302.67	0.31	small
302.98	0.43	square
303.41	0.46	appears
303.87	0.16	from
304.03	0.11	the
304.14	0.47	left
305.57	0.2	Two
305.77	0.1	of
305.87	0.08	the
305.95	0.37	lines
306.32	0.39	rotate
306.71	0.11	to
306.82	0.33	point
307.19	0.22	at
307.45	0.24	them
308.68	0.12	The
308.8	0.41	square
309.22	0.13	and
309.35	0.07	the
309.42	0.51	triangle
309.93	0.21	move
310.16	0.88	counterclockwise
311.08	0.4	around
311.5	0.13	the
311.63	0.5	screen
312.7	0.15	The
312.85	0.35	square
313.2	0.18	and
313.4	0.41	triangle
313.81	0.25	move
314.1	0.24	up
314.38	0.21	and
314.61	0.39	down
315.04	0.14	The
315.18	0.33	square
315.51	0.32	leaves
315.83	0.25	and
316.08	0.19	re
316.27	0.34	enters
316.61	0.14	with
316.75	0.07	a
316.82	0.4	small
317.22	0.46	circle
318.71	0.13	The
318.84	0.33	circle
319.17	0.14	is
319.31	0.38	between
319.69	0.08	the
319.77	0.46	triangle
320.23	0.17	and
320.4	0.37	square
320.81	0.12	The
320.93	0.31	circle
321.24	0.31	moves
321.55	0.39	quickly
321.94	0.41	towards
322.35	0.1	the
322.45	0.48	lines
322.97	0.19	When
323.16	0.05	the
323.21	0.31	circle
323.52	0.35	touches
323.87	0.08	the
323.95	0.33	lines
324.28	0.13	they
324.41	0.5	collapse
324.94	0.24	into
325.18	0.54	pieces
325.79	0.12	The
325.91	0.43	triangle
326.34	0.32	moves
326.68	0.39	above
327.07	0.08	the
327.15	0.39	pieces
327.54	0.32	making
327.86	0.11	a
327.98	0.43	small
328.41	0.26	loop
331.82	0.21	And
332.05	0.21	then
332.26	0.46	glides
332.75	0.25	off
333.03	0.12	the
333.15	0.45	screen
339.63	0.12	The
339.75	0.4	pieces
340.16	0.2	are
340.36	0.76	stationary
341.21	0.12	The
341.33	0.44	triangle
341.77	0.56	reappears
342.34	0.14	from
342.48	0.1	the
342.58	0.39	bottom
342.97	0.28	left
343.28	0.21	of
343.49	0.09	the
343.58	0.41	screen
344.46	0.13	The
344.59	0.25	top
344.84	0.06	of
344.91	0.09	the
345.0	0.4	triangle
345.4	0.35	touches
345.75	0.14	one
345.89	0.11	of
346.0	0.06	the
346.06	0.38	pieces
346.44	0.19	which
346.64	0.49	rotates
347.18	0.22	up
347.44	0.19	and
347.66	0.32	back
347.98	0.38	down
348.68	0.1	The
348.78	0.39	motion
349.17	0.19	is
349.36	0.43	repeated
349.79	0.12	on
349.91	0.27	another
350.18	0.39	piece
350.61	0.16	and
350.79	0.11	the
350.9	0.42	triangle
351.32	0.33	touches
351.66	0.13	the
351.79	0.36	circle
352.19	0.49	underneath
352.68	0.2	it
353.76	0.12	The
353.88	0.4	circle
354.28	0.18	and
354.47	0.48	triangle
354.98	0.34	moving
355.33	0.17	in
355.5	0.29	sync
355.8	0.29	move
356.12	0.18	up
356.34	0.14	and
356.5	0.18	make
356.68	0.07	a
356.75	0.33	full
357.08	0.62	revolution
357.74	0.11	The
357.85	0.42	triangle
358.27	0.34	moves
358.62	0.27	off
358.89	0.38	screen
359.27	0.14	while
359.41	0.1	the
359.51	0.4	circle
359.91	0.16	and
360.07	0.09	the
360.16	0.45	pieces
360.62	0.18	are
360.8	0.78	stationary
363.66	0.13	The
363.79	0.4	pieces
364.19	0.53	reform
364.72	0.11	the
364.83	0.33	square
365.16	0.28	like
365.44	0.51	structure
369.73	0.14	The
369.87	0.3	small
370.17	0.39	triangle
370.56	0.27	moves
370.83	0.49	slowly
371.33	0.28	into
371.61	0.13	it
371.74	0.16	from
371.9	0.12	the
372.03	0.47	top
376.64	0.13	The
376.77	0.36	large
377.13	0.46	triangle
377.59	0.33	appears
377.92	0.09	in
378.01	0.09	the
378.1	0.47	bottom
378.65	0.35	moves
379.0	0.43	left
379.48	0.15	and
379.65	0.48	bounces
380.13	0.52	once
381.65	0.12	The
381.77	0.35	small
382.12	0.43	triangle
382.55	0.42	rotates
382.97	0.28	90
383.25	0.44	degrees
384.19	0.56	diagonally
384.75	0.35	down
386.69	0.23	and
386.95	0.5	bounces
387.46	0.32	next
387.78	0.12	to
387.9	0.1	the
388.0	0.34	large
388.34	0.47	triangle
388.85	0.18	It
389.03	0.49	slides
389.56	0.25	out
389.84	0.16	of
390.0	0.07	the
390.07	0.42	structure
390.55	0.09	The
390.64	0.41	structure
391.05	0.83	reconfigures
391.92	0.32	into
392.24	0.09	a
392.33	0.48	rectangle
392.81	0.16	with
392.97	0.06	a
393.03	0.34	gap
393.41	0.11	in
393.52	0.11	the
393.64	0.23	upper
393.87	0.23	left
394.1	0.34	side
394.45	0.12	and
394.57	0.06	a
394.63	0.39	circle
395.02	0.07	in
395.09	0.09	the
395.18	0.33	bottom
395.51	0.42	left
396.09	0.36	The
396.45	0.33	small
396.78	0.41	triangle
397.19	0.43	slides
397.62	0.15	through
397.77	0.09	the
397.86	0.55	gap
402.79	0.15	It
402.94	0.31	touches
403.25	0.12	the
403.68	0.06	angled
403.74	0.31	bar
404.05	0.19	which
404.26	0.51	rotates
404.77	0.14	to
404.91	0.37	close
405.28	0.1	the
405.38	0.37	gap
406.55	0.1	The
406.65	0.44	triangle
407.09	0.44	slides
407.53	0.33	towards
407.86	0.09	the
407.95	0.29	circle
408.24	0.02	of
408.26	0.02	the
408.28	0.08	triangle
414.74	0.3	Until
415.21	0.08	are
415.29	0.52	touching
415.88	0.56	the
416.44	0.35	circle
416.79	0.31	moves
417.13	0.42	upward
417.59	0.19	and
417.79	0.68	stops
421.73	0.1	The
421.83	0.35	triangle
422.18	0.26	moves
422.44	0.3	towards
422.74	0.09	the
422.83	0.4	circle
423.23	0.06	and
423.32	0.09	the
423.41	0.33	circle
423.74	0.28	moves
424.02	0.41	away
424.58	0.1	A
424.68	0.4	square
425.09	0.41	appears
425.5	0.08	on
425.58	0.08	the
425.66	0.32	left
425.98	0.16	and
426.14	0.32	moves
426.48	0.37	towards
426.85	0.11	the
426.96	0.61	rectangle
427.82	0.13	The
427.95	0.37	square
428.34	0.67	stops
429.64	0.19	It
429.89	0.31	touches
430.2	0.09	the
430.29	0.31	bar
430.6	0.2	which
430.81	0.48	rotates
431.29	0.11	to
431.4	0.19	make
431.59	0.06	a
431.65	0.41	gap
433.79	0.08	It
433.87	0.41	moves
434.28	0.09	to
434.37	0.1	the
434.95	0.04	triangle's
435.01	0.47	position
436.55	0.11	The
436.66	0.37	shapes
437.03	0.33	touch
437.38	0.16	and
437.55	0.2	then
437.76	0.38	bounce
438.18	0.55	adjacent
438.76	0.15	to
438.91	0.14	each
439.05	0.29	other
441.81	0.11	The
441.92	0.43	triangle
442.35	0.33	moves
442.68	0.08	to
442.76	0.1	the
442.86	0.42	circle
443.39	0.09	the
443.48	0.41	circle
443.89	0.26	moves
444.15	0.1	to
444.25	0.1	the
444.35	0.5	square
446.69	0.12	The
446.81	0.28	circle
447.09	0.34	moves
447.43	0.57	repeatedly
448.0	0.4	between
448.4	0.1	the
448.5	0.43	square
448.94	0.21	and
449.17	0.11	the
449.28	0.6	triangle
