onset	duration	stimulus
54.72	0.07	The
54.8	0.27	boy
55.09	0.4	catches
55.49	0.2	up
55.69	0.11	to
55.8	0.09	the
55.89	0.33	ball
56.45	0.24	and
56.69	0.49	bounces
57.18	0.13	it
57.31	0.16	off
57.47	0.12	the
57.59	0.63	playgrounds
58.22	0.46	fences
58.68	0.4	several
59.08	0.55	times
59.97	0.47	Passing
60.44	0.12	it
60.62	0.14	to
60.76	0.73	himself
62.6	0.14	As
62.74	0.15	he
62.89	0.5	circles
63.39	0.1	the
63.49	0.22	ball
64.0	0.48	lining
64.48	0.14	up
64.62	0.17	his
64.79	0.36	next
65.15	0.38	shot
66.59	0.21	His
66.8	0.34	father
67.14	0.37	shows
67.54	0.19	up
67.73	0.2	and
67.93	0.38	calls
68.31	0.2	for
68.51	0.18	him
68.74	0.1	The
68.84	0.19	boy
69.03	0.3	takes
69.33	0.28	one
69.61	0.37	final
69.98	0.24	kick
70.22	0.1	at
70.32	0.07	the
70.39	0.29	ball
70.72	0.32	before
71.04	0.35	leaving
71.39	0.09	the
71.48	0.59	playground
72.07	0.12	to
72.19	0.3	meet
72.49	0.17	his
72.66	0.34	waiting
73.0	0.52	father
73.59	0.14	The
73.73	0.25	boy
74.13	0.1	his
74.23	0.33	father
74.57	0.48	exchange
75.05	0.07	a
75.12	0.21	few
75.33	0.37	words
75.73	0.19	and
75.93	0.5	leave
76.6	0.11	The
76.71	0.25	boy
77.06	0.15	his
77.21	0.35	father
77.56	0.19	live
77.75	0.1	in
77.85	0.07	a
77.92	0.55	modest
78.52	0.23	two
78.75	0.43	story
79.18	0.31	home
79.49	0.14	with
79.63	0.05	a
79.68	0.44	pointed
80.12	0.5	roof
81.79	0.42	After
82.21	0.53	arriving
82.75	0.33	home
83.19	0.12	they
83.31	0.17	have
83.48	0.04	a
83.52	0.32	short
83.92	0.46	chat
84.6	0.13	and
84.73	0.06	the
84.79	0.28	boy
85.07	0.38	turns
85.45	0.18	and
85.63	0.44	climbs
86.08	0.1	the
86.18	0.44	stairs
86.62	0.12	to
86.74	0.14	his
86.88	0.38	second
87.26	0.26	floor
87.52	0.6	bedroom
93.75	0.03	His
93.95	0.38	father
94.33	0.64	follows
95.01	0.3	gives
95.31	0.14	his
95.45	0.21	son
95.66	0.07	a
95.73	0.2	good
95.93	0.29	night
96.22	0.3	kiss
96.77	0.23	and
97.03	0.33	tucks
97.36	0.12	him
97.48	0.17	in
97.65	0.15	for
97.8	0.12	the
97.92	0.53	night
99.62	0.16	While
99.78	0.09	the
99.87	0.34	boy
100.22	0.37	falls
100.59	0.45	asleep
101.08	0.24	his
101.32	0.39	father
101.71	0.45	walks
102.17	0.32	back
102.51	0.82	downstairs
103.33	0.13	to
103.46	0.21	his
103.67	0.47	bedroom
104.14	0.13	on
104.27	0.11	the
104.38	0.38	first
104.77	0.48	floor
105.76	0.47	Climes
106.23	0.25	into
106.49	0.41	bed
106.91	0.22	and
107.13	0.49	quickly
107.62	0.48	falls
108.17	0.73	asleep
110.56	0.65	Upstairs
111.44	0.13	the
111.57	0.28	boy
111.88	0.42	begins
112.3	0.12	to
112.43	0.66	dream
114.62	0.16	The
114.78	0.56	ceiling
115.34	0.33	opens
115.67	0.19	up
115.86	0.09	and
115.95	0.13	he
116.08	0.51	floats
116.59	0.2	into
116.8	0.15	the
116.95	0.55	sky
117.53	0.51	along
118.04	0.16	with
118.2	0.06	a
118.26	0.55	huge
118.82	0.65	bird
122.52	0.29	Higher
122.82	0.29	above
123.11	0.53	mountains
123.8	0.17	the
123.98	0.42	boy
124.43	0.22	can
124.66	0.82	fly
125.49	0.02	The
127.81	0.36	giant
128.18	0.37	bird
128.55	0.45	splits
129.0	0.22	into
129.22	0.28	two
129.5	0.48	smaller
129.98	0.32	birds
130.33	0.24	which
130.58	0.37	soar
130.96	0.49	across
131.48	0.13	the
131.61	0.39	sky
132.0	0.19	with
132.19	0.08	the
132.27	0.47	boy
135.4	0.3	The
135.7	0.26	two
135.96	0.39	birds
136.35	0.47	become
136.84	0.4	four
137.24	0.5	birds
138.07	0.12	The
138.19	0.28	boy
138.49	0.57	plays
139.06	0.18	with
139.24	0.1	the
139.34	0.32	birds
139.92	0.16	but
140.08	0.14	then
140.23	0.1	the
140.33	0.37	flock
140.74	0.52	gangs
141.26	0.19	up
141.45	0.14	on
141.59	0.14	him
141.73	0.12	and
141.85	0.33	starts
142.2	0.56	chasing
142.76	0.24	him
143.1	0.14	He
143.24	0.34	tries
143.58	0.11	to
143.69	0.24	fly
143.93	0.32	away
144.25	0.22	but
144.47	0.43	cannot
144.9	0.59	escape
145.54	0.54	Thankfully
146.09	0.14	the
146.23	0.46	dream
146.7	0.61	ends
147.51	0.2	and
147.71	0.09	the
147.8	0.42	birds
148.22	0.82	disappear
149.48	0.45	The
149.93	0.28	boy
150.21	0.49	sleeps
150.7	0.64	peacefully
151.34	0.14	for
151.48	0.13	the
151.61	0.3	rest
151.91	0.12	of
152.03	0.08	the
152.11	0.57	night
154.55	0.15	In
154.7	0.09	the
154.79	0.46	morning
155.25	0.09	the
155.34	0.39	boy's
155.73	0.4	father
156.13	0.48	climbs
156.61	0.12	the
156.73	0.41	stairs
157.14	0.11	to
157.25	0.13	his
157.38	0.33	son's
157.71	0.43	bedroom
158.14	0.14	and
158.28	0.34	wakes
158.62	0.14	him
158.9	0.09	up
159.01	0.02	The
165.89	0.21	boy
166.1	0.48	follows
166.58	0.17	his
166.75	0.41	father
167.17	0.41	bound
167.58	0.06	the
167.64	0.35	stairs
168.0	0.1	to
168.1	0.09	the
168.19	0.34	first
168.53	0.31	floor
168.84	0.12	of
168.96	0.17	their
169.14	0.39	home
169.66	0.13	They
169.79	0.13	have
169.92	0.07	a
169.99	0.33	brief
170.32	0.82	conversation
171.14	0.34	before
171.48	0.1	the
171.58	0.36	boy
171.95	0.28	heads
172.27	0.21	out
172.48	0.12	for
172.61	0.11	the
172.72	0.24	day
173.57	0.13	The
173.7	0.26	day
174.01	0.76	passes
174.78	0.02	The
182.78	0.33	father
183.11	0.36	waits
183.47	0.13	for
183.6	0.18	his
183.78	0.29	son
184.07	0.14	to
184.21	0.46	return
184.68	0.39	home
185.7	0.2	When
185.9	0.15	he
186.05	0.49	does
186.61	0.13	the
186.74	0.23	two
186.97	0.34	talk
187.32	0.62	briefly
189.69	0.11	The
189.8	0.24	boy
190.06	0.42	climbs
190.48	0.18	into
190.67	0.3	bed
190.99	0.29	as
191.28	0.2	does
191.48	0.15	his
191.63	0.3	father
191.93	0.82	downstairs
192.8	0.29	both
193.09	0.36	fall
193.5	0.33	right
193.85	0.78	asleep
198.75	0.39	Shortly
199.14	0.26	after
199.4	0.42	falling
200.36	0.14	the
200.5	0.29	boy
200.79	0.36	starts
201.15	0.1	to
201.25	0.23	have
201.48	0.09	the
201.57	0.3	bird
201.88	0.32	dream
202.2	0.4	again
202.75	0.18	The
202.93	0.3	four
203.23	0.39	birds
203.62	0.15	from
203.77	0.1	the
203.87	0.5	previous
204.37	0.31	night
204.73	0.2	are
204.94	0.65	back
205.92	0.21	They
206.13	0.64	surround
206.77	0.15	him
206.92	0.6	preventing
207.52	0.1	him
207.62	0.16	from
207.78	0.51	escaping
208.29	0.06	no
208.35	0.22	matter
208.57	0.31	which
208.88	0.58	direction
209.46	0.15	he
209.67	0.63	turns
213.57	0.35	The
213.92	0.34	birds
214.29	0.64	transform
214.93	0.21	into
215.14	0.08	a
215.22	0.45	giant
215.68	0.45	monster
216.13	0.16	with
216.31	0.22	two
216.53	0.34	long
216.87	0.29	arms
217.19	0.19	and
217.38	0.17	two
217.55	0.47	wobbly
218.02	0.46	legs
218.53	0.14	The
218.67	0.48	monster
219.15	0.66	swatts
219.84	0.11	the
219.95	0.39	boy
220.7	0.16	He
220.86	0.46	misses
221.32	0.17	and
221.5	0.45	tries
221.98	0.6	again
222.63	0.45	Frightened
223.09	0.13	the
223.22	0.35	boy
223.59	0.53	flies
224.15	0.34	over
224.49	0.09	the
224.58	0.5	monster
225.15	0.55	evading
225.7	0.18	its
225.88	0.66	grasp
226.68	0.12	The
226.8	0.45	monster
227.25	0.49	scrunches
227.78	0.3	into
228.08	0.07	a
228.15	0.32	little
228.47	0.47	ball
228.97	0.18	It
229.17	0.59	bounces
229.76	0.58	lunging
230.34	0.12	at
230.46	0.09	the
230.55	0.36	boy
230.97	0.29	After
231.26	0.09	the
231.35	0.25	boy
231.64	0.42	dodges
232.1	0.22	this
232.32	0.44	attack
232.8	0.15	the
232.95	0.5	nightmare
233.45	0.64	finally
234.12	0.74	ends
235.34	0.31	The
235.65	0.27	boy
235.92	0.5	sleeps
236.42	0.64	peacefully
237.06	0.14	for
237.2	0.13	the
237.33	0.3	rest
237.63	0.12	of
237.75	0.08	the
237.83	0.55	night
242.56	0.02	In
242.75	0.06	the
242.81	0.36	morning
243.17	0.08	the
243.25	0.39	boy's
243.64	0.31	dad
243.96	0.36	wakes
244.32	0.17	up
244.54	0.4	walks
244.94	0.09	to
245.03	0.05	the
245.09	0.43	stairs
245.55	0.2	and
245.75	0.44	shouts
246.2	0.14	for
246.34	0.14	his
246.48	0.25	son
246.73	0.12	to
246.85	0.26	come
247.11	0.42	down
247.57	0.11	The
247.68	0.23	boy
247.91	0.41	jumps
248.38	0.27	up
248.67	0.23	and
248.9	0.37	goes
249.29	0.3	down
249.59	0.12	the
249.71	0.67	stairs
252.62	0.31	After
252.93	0.06	a
252.99	0.32	brief
253.31	0.18	good
253.49	0.42	morning
253.91	0.08	the
253.99	0.23	boy
254.22	0.3	again
254.54	0.35	heads
254.89	0.24	out
255.13	0.12	for
255.25	0.07	the
255.32	0.37	day
256.62	0.22	and
256.84	0.09	the
256.93	0.37	day
257.32	0.78	passes
262.7	0.02	At
262.89	0.14	the
263.03	0.18	end
263.21	0.13	of
263.34	0.07	the
263.41	0.26	day
263.67	0.12	the
263.79	0.26	boy
264.06	0.56	returns
264.62	0.36	home
268.59	0.35	Greets
268.94	0.14	his
269.08	0.31	father
269.39	0.46	quickly
270.89	0.08	and
270.97	0.17	then
271.14	0.24	goes
271.38	0.32	straight
271.7	0.51	upstairs
272.21	0.11	to
272.32	0.15	his
272.47	0.55	bedroom
275.3	0.36	The
275.66	0.24	boy
275.92	0.44	climbs
276.36	0.21	into
276.58	0.33	bed
276.92	0.33	as
277.26	0.2	does
277.46	0.19	his
277.65	0.38	father
278.03	1.02	downstairs
279.38	0.29	Both
279.71	0.62	eventually
280.33	0.41	fall
280.77	0.66	asleep
281.56	0.28	But
281.84	0.09	the
281.93	0.34	third
282.27	0.27	night
282.56	0.14	in
282.7	0.1	a
282.8	0.29	row
283.13	0.12	the
283.25	0.36	boy
283.62	0.53	begins
284.15	0.14	to
284.3	0.57	dream
288.63	0.13	The
288.76	0.56	towering
289.32	0.49	monster
289.81	0.15	from
289.96	0.12	the
290.09	0.42	previous
290.51	0.28	dream
290.79	0.48	appears
291.27	0.51	again
291.79	0.61	slowly
292.4	0.54	following
292.94	0.08	the
293.02	0.33	boy
293.38	0.23	and
293.61	0.47	reaching
294.08	0.18	for
294.26	0.15	him
294.41	0.18	with
294.59	0.2	one
294.79	0.32	arm
295.81	0.15	The
295.96	0.37	boy
296.34	0.37	stays
296.74	0.23	out
296.97	0.11	of
297.08	0.14	his
297.22	0.27	reach
297.49	0.15	and
297.64	0.4	hovers
298.06	0.83	uncertainly
298.92	0.52	around
299.45	0.12	the
299.97	0.2	monster's
300.17	0.38	feet
302.55	0.47	Suddenly
303.02	0.13	he
303.15	0.17	is
303.32	0.39	joined
303.73	0.16	by
303.89	0.47	another
304.36	0.46	boy
305.37	0.28	The
306.09	0.25	feet
306.34	0.6	frantically
306.94	0.12	as
307.06	0.11	the
307.17	0.49	monster
307.67	0.59	reaches
308.26	0.35	down
308.63	0.13	the
308.76	0.39	boy's
309.15	0.42	fly
309.57	0.24	over
309.81	0.08	the
309.89	0.46	monster
310.35	0.17	which
310.52	0.11	is
310.63	0.35	still
311.01	0.58	clawing
311.59	0.21	at
311.81	0.23	them
312.65	0.12	The
312.77	0.34	boy's
313.11	0.2	make
313.31	0.07	a
313.38	0.44	desperate
313.82	0.31	plan
314.13	0.1	and
314.23	0.07	the
314.3	0.24	new
314.54	0.3	boy
314.85	0.46	speeds
315.31	0.49	away
315.82	0.17	He
315.99	0.5	quickly
316.49	0.56	returns
317.05	0.18	with
317.27	0.48	ball
318.67	0.15	The
318.82	0.42	boy's
319.3	0.13	put
319.43	0.05	the
319.48	0.23	ball
319.72	0.11	in
319.83	0.08	a
319.92	0.37	slingshot
320.94	0.1	the
321.04	0.45	last
321.49	0.26	minute
321.75	0.14	they
321.89	0.21	let
322.1	0.18	it
322.28	0.39	go
322.74	0.45	shooting
323.19	0.09	the
323.28	0.26	ball
323.54	0.23	into
323.77	0.07	the
323.84	0.46	monster
324.3	0.22	which
324.54	0.49	breaks
325.03	0.26	into
325.29	0.05	a
325.35	0.34	heap
325.76	0.57	excited
326.34	0.13	The
326.47	0.41	boy
326.89	0.53	swoops
327.45	0.29	over
327.74	0.11	the
327.85	0.25	heap
331.7	0.3	Until
332.0	0.12	he
332.12	0.66	notices
332.86	0.15	that
333.01	0.15	the
333.17	0.27	other
333.44	0.3	boy
333.76	0.2	is
333.97	0.55	gone
339.64	0.17	He
339.81	0.26	goes
340.08	0.39	looking
340.47	0.14	for
340.61	0.16	his
340.77	0.2	new
340.98	0.33	friend
341.33	0.17	but
341.5	0.34	can't
341.86	0.44	find
342.3	0.27	him
342.91	0.16	He
343.07	0.39	checks
343.5	0.25	under
343.75	0.12	the
343.87	0.38	rubble
344.28	0.14	for
344.42	0.21	his
344.63	0.43	friend
348.62	0.22	He
348.84	0.39	finds
349.23	0.1	the
349.33	0.56	ball
350.08	0.21	but
350.29	0.22	not
350.52	0.15	the
350.67	0.21	other
350.88	0.6	boy
353.41	0.26	His
353.67	0.52	friend
354.2	0.31	is
354.51	0.47	nowhere
354.98	0.13	to
355.11	0.14	be
355.25	0.57	seen
357.5	1.03	Disappointed
358.72	0.17	the
358.89	0.27	boy
359.29	0.46	abandons
359.77	0.11	the
359.88	0.4	ball
363.67	0.26	and
363.93	0.57	slowly
364.5	0.34	leaves
364.89	0.11	the
365.0	0.42	dream
366.13	0.16	He
366.29	0.45	sleeps
366.74	0.11	the
366.85	0.26	rest
367.11	0.06	of
367.19	0.11	the
367.3	0.49	night
376.64	0.09	In
376.73	0.09	the
376.82	0.41	morning
377.23	0.09	the
377.32	0.43	boy's
377.76	0.34	father
378.1	0.41	wakes
378.51	0.2	up
378.74	0.21	and
378.95	0.42	calls
379.37	0.14	for
379.51	0.18	him
379.69	0.15	from
379.84	0.1	the
379.94	0.37	bottom
380.31	0.12	of
380.44	0.13	the
380.57	0.66	stairs
381.64	0.11	The
381.75	0.22	boy
381.97	0.37	wakes
382.34	0.24	up
382.75	0.37	gets
383.12	0.14	out
383.26	0.12	of
383.4	0.27	bed
383.81	0.32	and
384.13	0.5	walks
384.63	0.96	downstairs
386.59	0.34	Father
386.93	0.15	and
387.08	0.22	son
387.3	0.56	exchange
387.86	0.06	a
387.92	0.22	few
388.14	0.58	words
388.89	0.07	and
389.02	0.1	the
389.12	0.37	boy
389.5	0.34	heads
389.84	0.24	out
390.49	0.15	The
390.64	0.3	boy
390.95	0.45	walks
391.4	0.11	to
391.51	0.11	the
391.62	0.64	playground
392.27	0.15	where
392.42	0.23	his
392.65	0.35	ball
393.0	0.12	is
393.12	0.34	still
393.46	0.42	sitting
393.88	0.1	at
393.98	0.08	the
394.06	0.39	far
394.46	0.2	end
394.66	0.13	of
394.79	0.09	the
394.88	0.54	yard
395.75	0.13	The
395.88	0.32	boy
396.22	0.35	enters
396.57	0.11	the
396.68	0.64	playground
402.71	0.06	and
402.77	0.36	closes
403.13	0.02	the
403.35	0.3	gate
403.68	0.39	after
404.07	0.6	himself
406.5	0.16	He
406.66	0.01	forerunally
407.43	0.47	walks
407.9	0.11	to
408.01	0.12	the
408.13	0.38	single
408.51	0.54	ball
414.76	0.16	He
414.92	0.59	slowly
415.51	0.15	and
415.68	1.26	unenthusiastically
416.94	0.35	kicks
417.29	0.1	the
417.39	0.28	ball
417.68	0.52	halfway
418.2	0.26	down
418.46	0.11	the
418.57	0.49	yard
421.77	0.17	As
421.94	0.13	he
422.07	0.34	kicks
422.41	0.1	the
422.51	0.26	ball
422.77	0.47	again
423.3	0.17	his
423.47	0.73	mysterious
424.2	0.36	friend
424.6	0.17	from
424.77	0.1	the
424.87	0.4	dream
425.27	0.52	appears
425.81	0.2	and
426.01	0.57	sneaks
426.58	0.44	towards
427.02	0.1	the
427.12	0.6	playground
427.82	0.15	He
427.97	0.45	checks
428.43	0.16	that
428.59	0.16	his
428.75	0.28	friend
429.03	0.16	is
429.19	0.31	there
429.55	0.19	he
429.74	0.66	quietly
430.44	0.55	opens
430.99	0.12	the
431.11	0.4	gate
433.7	0.18	He
433.88	0.43	sneaks
434.36	0.23	up
434.6	0.13	on
434.73	0.09	the
434.84	0.21	boy
435.06	0.16	who
435.24	0.34	still
435.59	0.37	doesn't
435.98	0.26	see
436.24	0.28	him
436.56	0.13	he
436.69	0.46	taps
437.15	0.11	the
437.26	0.39	boy
437.66	0.17	on
437.83	0.11	the
437.94	0.55	shoulder
438.56	0.1	The
438.66	0.24	boy
438.9	0.51	whirls
439.41	0.51	around
439.95	0.12	the
440.07	0.23	two
440.3	0.4	friends
440.7	0.31	talk
441.02	0.25	back
441.27	0.17	and
441.44	0.32	forth
441.79	0.14	The
441.93	0.35	boy
442.28	0.48	races
442.76	0.11	to
442.87	0.15	get
443.02	0.18	his
443.2	0.3	ball
443.5	0.13	as
443.63	0.17	his
443.8	0.31	friend
444.11	0.25	gets
444.36	0.14	in
444.52	0.45	position
445.0	0.1	The
445.1	0.3	boy
445.44	0.32	kicks
445.76	0.1	the
445.86	0.23	ball
446.09	0.13	to
446.22	0.17	his
446.39	0.31	friend
446.7	0.14	who
446.87	0.43	quickly
447.33	0.39	passes
447.72	0.13	it
447.86	0.4	back
448.62	0.4	playing
449.02	0.5	together
449.52	0.14	in
449.66	0.25	real
449.91	0.31	life
450.23	0.37	just
450.61	0.16	as
450.77	0.21	they
450.98	0.4	had
451.39	0.23	in
451.68	0.05	the
451.73	0.6	dream
