onset	duration	stimulus
108.17	0.47	airline
108.93	0.34	carried
109.32	0.06	in
109.38	0.08	a
110.15	0.01	bassinet
110.35	0.16	her
110.51	0.32	face
110.83	0.31	covered
111.14	0.13	with
111.27	0.05	a
111.32	0.36	lacy
111.68	0.47	blanket
112.64	0.12	We
112.76	0.12	were
112.88	0.55	blissfully
113.43	0.67	unaware
114.66	0.13	The
114.79	0.7	complexities
115.49	0.13	we
115.62	0.11	were
115.73	0.52	creating
116.25	0.1	on
116.35	0.09	the
116.44	0.3	day
116.76	0.33	Lucy
117.09	0.29	came
117.38	0.39	home
120.01	0.13	So
120.14	0.07	the
120.21	0.24	baby
120.45	0.16	was
120.61	0.09	a
120.71	0.26	dare
120.97	0.51	tool
121.5	0.26	Just
121.76	0.13	two
121.89	0.26	days
122.15	0.28	old
122.46	0.15	So
122.61	0.21	wasn't
123.53	0.25	No
124.0	0.14	And
124.14	0.16	that
124.3	0.14	was
124.44	0.19	part
124.63	0.08	of
124.71	0.03	the
124.74	0.41	experiment
125.16	0.13	They
125.29	0.31	bottle
125.6	0.38	feeder
126.14	0.33	Yeah
126.51	0.14	She
126.65	0.38	quickly
127.04	0.27	learned
127.31	0.08	to
127.39	0.28	hold
127.67	0.14	her
127.81	0.18	own
127.99	0.39	bottle
128.78	0.14	At
128.92	0.15	two
129.07	0.46	months
129.53	0.2	her
129.73	0.29	eyes
130.02	0.17	would
130.19	0.47	focus
130.9	0.13	At
131.03	0.25	three
131.28	0.24	months
131.8	0.12	she
131.92	0.14	was
132.06	0.23	trying
132.29	0.1	to
132.39	0.32	climb
132.71	0.13	out
132.84	0.11	of
132.95	0.12	her
133.07	0.31	crib
133.38	0.1	to
133.48	0.17	go
133.65	0.11	to
133.76	0.36	people
135.09	0.05	And
135.14	0.02	at
135.29	0.27	six
135.56	0.25	months
136.15	0.14	she
136.29	0.17	was
136.46	0.26	pretty
136.72	0.29	mobile
137.16	0.17	on
137.33	0.17	all
137.55	0.26	four
137.81	0.21	limbs
139.38	0.36	Memoran
139.76	0.19	goes
139.95	0.21	on
141.0	0.16	By
141.16	0.1	the
141.26	0.28	time
141.54	0.13	she
141.67	0.15	was
141.99	0.32	about
142.31	0.07	a
142.38	0.25	year
142.63	0.18	old
143.02	0.17	She
143.19	0.2	was
143.39	0.2	eating
143.59	0.11	at
143.7	0.08	the
143.78	0.32	table
144.18	0.03	with
144.21	0.02	us
144.77	0.41	Forks
145.2	0.39	spoons
146.2	0.18	would
146.38	0.18	see
146.56	0.25	us
146.81	0.33	using
147.14	0.58	silverware
147.82	0.13	and
147.95	0.51	immediately
148.46	0.16	do
148.62	0.21	so
148.83	0.34	herself
149.3	0.1	She
149.4	0.19	began
149.59	0.08	to
149.67	0.27	dress
149.94	0.38	herself
150.32	0.14	in
150.46	0.42	skirts
150.89	0.13	She
151.02	0.15	would
151.17	0.27	often
151.44	0.3	grab
151.74	0.2	my
151.94	0.4	hand
152.7	0.23	pull
152.93	0.14	me
153.07	0.11	to
153.18	0.2	my
153.42	0.24	feet
153.66	0.11	and
153.82	0.23	beg
154.05	0.12	me
154.17	0.1	to
154.27	0.35	chase
154.62	0.08	it
155.05	0.32	Always
155.37	0.26	looking
155.64	0.27	back
155.93	0.11	to
156.04	0.16	see
156.2	0.16	that
156.36	0.34	daddy
156.7	0.18	was
156.88	0.22	not
157.1	0.16	too
157.26	0.28	far
157.54	0.14	behind
160.56	0.15	You
160.71	0.12	know
160.85	0.22	he
161.07	0.54	really
161.69	0.32	went
162.01	0.23	at
162.25	0.27	this
162.52	0.18	with
162.7	0.2	this
162.91	0.22	sort
163.13	0.13	of
163.27	0.49	full
163.89	0.64	bore
164.59	0.65	earnestness
165.29	0.13	You
165.42	0.11	know
165.53	0.17	when
165.7	0.15	he
165.85	0.32	calls
166.17	0.14	her
166.32	0.26	his
166.58	0.65	darling
167.36	0.57	daughter
167.93	0.16	and
168.09	0.06	I
168.15	0.21	took
168.37	0.23	great
168.6	0.42	pride
169.02	0.11	in
169.13	0.15	my
169.28	0.4	daughter's
169.68	0.61	achievement
170.35	0.41	he
170.77	0.6	does
171.47	0.78	feel
172.27	0.25	like
172.52	0.08	a
172.6	0.25	real
172.85	0.43	parent
173.29	0.13	to
173.42	0.52	Lucy
173.97	0.17	She
174.15	0.16	was
174.31	0.17	so
174.48	0.67	responsive
175.15	0.07	to
175.23	0.28	being
175.51	0.3	looked
175.81	0.25	at
176.07	0.46	held
176.53	0.17	and
176.7	0.4	stroked
177.13	0.16	But
177.29	0.22	he's
177.51	0.43	also
177.98	0.09	to
178.07	0.22	make
178.29	0.13	no
178.42	0.54	mistake
179.08	0.43	treating
179.51	0.21	this
179.75	0.24	as
179.99	0.12	a
180.12	0.57	very
180.7	0.53	intense
181.28	0.34	cutting
181.62	0.24	edge
182.03	0.73	experiment
183.35	0.1	The
183.45	0.21	next
183.66	0.22	phase
183.88	0.08	of
183.96	0.07	the
184.03	0.55	experiment
184.95	0.24	which
185.19	0.41	occupies
185.6	0.04	a
185.64	0.16	good
185.8	0.2	deal
186.0	0.02	of
186.02	0.05	the
186.07	0.35	book
186.85	0.43	involves
187.28	0.17	one
187.45	0.09	of
187.54	0.4	those
188.39	0.57	talents
188.96	0.12	that
189.08	0.13	we
189.21	0.32	thought
189.72	0.22	used
189.94	0.09	to
190.04	0.1	have
190.15	0.3	only
190.45	0.05	been
190.55	0.35	limited
190.91	0.1	to
191.01	0.49	us
192.77	0.61	Language
193.64	0.65	Okay
194.57	0.16	Can
194.73	0.1	you
194.83	0.33	introduce
195.16	0.28	yourself
195.44	0.26	please
195.74	0.36	Okay
196.42	0.23	My
196.65	0.12	name
196.77	0.19	is
196.96	0.33	Roger
197.3	0.6	Fowth
198.08	0.24	I'm
198.32	0.08	a
198.43	0.48	professor
198.91	0.11	of
199.02	0.85	psychology
199.95	0.4	and
200.41	0.22	I've
200.83	0.4	worked
201.23	0.36	with
201.68	0.76	chimpanzees
202.45	0.23	since
202.68	0.65	1967
204.04	0.33	Roger
204.38	0.23	Fowth
204.62	0.14	was
204.76	0.41	called
205.17	0.36	in
205.54	0.21	by
205.75	0.29	Maurice
206.06	0.38	Temerlin
206.45	0.13	to
206.58	0.5	address
207.52	0.16	one
207.68	0.07	of
207.88	0.12	you
208.0	0.09	know
208.09	0.44	crucial
208.53	0.4	questions
208.93	0.02	of
208.97	0.09	the
209.06	0.46	experiment
209.76	0.2	learn
209.96	0.16	to
210.17	0.41	talk
210.86	0.43	Right
211.58	0.03	And
211.61	0.06	at
211.67	0.06	the
211.73	0.31	time
212.04	0.12	he
212.17	0.29	was
212.47	0.21	the
212.69	0.46	guy
213.63	0.23	He'd
213.86	0.23	just
214.09	0.15	been
214.24	0.15	part
214.39	0.11	of
214.5	0.06	a
214.56	0.28	team
214.84	0.1	that
214.94	0.34	had
215.75	0.39	proven
216.14	0.1	for
216.24	0.07	the
216.31	0.23	first
216.54	0.23	time
216.77	0.14	that
216.91	0.29	chimps
217.23	0.17	could
217.4	0.31	use
217.71	0.42	sign
218.13	0.45	language
218.58	0.12	to
218.7	0.55	communicate
219.65	0.3	So
219.95	0.19	his
220.14	0.34	job
220.48	0.12	with
220.61	0.49	Lucy
221.66	0.18	was
221.84	0.08	to
221.92	0.2	teach
222.12	0.09	her
222.21	0.11	how
222.32	0.07	to
222.39	0.32	sign
222.74	0.2	And
222.94	0.08	I
223.04	0.26	think
223.3	0.35	I
224.09	0.23	came
224.32	0.22	into
224.54	0.1	her
224.64	0.25	life
224.89	0.13	when
225.02	0.16	she
225.18	0.27	was
225.49	0.2	as
225.69	0.08	I
225.77	0.63	remember
226.45	0.1	it
226.55	0.15	was
226.7	0.32	1977
227.21	0.08	I
227.33	0.18	think
227.51	0.02	it
227.53	0.17	was
227.7	0.35	four
228.05	0.07	or
228.12	0.4	five
228.52	0.11	She
228.63	0.16	was
228.79	0.19	four
228.98	0.05	or
229.03	0.26	five
229.29	0.2	years
229.49	0.24	old
229.74	0.41	Roger
230.15	0.24	taught
230.39	0.12	her
230.51	0.46	signs
230.98	0.14	for
231.18	0.64	airplane
232.04	0.35	baby
232.39	0.39	doll
232.95	0.48	ball
233.79	0.56	banana
234.64	0.4	barrette
235.21	0.39	right
235.61	0.37	Very
235.98	0.31	Yeah
236.41	0.18	Yeah
236.89	0.25	So
237.14	0.12	I
237.27	0.2	was
237.47	0.33	sort
237.8	0.16	of
237.97	0.31	like
238.28	0.39	blanket
239.9	0.16	The
240.06	0.29	two
240.35	0.21	ter
240.56	0.42	friend
241.03	0.64	babysitter
241.67	0.16	that
241.83	0.13	would
241.96	0.19	come
242.15	0.26	over
242.41	0.27	for
242.68	0.07	a
242.75	0.32	few
243.07	0.36	hours
243.48	0.23	though
243.71	0.44	tied
244.37	0.24	each
244.61	0.11	day
245.14	0.03	and
245.17	0.24	spend
245.41	0.16	some
245.57	0.3	time
246.08	0.21	just
246.34	0.12	you
246.46	0.15	know
246.64	0.19	just
246.83	0.24	playing
247.07	0.12	with
247.19	0.35	Lucy
247.62	0.29	Candy
248.02	0.12	I
248.14	0.19	would
248.33	0.2	work
248.53	0.16	on
248.69	0.65	signs
249.43	0.33	Candy
250.05	0.27	We'd
250.32	0.2	read
250.57	0.31	books
250.88	0.67	together
251.73	0.16	or
251.89	0.21	we'd
252.1	0.13	go
252.23	0.19	for
252.42	0.54	walks
253.04	0.16	and
254.09	0.14	I
254.23	0.17	would
254.4	0.33	chat
254.73	0.16	with
254.89	0.11	her
255.0	0.36	basic
255.42	0.55	Cry
256.98	0.28	Dirty
257.84	0.06	And
257.9	0.1	he
258.0	0.19	says
258.19	0.12	that
258.31	0.38	Lucy
259.27	0.23	just
259.58	0.21	sort
259.79	0.05	of
259.91	0.31	picked
260.22	0.12	it
260.34	0.12	up
260.46	0.15	Picked
260.61	0.09	it
260.7	0.2	all
260.9	0.19	up
261.12	0.11	It
261.23	0.15	was
261.39	0.19	like
261.58	0.12	a
261.93	0.32	game
263.42	0.23	She
263.65	0.24	learned
263.89	0.2	some
264.5	0.33	250
264.83	0.36	signs
265.36	0.28	And
265.64	0.07	the
265.71	0.19	big
265.92	0.53	question
266.45	0.26	is
266.74	0.56	okay
267.34	0.19	so
267.53	0.11	is
267.64	0.11	it
267.77	0.28	mere
268.05	0.73	mimicry
269.39	0.56	Or
270.42	0.19	are
270.61	0.19	they
270.82	0.36	able
271.18	0.37	to
271.57	0.96	spontaneously
272.53	0.6	create
273.25	0.67	words
273.98	0.25	Yeah
274.29	0.23	And
274.52	0.2	put
274.72	0.34	them
275.11	0.46	together
275.58	0.15	in
275.73	0.09	a
275.82	0.37	new
276.19	0.46	original
276.66	0.48	way
277.32	0.34	And
277.68	0.39	there's
278.25	0.29	been
278.54	0.03	a
278.57	0.22	lot
278.79	0.11	of
278.9	0.57	anecdotal
279.47	0.42	evidence
279.9	0.45	that
280.69	0.24	in
280.93	0.37	fact
281.33	0.58	Lucy
281.97	0.41	did
282.97	1.65	spontaneously
284.95	0.51	create
285.89	0.66	words
286.6	0.15	In
286.75	0.06	a
286.81	0.31	later
287.12	0.47	session
287.88	0.2	when
288.08	0.12	she
288.2	0.12	owned
288.32	0.05	a
288.37	0.23	piece
288.6	0.17	of
288.78	0.7	watermelon
289.83	0.36	Lucy
290.19	0.44	tasted
290.63	0.16	it
290.83	0.13	And
290.96	0.18	she
291.14	0.34	called
291.48	0.17	it
291.65	0.45	candy
292.11	0.5	drink
293.58	0.23	And
294.66	0.49	a
295.27	0.13	radish
295.44	0.28	had
295.72	0.27	gotten
295.99	0.3	quite
296.29	0.32	old
296.61	0.13	and
296.74	0.14	one
296.88	0.29	day
297.18	0.15	you
297.33	0.12	know
297.45	0.12	she
297.57	0.16	was
297.73	0.27	calling
298.0	0.1	it
298.1	0.53	food
298.63	0.23	and
298.91	0.45	food
299.37	0.33	for
300.08	0.09	I
300.17	0.31	think
300.48	0.33	several
300.82	0.25	days
301.07	0.12	of
301.19	0.07	the
301.26	0.43	study
301.69	0.16	And
301.85	0.15	then
302.28	0.29	she
302.76	0.5	decided
303.27	0.08	to
303.35	0.21	eat
303.56	0.2	this
303.76	0.17	old
303.93	0.43	radish
304.37	0.14	and
304.51	0.13	she
304.64	0.2	took
304.84	0.05	a
304.89	0.19	bite
305.08	0.09	and
305.17	0.32	spit
305.49	0.15	it
305.64	0.43	out
306.62	0.11	I
306.73	0.15	said
306.88	0.28	well
307.17	0.26	what
307.43	0.16	is
307.59	0.18	that
307.77	0.16	She
307.93	0.26	called
308.19	0.1	it
308.29	0.32	cry
308.62	0.24	hurt
308.86	0.61	food
309.76	0.55	Wow
310.46	0.2	She
310.66	0.14	would
310.8	0.32	also
311.12	0.33	lie
311.45	0.08	to
311.53	0.29	me
312.03	0.37	Really
312.41	0.45	Yes
312.86	0.19	yeah
313.05	0.31	yeah
313.58	0.15	And
313.73	0.32	lying
314.05	0.09	we
314.14	0.13	should
314.27	0.23	also
314.5	0.31	say
314.83	0.26	is
315.71	0.05	of
315.76	0.15	those
315.92	0.3	things
316.22	0.22	that
316.62	0.38	people
317.01	0.27	used
317.28	0.05	to
317.33	0.28	think
317.67	0.35	only
318.02	0.2	we
318.22	0.33	do
318.78	0.32	During
319.1	0.1	one
319.2	0.07	of
319.27	0.1	my
319.37	0.48	sessions
319.85	0.1	I
319.95	0.22	came
320.17	0.07	in
320.24	0.04	and
320.29	0.15	she
320.44	0.13	had
320.57	0.08	a
320.65	0.37	potty
321.02	0.43	accent
321.49	0.21	that
321.7	0.17	she
322.08	0.22	had
322.3	0.16	been
322.46	0.27	potty
322.73	0.28	trained
323.01	0.15	but
323.16	0.59	sometimes
324.66	0.17	she
324.84	0.15	didn't
324.99	0.29	always
325.28	0.27	make
325.55	0.17	it
325.72	0.18	to
325.9	0.13	and
326.03	0.07	I
326.1	0.2	was
326.33	0.49	upset
326.82	0.36	because
327.18	0.09	I
327.27	0.16	was
327.43	0.14	now
327.57	0.34	faced
327.91	0.14	with
328.05	0.27	having
328.32	0.12	to
328.44	0.55	clean
330.16	0.15	it
330.31	0.31	up
330.68	0.24	And
330.92	0.15	so
331.07	0.12	I
331.2	0.24	said
331.48	0.35	who's
331.83	0.24	is
332.07	0.3	that
332.38	0.2	And
332.58	0.13	she
332.72	0.25	said
332.97	0.52	Sue
333.61	0.19	Who's
333.8	0.31	Sue
334.19	0.3	Sue
334.49	0.19	was
334.68	0.16	one
334.84	0.18	of
335.18	0.18	one
335.36	0.1	of
335.47	0.14	my
335.61	0.46	students
336.08	0.17	that
336.25	0.2	would
336.7	0.23	come
336.93	0.12	in
337.05	0.13	and
337.18	0.22	spend
337.4	0.17	time
337.57	0.14	with
337.71	0.29	Lucy
338.0	0.34	too
338.34	0.12	I
338.46	0.19	said
338.76	0.32	no
339.11	0.32	Sue's
339.59	0.23	not
339.83	0.24	here
340.07	0.14	And
340.21	0.31	finally
340.53	0.19	she
340.72	0.37	blamed
341.09	0.1	it
341.19	0.1	on
341.81	0.23	and
342.39	0.34	said
342.73	0.5	Lucy
343.57	0.12	and
343.69	0.36	sorry
344.05	0.12	And
344.17	0.22	so
344.44	0.36	Sue
344.95	0.37	Yes
345.58	0.24	This
345.82	0.12	is
346.33	0.13	Sue
346.46	0.15	Sue's
346.62	0.22	having
346.84	0.26	drum
347.1	0.22	ball
347.37	0.11	The
347.48	0.31	grad
347.79	0.27	student
348.06	0.12	of
348.18	0.35	yours
348.53	0.22	who
348.75	0.27	says
349.02	0.15	she
349.17	0.19	didn't
349.36	0.27	actually
349.63	0.18	see
349.81	0.19	that
350.0	0.2	lie
350.21	0.03	and
350.25	0.15	take
350.4	0.29	place
350.69	0.27	Yes
350.96	0.19	well
351.15	0.09	I
351.28	0.39	wasn't
351.67	0.45	there
352.62	0.06	she
352.68	0.26	told
352.94	0.16	us
353.1	0.12	that
353.22	0.29	when
353.52	0.22	she
353.74	0.36	met
354.1	0.54	Lucy
354.98	0.17	she
355.15	0.16	was
355.31	0.36	blown
355.67	0.31	away
355.98	0.43	by
357.77	0.94	incongruity
358.71	0.1	of
358.81	0.1	it
358.91	0.24	all
359.16	0.19	Like
359.36	0.09	for
359.45	0.29	instance
359.74	0.17	every
359.91	0.22	time
360.13	0.1	she
360.23	0.1	would
360.33	0.21	walk
360.54	0.07	in
360.61	0.09	the
360.7	0.39	house
361.3	0.39	Lucy
361.69	0.21	would
361.9	0.28	just
362.18	0.3	walk
362.54	0.69	casually
363.23	0.26	into
363.49	0.12	the
363.61	0.44	kitchen
364.05	0.19	and
364.57	0.53	search
365.1	0.21	through
365.31	0.12	the
365.43	0.47	cupboard
365.9	0.29	for
366.19	0.15	the
366.35	0.27	kind
366.62	0.12	of
366.74	0.37	tea
367.11	0.18	she
367.29	0.32	wanted
367.61	0.22	that
367.83	0.39	day
368.22	0.23	and
368.93	0.19	put
369.12	0.22	some
369.34	0.39	water
369.73	0.12	in
369.85	0.07	a
369.92	0.43	kettle
370.35	0.15	and
370.5	0.21	put
370.71	0.13	it
370.84	0.17	on
371.01	0.13	the
371.15	0.48	stove
371.68	0.15	and
372.14	0.33	make
372.47	0.15	us
372.68	0.51	tea
373.56	0.18	Yeah
373.76	0.35	became
374.11	0.06	a
374.17	0.52	routine
374.69	0.18	I'd
374.87	0.22	come
375.09	0.21	in
375.36	0.2	and
375.56	0.14	she
375.7	0.14	would
375.84	0.33	start
376.17	0.1	the
376.27	0.39	tea
376.77	0.19	It
376.96	0.24	was
377.21	0.17	the
377.38	1.03	casualness
378.41	0.23	with
378.64	0.23	which
378.88	0.37	she
379.29	0.27	did
379.56	0.21	it
379.85	0.18	The
380.03	0.35	kind
380.38	0.26	of
380.73	0.34	air
381.07	0.35	about
381.42	0.13	it
381.56	0.19	that
381.78	0.31	yes
382.09	0.16	I'm
382.25	0.37	making
382.62	0.22	tea
382.84	0.17	and
383.09	0.15	I
383.24	0.19	would
383.43	0.24	like
383.67	0.2	you
383.87	0.08	to
383.96	0.26	have
384.22	0.22	some
384.44	0.26	too
384.7	0.44	because
385.18	0.23	tea
385.41	0.15	is
385.56	0.19	what
385.75	0.13	we
385.88	0.34	do
387.77	0.24	And
388.01	0.34	so
388.39	0.13	the
388.52	0.29	thing
388.81	0.13	to
388.94	0.24	do
389.19	0.21	was
389.44	0.17	to
389.61	0.25	sit
389.86	0.32	down
390.18	0.16	and
390.34	0.12	to
390.46	0.79	casually
391.25	0.33	sip
391.58	0.13	the
391.71	0.25	tea
391.96	0.23	with
392.19	0.45	Lucy
393.35	0.22	and
393.57	1.0	casually
394.74	0.32	look
395.07	0.37	through
395.44	0.12	the
395.56	0.69	magazines
396.46	0.41	listen
396.87	0.19	to
397.06	0.14	the
397.2	0.76	radio
397.96	0.18	and
398.18	0.2	what
398.38	0.44	magazines
398.82	0.11	would
398.93	0.13	she
399.06	0.17	look
399.23	0.18	at
399.44	0.43	Well
399.87	0.37	she
400.52	0.28	looked
400.8	0.14	at
400.94	0.11	I
401.08	0.27	think
401.35	0.34	House
401.69	0.22	and
401.92	0.61	Garden
402.53	0.36	and
404.45	0.03	some
404.65	0.57	magazines
405.44	0.03	and
405.47	0.34	pictures
405.81	0.18	of
405.99	0.34	women
406.33	0.14	and
406.47	0.55	children
407.02	0.18	and
407.2	0.14	them
407.35	0.62	whatever
407.97	0.19	the
408.16	0.56	Timmerlands
408.73	0.22	had
408.95	0.32	out
409.4	0.37	Wow
409.83	0.49	Lucy
410.35	0.17	had
410.52	0.43	developed
410.95	0.12	an
411.07	0.61	awareness
411.68	0.16	of
411.84	0.2	our
412.04	0.78	emotions
413.43	0.19	If
413.62	0.29	Jane
413.91	0.14	is
414.05	0.61	distressed
415.03	0.41	Timmerland's
415.46	0.35	wife
415.87	0.36	Lucy
416.23	0.44	notices
416.67	0.1	it
416.77	0.78	immediately
417.69	0.15	and
417.84	0.31	attempts
418.15	0.13	to
418.28	0.36	comfort
418.64	0.22	her
418.98	0.15	by
419.13	0.29	putting
419.42	0.15	her
419.57	0.27	arm
419.85	0.33	about
420.19	0.13	her
420.34	0.51	grooming
420.85	0.21	her
421.06	0.11	or
421.25	0.32	kissing
421.57	0.17	her
422.0	0.18	If
422.18	0.25	Jane
422.43	0.15	is
422.58	0.5	sick
423.24	0.32	Lucy
423.56	0.14	would
423.7	0.46	exhibit
424.16	0.36	tender
424.52	0.68	protectiveness
425.3	0.09	to
425.39	0.48	order
426.06	0.34	bringing
426.41	0.14	her
426.55	0.53	food
427.23	0.36	sharing
427.59	0.18	her
427.77	0.26	own
428.03	0.15	food
428.98	0.08	And
429.06	0.08	as
429.14	0.11	we
429.25	0.15	get
429.4	0.06	to
429.46	0.17	this
429.63	0.3	next
429.93	0.29	part
430.49	0.04	this
430.53	0.24	sort
430.77	0.06	of
430.83	0.07	the
430.91	0.44	midpoint
431.35	0.03	of
431.38	0.05	the
431.44	0.41	memoir
431.85	0.17	it's
432.02	0.27	useful
432.29	0.1	to
432.41	0.15	sort
432.56	0.07	of
432.63	0.39	remember
433.02	0.07	a
433.09	0.4	basic
433.49	0.3	fact
433.79	0.04	of
433.83	0.65	biology
435.06	0.81	Speciation
436.47	0.77	happens
437.77	0.16	when
437.93	0.13	you've
438.06	0.21	got
438.27	0.25	one
438.52	0.15	group
438.67	0.05	of
438.72	0.43	creatures
439.15	0.1	that
439.25	0.14	gets
439.39	0.42	divided
439.81	0.17	into
440.02	0.36	two
440.45	0.2	and
440.65	0.16	then
440.81	0.31	these
441.15	0.22	two
441.37	0.3	groups
441.7	0.62	evolve
442.41	0.43	away
442.84	0.25	from
443.09	0.15	one
443.24	0.37	another
