onset	duration	stimulus
223.22	0.1	you
223.32	0.16	do
223.48	0.12	when
223.6	0.1	you
223.7	0.53	land
224.24	0.18	It's
224.42	0.07	where
224.49	0.28	you
224.78	0.56	basically
225.34	0.08	is
225.42	0.11	what
225.53	0.06	it
225.59	0.24	sounds
225.83	0.15	like
225.98	0.07	You
226.05	0.3	drop
226.35	0.1	and
226.45	0.14	you're
226.59	0.22	all
226.82	0.02	the
226.84	0.17	same
227.01	0.12	thing
227.13	0.13	you
227.26	0.1	do
227.36	0.09	if
227.45	0.12	you're
227.57	0.15	on
227.74	0.55	fire
229.04	0.15	And
229.19	0.4	she
230.09	0.63	demonstrates
230.72	0.17	it
231.36	0.32	for
231.68	0.14	me
231.82	0.19	like
232.01	0.05	a
232.26	0.52	Romanian
232.78	0.61	gymnast
233.84	0.26	And
234.11	0.16	she
234.27	0.37	says
234.65	0.1	you
234.75	0.14	know
234.89	0.24	OK
235.14	0.19	you
235.33	0.26	try
235.59	0.11	it
235.7	0.32	now
236.06	0.24	And
236.46	0.36	she
236.83	0.23	helps
237.06	0.1	me
237.16	0.18	back
237.34	0.11	up
237.45	0.13	into
237.58	0.07	the
237.65	0.23	box
237.88	0.12	She
238.0	0.23	says
238.24	0.18	just
238.42	0.25	hop
238.67	0.11	on
238.78	0.11	the
238.89	0.28	bus
239.17	0.51	Gus
242.15	0.59	And
242.81	0.13	I
242.94	0.26	think
243.2	0.34	nice
243.54	0.15	we
243.69	0.15	have
243.84	0.35	something
244.19	0.13	in
244.32	0.5	common
244.83	0.12	you
244.95	0.29	know
246.17	0.15	Her
246.32	0.49	parents
246.81	0.07	or
246.88	0.15	her
247.03	0.74	grandparents
247.77	0.17	were
247.94	0.52	fans
248.48	0.3	of
249.07	0.41	Paul
249.62	0.61	Simon
253.02	0.71	So
253.77	0.43	I
254.83	0.1	get
254.93	0.02	up
254.95	0.02	on
255.14	0.1	the
255.24	0.64	box
256.81	0.25	hold
257.06	0.11	on
257.17	0.1	to
257.27	0.06	her
257.33	0.36	shoulder
257.69	0.09	to
257.78	0.3	steady
258.08	0.41	myself
258.5	0.17	and
258.67	0.22	because
258.89	0.07	I
258.96	0.15	just
259.11	0.11	wanted
259.22	0.02	to
259.38	0.07	hold
259.45	0.1	on
259.55	0.04	to
259.59	0.07	her
259.66	0.43	shoulder
260.4	0.52	And
261.35	0.1	I
261.46	0.4	say
261.91	0.15	I
262.06	0.11	am
262.17	0.07	a
262.24	0.37	rock
262.67	0.17	and
262.84	0.06	I
262.9	0.34	drop
263.26	0.23	like
263.49	0.07	a
263.58	0.4	star
266.71	0.36	And
267.07	0.48	she
267.57	0.26	just
267.92	0.83	giggles
268.76	1.0	adorably
270.21	0.32	and
270.53	0.29	helps
270.82	0.18	me
271.01	0.44	up
271.52	0.22	And
271.74	0.1	as
271.84	0.19	she's
272.03	0.23	picking
272.26	0.09	the
272.35	0.29	graph
272.65	0.14	all
272.79	0.12	out
272.91	0.15	of
273.06	0.07	the
273.13	0.4	palms
273.53	0.07	of
273.63	0.21	my
273.84	0.71	hands
274.85	0.15	she
275.0	0.28	says
275.35	0.24	that's
275.6	0.21	pretty
275.81	0.22	much
276.03	0.12	all
276.15	0.13	there
276.28	0.17	is
276.48	0.18	to
276.66	0.34	it
278.43	0.2	Which
278.63	0.05	would
278.69	0.11	be
278.8	0.36	true
279.18	0.15	if
279.33	0.08	you
279.41	0.09	were
279.5	0.31	teaching
279.81	0.1	me
279.91	0.12	to
280.03	0.27	jump
280.3	0.18	off
280.48	0.07	a
280.56	0.25	milk
280.82	0.45	crate
283.46	0.14	I
283.6	0.12	could
283.72	0.13	have
283.85	0.23	gotten
284.08	0.1	my
284.18	0.5	diploma
284.68	0.11	and
284.79	0.14	just
284.93	0.23	gone
285.16	0.33	home
286.79	0.1	For
286.89	0.06	the
286.95	0.18	next
287.15	0.19	two
287.34	0.51	hours
288.12	0.12	we
288.24	0.18	kind
288.42	0.07	of
288.51	0.58	gradually
289.1	0.59	raise
289.7	0.15	the
289.86	0.47	diving
290.33	0.72	platform
291.48	0.1	the
291.58	0.42	practice
292.01	0.54	platform
292.55	0.13	from
292.68	0.16	this
292.84	0.21	milk
293.06	0.27	crate
293.34	0.11	to
293.45	0.07	a
293.52	0.34	kitchen
293.86	0.32	chair
294.18	0.1	to
294.28	0.06	an
294.34	0.47	aluminum
295.43	0.36	kitchen
295.8	0.15	dinette
296.97	0.52	table
297.52	0.23	to
297.75	0.09	a
297.84	0.36	painter's
298.23	0.37	ladder
298.77	0.07	to
298.84	0.64	000
299.48	0.22	feet
299.7	0.29	above
299.99	0.22	sea
300.21	0.35	level
301.47	0.02	Up
302.19	0.11	the
302.3	0.51	plane
303.09	0.14	she
303.23	0.22	shows
303.45	0.09	me
303.54	0.14	this
303.68	0.29	canvas
303.98	0.35	strap
304.34	0.13	which
304.47	0.12	is
304.59	0.19	called
304.78	0.06	the
304.85	0.51	static
305.36	0.3	line
305.72	0.33	attached
306.05	0.07	to
306.12	0.1	the
306.22	0.3	plane
306.53	0.12	And
306.65	0.09	it's
306.74	0.31	attached
307.05	0.06	to
307.11	0.13	my
307.24	0.4	shoot
308.27	0.11	It
308.38	0.17	will
308.55	0.24	open
308.79	0.1	my
308.89	0.21	shoot
309.1	0.77	automatically
309.92	0.18	when
310.1	0.05	it
310.15	0.22	jump
310.37	0.2	out
310.57	0.14	So
310.71	0.07	I
310.78	0.17	won't
310.95	0.1	have
311.05	0.1	to
311.15	0.23	worry
311.38	0.23	about
311.61	0.39	anything
313.21	0.06	And
313.27	0.12	she
313.39	0.27	tugs
313.66	0.12	on
313.78	0.08	it
313.86	0.03	a
313.89	0.18	couple
314.07	0.08	of
314.15	0.27	times
314.42	0.09	to
314.51	0.52	demonstrate
315.04	0.15	that
315.19	0.07	it
315.26	0.11	can
315.37	0.51	withstand
315.89	0.12	the
316.01	0.28	full
316.29	0.18	upper
316.47	0.28	body
316.75	0.35	strength
317.1	0.08	of
317.18	0.05	a
317.23	0.53	teenage
317.96	0.46	girl
322.7	0.23	And
322.93	0.31	then
323.29	0.15	she
323.44	0.22	puts
323.66	0.21	one
323.87	0.33	hand
324.2	0.13	on
324.33	0.2	either
324.53	0.09	of
324.62	0.12	my
324.74	0.6	cheeks
325.52	0.25	leans
325.77	0.12	in
325.89	0.42	close
326.32	0.38	stares
326.7	0.2	in
326.91	0.32	through
327.43	0.02	the
327.92	0.47	fog
328.39	0.09	and
328.48	0.16	my
328.64	0.34	orange
328.98	0.51	goggles
329.95	0.15	that
330.1	0.15	I'm
330.31	0.55	wearing
330.94	0.2	and
331.14	0.19	says
331.33	0.28	listen
331.61	0.13	when
331.74	0.11	I
331.86	0.37	say
332.24	0.5	go
332.76	0.15	you
332.91	0.21	just
333.12	0.3	go
333.43	0.27	don't
333.71	0.45	think
335.08	0.11	She
335.19	0.63	says
335.87	0.16	if
336.03	0.03	you're
336.34	0.24	getting
336.58	0.29	cold
336.87	0.35	feet
337.23	0.02	if
337.26	0.11	you
338.27	0.11	need
338.38	0.01	a
338.39	0.19	little
338.59	0.36	help
339.01	0.17	don't
339.19	0.08	be
339.27	0.83	embarrassed
340.15	0.43	Everybody
340.82	0.23	gets
341.05	0.17	like
341.22	0.3	that
342.16	0.1	I'll
342.26	0.23	just
342.49	0.13	give
342.62	0.16	you
342.78	0.06	a
342.84	0.28	little
343.13	0.42	shove
346.19	0.14	And
346.33	0.09	then
346.42	0.15	she
346.57	0.45	says
347.1	0.24	don't
347.34	0.37	worry
347.76	0.17	I'll
347.94	0.14	be
348.08	0.65	gentle
350.51	0.23	So
350.74	0.26	between
351.0	0.09	the
351.09	0.64	altitude
351.74	0.07	and
351.99	0.08	the
352.07	0.26	pillow
352.33	0.48	talk
353.07	0.21	I
353.28	0.18	am
353.46	0.2	in
353.69	0.88	basically
355.24	0.37	in
355.64	0.09	a
355.73	0.21	love
355.94	0.09	of
356.03	0.42	sick
356.88	0.73	trance
357.64	0.15	and
357.79	0.14	I'll
357.93	0.26	do
358.19	0.63	anything
358.86	0.19	for
359.05	0.31	her
359.36	0.08	I
359.44	0.2	will
359.64	0.38	shoot
360.06	0.51	myself
360.58	0.09	if
360.67	0.07	I
360.76	0.18	think
360.94	0.09	it
361.03	0.2	makes
361.23	0.13	me
361.36	0.17	look
361.54	0.58	brave
363.15	0.12	for
363.27	0.4	her
364.47	0.42	But
365.45	0.16	when
365.61	0.06	I
365.67	0.27	hop
365.94	0.31	out
366.28	0.76	onto
367.04	0.11	the
367.15	0.21	wing
367.36	0.08	and
367.44	0.08	I
367.52	0.18	look
367.7	0.21	down
367.91	0.03	and
368.22	0.14	like
368.61	0.46	pointy
369.08	0.65	steeples
369.73	0.25	and
369.98	0.42	pine
370.4	0.52	trees
371.21	0.13	I
371.34	0.18	get
371.52	0.01	a
371.53	0.16	little
371.69	0.29	cold
371.98	0.29	feet
372.27	0.01	I
372.28	0.1	have
372.38	0.12	some
372.5	0.33	second
372.85	0.32	thoughts
373.17	0.13	in
373.3	0.13	which
373.43	0.1	she
374.51	0.22	goes
374.73	0.4	go
375.42	0.32	I
375.74	0.19	say
375.97	0.21	up
376.67	0.15	but
376.82	0.09	she
376.91	0.18	doesn't
377.09	0.22	hear
377.31	0.3	me
377.78	0.11	And
377.89	0.14	she
378.03	0.35	actually
378.39	0.34	says
379.07	0.49	geronimo
379.58	0.12	and
379.7	0.12	she
379.82	0.15	gives
379.97	0.12	me
380.09	0.04	a
380.13	0.37	shove
380.51	0.14	and
380.65	0.14	I'm
380.79	0.28	gone
382.7	0.11	And
382.81	0.07	I
382.88	0.17	look
383.05	0.23	up
383.28	0.09	and
383.37	0.07	I
383.46	0.17	just
383.63	0.23	see
383.86	0.13	her
383.99	0.51	terrified
384.52	0.52	eyes
385.05	0.12	and
385.17	0.13	that's
385.3	0.14	when
385.44	0.07	I
385.51	0.18	hear
385.69	0.16	her
385.85	0.33	say
386.2	0.27	wait
386.47	0.24	wait
386.71	0.15	your
386.87	0.49	shoot
387.46	0.59	it's
390.0	0.21	And
390.21	0.34	really
390.57	0.17	like
390.75	0.11	the
390.86	0.72	pathetic
391.63	0.87	inadequacy
392.51	0.13	of
392.64	0.04	a
392.68	0.29	two
392.97	0.24	hour
393.22	0.84	skydiving
394.06	0.52	lesson
394.64	0.35	hits
394.99	0.45	home
395.61	0.28	right
395.89	0.2	then
398.66	0.08	I
398.74	0.18	mean
398.92	0.07	it
398.99	0.2	took
399.19	0.12	me
399.31	0.32	longer
399.63	0.13	than
399.76	0.2	that
399.96	0.1	to
400.06	0.24	learn
400.3	0.12	how
400.42	0.08	to
400.5	0.38	knit
404.16	0.16	So
404.32	0.12	I'm
404.44	0.22	heading
404.66	0.08	for
404.74	0.08	the
404.82	0.24	power
405.06	0.35	lines
405.7	0.22	down
405.92	0.22	below
406.14	0.2	me
406.34	0.04	and
406.45	0.14	like
406.59	0.95	reflecting
407.83	0.16	just
407.99	0.74	reflexively
408.75	0.39	squeezing
409.14	0.11	my
409.25	0.42	legs
409.93	0.38	together
410.31	0.1	so
410.41	0.12	that
410.53	0.05	I
410.58	0.21	won't
410.8	0.38	die
411.37	0.48	sliced
411.85	0.12	up
411.97	0.1	the
412.07	0.31	middle
413.11	0.09	I
413.2	0.07	hit
413.27	0.07	a
413.34	0.32	couple
413.66	0.14	of
414.1	0.69	flounder
415.2	0.4	fillets
416.6	0.25	and
416.85	0.15	I'm
417.0	0.23	just
417.23	0.21	like
417.45	0.75	praying
418.2	0.13	my
418.33	0.3	life
418.63	0.27	doesn't
418.9	0.33	flash
419.23	0.33	before
419.56	0.2	my
419.76	0.68	eyes
420.51	0.19	and
420.7	0.21	ruin
420.91	0.1	the
421.01	0.27	last
421.28	0.28	couple
421.56	0.02	of
421.59	0.38	minutes
421.97	0.11	I
422.09	0.57	have
428.38	0.1	LAUGHTER
429.38	0.14	APPLAUSE
433.57	0.09	When
433.83	0.54	suddenly
434.4	0.16	I
434.56	0.4	feel
434.96	0.12	a
435.15	0.45	jolt
435.66	0.15	and
435.81	0.12	I'm
436.01	0.48	yanked
436.49	0.83	around
437.45	0.39	and
437.84	0.24	this
438.08	0.58	big
438.71	0.39	white
439.4	0.56	fluffy
439.96	0.51	beautiful
440.48	0.64	canopy
441.29	0.5	opens
441.84	0.31	above
442.15	0.24	me
442.73	0.16	and
442.89	0.17	I'm
443.06	0.65	floating
443.72	0.11	to
443.83	0.32	earth
444.2	0.25	in
444.45	0.29	dead
444.74	0.52	silence
445.27	0.02	It
445.31	0.21	is
445.52	0.34	really
445.86	0.55	quiet
446.82	0.16	so
446.98	0.09	I
447.07	0.24	can
447.32	0.64	really
447.96	0.3	hear
448.26	0.16	my
448.43	0.31	heart
449.33	0.27	pounding
449.6	0.1	When
451.97	0.06	I
452.03	0.11	get
452.16	0.56	down
452.8	0.16	and
452.96	0.05	I
453.01	0.27	drag
453.28	0.14	all
453.42	0.05	my
453.89	0.47	gear
454.36	0.14	and
454.88	0.08	it's
454.96	0.03	and
455.0	0.1	the
455.1	0.35	straps
455.45	0.07	and
455.52	0.06	the
455.58	0.28	shoots
456.07	0.16	through
456.23	0.71	the
457.14	0.38	onion
457.52	0.59	field
458.19	0.27	back
458.46	0.17	over
458.63	0.11	to
458.74	0.13	the
458.87	0.57	office
460.28	0.17	and
460.45	0.13	that
460.59	0.13	is
460.72	0.19	already
460.91	0.15	their
461.06	0.27	waiting
461.33	0.18	for
461.51	0.07	me
461.58	0.05	and
461.63	0.11	she's
461.74	0.23	holding
461.97	0.12	this
462.1	0.35	plastic
462.46	0.15	cup
462.61	0.1	of
462.71	0.07	the
462.78	0.62	complimentary
463.4	0.46	sparkling
463.87	0.34	wine
464.21	0.11	they
464.32	0.28	talked
464.6	0.33	about
465.52	0.38	and
466.15	0.2	for
466.35	0.43	sure
466.8	0.15	and
466.95	0.24	she's
467.19	0.23	just
467.56	0.78	beaming
468.91	0.34	and
469.25	0.05	I
469.3	0.23	walk
469.54	0.12	up
469.66	0.11	to
469.77	0.2	her
469.98	0.08	and
470.06	0.07	I
470.13	0.19	say
470.43	0.3	what
470.75	0.21	the
470.97	0.85	fuck
473.89	0.05	LAUGHTER
474.03	0.13	You
474.16	0.18	know
474.38	0.23	was
474.64	0.7	that
475.62	0.06	LAUGHTER
476.87	0.19	And
477.06	0.16	she
477.22	0.6	giggles
478.24	0.41	and
478.67	0.16	she
478.83	0.2	says
479.33	0.13	you
479.46	0.3	know
479.81	0.17	you
479.98	0.26	seem
480.24	0.15	like
480.39	0.06	a
480.45	0.32	cruel
480.77	0.5	guy
482.06	0.49	so
482.58	0.08	I
482.66	0.26	wanted
482.92	0.14	you
483.07	0.17	have
483.24	0.07	a
483.31	0.27	really
483.62	0.56	awesome
484.18	0.5	jump
486.16	0.35	So
486.52	0.16	the
486.68	0.57	little
487.56	0.55	parachute
488.12	0.81	malfunction
488.94	0.45	thing
489.49	0.18	was
489.67	0.12	to
489.79	0.35	spike
490.14	0.13	your
490.27	0.57	adrenaline
490.85	0.05	in
490.91	0.13	the
491.04	0.32	last
491.36	0.23	minute
491.59	0.05	LAUGHTER
495.27	0.08	LAUGHTER
495.65	0.34	That's
495.99	0.18	what
496.17	0.16	I
496.35	0.35	said
496.71	0.05	LAUGHTER
499.24	0.21	And
499.45	0.15	so
499.6	0.19	I'm
499.79	0.2	like
500.24	0.55	staring
500.79	0.33	at
501.12	0.1	or
501.22	0.34	trying
501.56	0.1	to
501.67	0.26	think
501.93	0.15	of
502.08	0.35	some
502.43	0.63	language
503.08	0.22	this
503.3	0.37	chick
503.67	0.29	might
503.96	0.1	you
504.06	0.12	know
504.18	0.86	understand
506.42	0.14	You
506.56	0.23	know
506.97	0.12	you
507.09	0.14	have
507.23	0.13	any
507.36	0.21	idea
507.57	0.36	how
507.94	0.63	dangerous
508.57	0.12	how
508.69	0.61	terrifying
509.3	0.14	how
509.44	0.55	illegal
509.99	0.22	that
510.21	0.5	probly
510.72	0.71	was
512.27	0.32	And
512.59	0.09	she
512.68	0.07	says
512.92	0.25	wait
513.17	0.24	wait
513.41	0.25	hey
513.67	0.2	you
513.87	0.26	did
514.13	0.17	it
514.3	0.43	right
515.2	0.31	Before
515.51	0.15	it's
515.66	0.23	too
515.89	0.5	late
518.66	0.05	LAUGHTER
519.69	0.06	LAUGHTER
520.27	0.18	By
520.45	0.3	which
520.76	0.22	she
520.98	0.3	meant
521.33	0.2	at
