onset	duration	stimulus
71.58	0.39	hours
71.99	0.17	of
72.16	0.51	relaxed
72.67	0.45	labor
73.43	0.19	She
73.62	0.15	could
73.77	0.67	imagine
75.0	0.19	though
75.19	0.2	she
75.39	0.27	never
75.66	0.37	actually
76.04	0.51	tried
76.91	0.15	it
77.06	0.16	could
77.22	0.16	have
77.38	0.27	gone
77.65	0.56	worse
79.37	0.22	But
79.59	0.1	to
79.69	0.3	this
79.99	0.61	day
80.89	0.29	every
81.18	0.27	time
81.45	0.16	she
81.61	0.24	looked
81.85	0.05	at
81.91	0.14	her
82.05	0.38	mom's
82.43	0.47	belly
83.31	0.21	she
83.52	0.23	felt
83.75	0.13	that
83.88	0.09	it
83.97	0.13	was
84.1	0.07	a
84.17	0.35	safe
84.52	0.49	haven
85.04	0.19	that
85.25	0.42	truly
85.67	0.24	felt
85.93	0.35	nice
86.3	0.21	and
86.51	0.37	warm
88.8	0.24	As
89.04	0.19	for
89.25	0.49	Idol
90.22	0.13	it
90.35	0.31	wasn't
90.66	0.21	that
90.87	0.51	simple
91.49	0.16	as
91.65	0.32	nothing
91.97	0.14	in
92.11	0.29	life
92.44	0.3	ever
92.74	0.47	is
93.93	0.21	She
94.14	0.29	did
94.47	0.22	pick
94.69	0.07	a
94.76	0.36	great
95.12	0.55	song
95.96	0.19	and
96.15	0.43	well
96.84	0.21	she
97.05	0.23	did
97.28	0.22	take
97.5	0.12	it
97.62	0.13	for
97.75	0.61	granted
98.53	0.35	although
98.88	0.1	it
98.98	0.18	was
99.16	0.31	better
99.47	0.14	than
99.62	0.43	anything
100.05	0.18	she
100.23	0.17	could
100.42	0.26	ever
100.68	0.26	hope
100.94	0.4	for
101.7	0.16	and
101.86	0.13	she
101.99	0.16	could
102.15	0.19	go
102.42	0.41	on
102.89	0.18	and
103.11	0.43	on
103.57	0.21	and
103.83	0.44	on
104.46	0.28	about
104.78	0.22	all
105.0	0.12	the
105.12	0.28	things
105.4	0.12	that
105.52	0.29	worked
105.81	0.38	out
106.99	0.03	And
107.07	0.12	it
107.19	0.14	was
107.33	0.39	beside
107.72	0.07	the
107.79	0.49	point
109.4	0.2	She
109.6	0.24	learned
109.84	0.13	her
109.97	0.52	lesson
110.97	0.12	or
111.09	0.19	so
111.28	0.17	she
111.45	0.31	told
111.76	0.56	everyone
112.59	0.25	not
112.87	0.62	understanding
113.49	0.22	what
113.71	0.1	the
113.81	0.37	lesson
114.18	0.44	was
114.88	0.16	and
115.04	0.16	how
115.2	0.11	the
115.31	0.27	hell
115.65	0.17	was
115.82	0.17	she
115.99	0.31	supposed
116.3	0.07	to
116.37	0.29	learn
116.66	0.31	it
118.48	0.13	Her
118.61	0.31	mom
118.92	0.72	recognized
119.64	0.12	her
119.76	0.45	elated
120.21	0.46	mood
120.9	0.18	and
121.08	0.22	said
121.3	0.07	to
121.37	0.19	her
122.41	0.39	enthusiastically
123.15	0.22	I'm
123.37	0.16	so
123.76	0.31	proud
124.07	0.12	of
124.19	0.13	you
124.32	0.4	Rachel
125.19	0.37	Listen
125.56	0.11	to
125.67	0.34	me
126.39	0.14	This
126.53	0.21	might
126.74	0.21	sound
126.95	0.12	a
127.16	0.2	bit
127.36	0.78	obnoxious
128.44	0.17	but
128.61	0.03	have
128.64	0.12	you
128.8	0.46	forgotten
129.26	0.11	the
129.37	0.39	idea
129.79	0.13	of
129.93	0.31	seeing
130.24	0.07	a
130.31	0.44	psychic
130.76	0.24	about
131.0	0.11	your
131.11	0.43	stage
131.54	0.46	fright
133.23	0.42	Wow
133.66	0.41	mom
134.4	0.2	That
134.6	0.19	was
134.79	0.25	just
135.04	0.07	a
135.11	0.51	fleeting
135.62	0.64	idea
136.4	0.15	I'm
136.55	0.28	not
136.89	0.2	that
137.1	0.59	desperate
138.7	0.07	Bam
138.78	0.35	bee
139.27	0.12	I
139.39	0.13	know
139.61	0.18	you
139.79	0.6	aren't
141.38	0.24	She
141.62	0.44	sometimes
142.06	0.29	hated
142.36	0.11	her
142.47	0.34	mom
142.81	0.14	for
142.95	0.13	her
143.08	0.38	random
143.46	0.63	comments
144.61	0.18	but
144.79	0.11	she
144.91	0.18	had
145.09	0.06	a
145.15	0.5	point
146.68	0.28	Sure
146.96	0.37	mom
147.8	0.17	I'm
147.97	0.17	done
148.14	0.13	with
148.27	0.35	that
149.12	0.21	She
149.33	0.19	said
149.53	0.76	hesitantly
150.43	0.12	as
150.55	0.17	she
150.72	0.21	hung
150.93	0.3	up
151.58	0.14	and
151.72	0.24	thought
151.96	0.08	to
152.04	0.55	herself
153.19	0.26	what
153.45	0.13	do
153.58	0.07	I
153.65	0.2	have
153.85	0.09	to
153.94	0.48	lose
156.47	0.21	She
156.68	0.26	woke
156.94	0.13	up
157.09	0.42	late
157.54	0.12	the
157.66	0.31	next
157.97	0.48	morning
158.48	0.18	and
158.66	0.44	calmly
159.1	0.44	scanned
159.55	0.12	the
159.67	0.64	newspaper
160.31	0.13	for
160.44	0.1	the
160.54	0.65	combination
161.19	0.13	of
161.33	0.49	best
161.86	0.25	and
162.13	0.62	nearest
162.76	0.62	psychic
164.12	0.37	Before
164.49	0.42	long
164.94	0.23	she
165.17	0.59	understood
165.76	0.26	that
166.28	0.36	knowing
166.64	0.27	nothing
166.91	0.21	about
167.12	0.11	the
167.23	0.52	subject
167.85	0.2	it
168.06	0.19	was
168.25	0.29	hard
168.54	0.1	to
168.64	0.29	figure
168.93	0.17	out
169.13	0.27	which
169.4	0.42	psychic
169.82	0.2	was
170.02	0.1	the
170.12	0.57	best
171.18	0.17	She
171.35	0.13	would
171.48	0.2	have
171.68	0.12	to
171.8	0.26	settle
172.06	0.17	for
172.23	0.12	the
172.36	0.44	nearest
172.8	0.2	one
173.0	0.17	she
173.17	0.17	could
173.34	0.46	find
174.71	0.16	Her
174.87	0.45	mayonee
175.34	0.12	the
175.46	0.53	great
176.1	0.75	pedicurist
176.88	0.2	and
177.08	0.36	fortune
177.44	0.46	teller
178.01	0.34	money
178.35	0.27	back
178.63	0.83	guaranteed
179.99	0.13	The
180.12	0.66	combination
180.78	0.16	was
180.94	0.23	kind
181.17	0.11	of
181.28	0.68	intriguing
182.04	0.17	and
182.21	0.26	just
182.47	0.11	the
182.58	0.34	thought
182.93	0.14	of
183.07	0.29	Harry
183.36	0.48	Potter
184.18	0.2	which
184.38	0.14	was
184.52	0.13	her
184.68	0.25	all
184.94	0.33	time
185.29	0.41	favorite
185.7	0.23	book
185.94	0.23	by
186.17	0.48	far
186.87	0.23	made
187.1	0.07	the
187.17	0.34	choice
187.55	0.28	even
187.83	0.22	more
188.05	0.61	exciting
189.81	0.09	A
189.9	0.32	sweet
190.25	0.32	voice
190.59	0.36	answered
190.95	0.14	her
191.09	0.49	call
192.15	0.2	It's
192.35	0.16	your
192.51	0.36	lucky
192.92	0.34	day
193.26	0.19	Ms
193.48	0.77	Monroe
194.76	0.4	Somehow
195.16	0.08	a
195.24	0.32	fake
195.56	0.29	name
195.87	0.22	felt
196.09	0.59	sexier
197.13	0.17	I
197.3	0.24	have
197.54	0.08	a
197.87	0.34	place
198.24	0.12	at
198.36	0.68	5
199.04	0.49	pm
199.53	0.57	today
200.31	0.14	but
200.45	0.13	it's
200.58	0.24	going
200.82	0.07	to
200.89	0.14	be
201.03	0.49	rainy
201.55	0.15	so
201.7	0.13	be
201.83	0.37	sure
202.23	0.1	to
202.33	0.26	bring
202.59	0.11	an
202.7	0.69	umbrella
204.84	0.22	She
205.06	0.43	arrived
205.49	0.07	at
205.71	0.42	Hermione's
206.17	0.41	clinic
206.6	0.13	at
206.77	1.07	5
208.43	0.71	36
209.14	0.03	and
209.41	0.05	Hermione
209.46	0.07	who
209.53	0.12	to
209.65	0.18	her
209.83	0.39	delight
210.23	0.17	was
210.4	0.08	a
210.48	0.82	surprisingly
211.3	0.52	beautiful
211.82	0.65	magician
212.77	0.45	welcomed
213.22	0.14	her
213.36	0.34	in
214.37	0.2	I
214.57	0.45	love
215.02	0.83	Tuesdays
215.96	0.26	she
216.22	0.43	said
217.0	0.19	For
217.19	0.3	some
217.49	0.47	reason
218.27	0.43	everyone
218.7	0.36	seems
219.06	0.1	to
219.16	0.16	be
219.32	0.62	happy
221.13	0.11	I
221.24	0.14	know
221.38	0.17	what
221.55	0.12	you
221.67	0.4	mean
222.36	0.09	I
222.45	0.24	used
222.69	0.08	to
222.77	0.14	be
222.91	0.09	in
223.0	0.1	the
223.1	0.27	phone
223.37	0.2	book
223.57	0.56	industry
224.15	0.38	Rachel
224.53	0.63	replied
225.39	0.3	feeling
225.69	0.16	that
225.85	0.12	was
225.97	0.06	a
226.03	0.75	satisfactory
226.78	0.68	response
228.19	0.59	So
229.04	0.12	are
229.16	0.14	you
229.34	0.49	interested
229.83	0.16	in
229.99	0.54	pedicurist
230.54	0.56	session
231.16	0.19	or
231.35	0.14	are
231.49	0.22	you
231.72	0.32	just
232.04	0.23	here
232.27	0.15	for
232.42	0.41	fortune
232.83	0.45	telling
233.54	0.54	Hermione
234.08	0.55	asked
235.26	0.23	Just
235.49	0.11	the
235.6	0.36	fortune
235.96	0.48	telling
236.6	0.15	my
236.75	0.47	toenails
237.22	0.19	seem
237.41	0.1	to
237.51	0.12	be
237.63	0.26	just
237.9	0.42	blowing
238.32	0.18	these
238.5	0.3	days
238.81	0.3	Thank
239.11	0.25	you
239.44	0.32	Rachel
239.76	0.24	said
240.0	0.55	proudly
241.13	0.38	Sure
241.53	0.53	darling
242.41	0.51	Hermione
242.94	0.43	replied
243.37	0.03	and
243.4	0.53	grinned
245.62	0.2	What
245.82	0.31	seems
246.13	0.08	to
246.21	0.14	be
246.35	0.48	bothering
246.83	0.19	you
247.03	0.21	Ms
247.27	0.73	Monroe
249.0	0.22	It's
249.22	0.6	Simon
250.24	0.1	the
250.34	0.4	meanest
250.74	0.34	judge
251.08	0.13	in
251.21	0.43	American
251.64	0.37	Idol
252.42	0.12	I
252.54	0.26	can't
252.8	0.25	stop
253.05	0.34	thinking
253.39	0.25	about
253.64	0.27	him
254.66	0.12	I
254.78	0.14	am
254.92	0.4	supposed
255.32	0.08	to
255.4	0.6	participate
256.0	0.08	in
256.08	0.11	the
256.19	0.57	final
257.09	0.19	but
257.28	0.09	I
257.37	0.13	am
257.5	0.42	afraid
257.92	0.12	to
258.04	0.62	panic
259.4	0.17	I'm
259.6	0.59	absolutely
260.19	0.49	obsessed
260.68	0.13	with
260.81	0.23	him
261.67	0.11	I
261.78	0.32	dream
262.1	0.27	about
262.37	0.18	him
262.55	0.81	constantly
263.65	0.14	and
263.79	0.1	I
263.89	0.45	imagine
264.34	0.28	his
264.62	0.43	voice
265.24	0.15	in
265.4	0.37	almost
265.79	0.3	every
266.09	0.35	man
266.45	0.13	I
266.58	0.44	hear
267.84	0.14	To
267.98	0.14	be
268.12	0.58	honest
268.85	0.15	you
269.0	0.08	are
269.08	0.1	the
269.19	0.38	first
269.59	0.36	person
269.95	0.14	I've
270.09	0.54	confided
270.61	0.43	with
272.31	0.16	Do
272.48	0.07	you
272.64	0.22	like
272.86	0.68	vodka
273.6	0.22	Ms
273.85	0.61	Monroe
275.83	0.37	Rachel
276.2	0.23	didn't
276.43	0.51	understand
276.94	0.09	the
277.03	0.43	relevance
277.46	0.12	of
277.58	0.08	the
277.66	0.55	question
278.32	0.16	but
278.48	0.12	she
278.6	0.45	replied
279.06	0.83	nevertheless
280.35	0.14	I'm
280.49	0.19	not
280.68	0.4	crazy
281.08	0.25	about
281.33	0.18	it
281.65	0.22	but
281.91	0.08	I
281.99	0.24	drink
282.23	0.07	a
282.3	0.24	sip
282.57	0.2	now
282.77	0.18	and
282.95	0.34	then
284.19	0.27	Just
284.46	0.3	keep
284.76	0.19	your
284.95	0.44	eyes
285.39	0.12	on
285.51	0.11	the
285.62	0.41	vodka
286.04	0.58	bottle
286.88	0.57	Hermione
287.46	0.47	said
288.13	0.11	as
288.24	0.15	she
288.39	0.38	started
288.77	0.11	to
288.88	0.42	gently
289.32	0.47	caress
289.84	0.11	a
289.95	0.34	tiny
290.29	0.39	vodka
290.68	0.35	bottle
291.03	0.18	which
291.21	0.15	was
291.36	0.39	standing
291.76	0.1	on
291.86	0.13	the
291.99	0.6	table
293.51	0.19	Aren't
293.7	0.12	you
293.82	0.25	supposed
294.07	0.08	to
294.16	0.12	do
294.28	0.13	that
294.41	0.13	with
294.54	0.08	a
294.67	0.49	crystal
295.17	0.62	ball
296.2	0.37	Rachel
296.57	0.22	asked
296.79	0.61	outfully
298.66	0.21	but
298.87	0.16	your
299.04	0.42	trust
299.47	0.16	in
299.81	0.59	Hermione
300.47	0.1	and
300.65	0.56	everything
301.21	0.13	will
301.51	0.48	just
301.99	0.67	fine
303.49	0.19	She
303.68	0.19	took
303.87	0.06	a
303.93	0.24	deep
304.18	0.52	breath
304.84	0.16	and
305.0	0.27	tried
305.27	0.2	not
305.48	0.13	to
305.61	0.52	laugh
307.48	0.13	The
307.61	0.28	next
307.89	0.22	thing
308.11	0.18	she
308.29	0.49	remembered
308.83	0.17	was
309.0	0.3	looking
309.31	0.59	around
310.09	0.13	and
310.22	0.31	feeling
310.53	0.26	like
310.8	0.22	she
311.02	0.18	could
311.2	0.32	really
311.52	0.25	use
311.77	0.07	a
311.84	0.28	good
312.12	0.55	pedicure
312.67	0.54	session
313.88	0.2	When
314.08	0.17	she
314.25	0.27	left
314.52	0.54	Hermione's
315.1	0.35	clinic
315.45	0.16	an
315.62	0.29	hour
315.91	0.43	later
316.57	0.21	she
316.78	0.21	felt
317.01	0.37	worse
317.38	0.16	than
317.54	0.18	she
317.72	0.26	had
317.98	0.16	for
318.16	0.61	ages
319.55	0.14	It
319.69	0.15	was
319.84	0.19	like
320.03	0.05	a
320.08	0.62	nightmare
321.3	0.17	Her
321.47	0.39	face
321.86	0.24	looked
322.15	0.54	pale
323.04	0.16	and
323.2	0.18	she
323.38	0.23	had
323.61	0.48	severe
324.09	0.22	pain
324.31	0.12	in
324.44	0.14	her
324.58	0.46	throat
326.21	0.13	As
326.34	0.14	she
326.48	0.55	strolled
327.09	0.18	down
327.27	0.1	the
327.37	0.55	street
327.93	0.25	she
328.18	0.25	heard
328.43	0.06	a
328.49	0.3	man
328.79	0.15	that
328.94	0.36	sounded
329.3	0.53	exactly
329.83	0.24	like
330.07	0.55	Simon
331.22	0.12	And
331.34	0.3	after
331.64	0.37	another
332.01	0.69	second
332.71	0.25	she
332.96	0.57	realized
333.53	0.11	that
333.64	0.16	she
333.8	0.17	was
333.97	0.64	panicking
335.62	0.3	Feeling
335.92	0.62	stressed
336.67	0.22	she
336.89	0.44	stopped
337.34	0.05	to
337.39	0.34	buy
337.76	0.07	a
337.83	0.38	vodka
338.21	0.67	martini
339.06	0.15	and
339.21	0.5	continued
339.71	0.42	walking
340.13	0.3	home
340.44	0.35	heavy
340.79	0.52	hearted
342.39	0.19	As
342.58	0.25	days
342.83	0.22	went
343.05	0.42	by
343.86	0.23	she
344.09	0.33	noticed
344.42	0.14	that
344.56	0.16	she
344.72	0.13	was
344.85	0.32	thinking
345.17	0.27	about
345.44	0.49	Simon
345.93	0.3	more
346.23	0.17	than
346.4	0.42	ever
347.33	0.18	She
347.51	0.16	was
347.67	0.6	completely
348.27	0.65	terrified
348.93	0.11	of
349.04	0.31	meeting
349.35	0.48	Simon
350.8	0.2	She
351.0	0.28	called
351.28	0.12	her
351.4	0.43	mom
352.01	0.15	and
352.16	0.4	easily
352.56	0.61	persuaded
353.18	0.23	her
353.43	0.13	to
353.57	0.23	come
353.8	0.22	with
354.02	0.13	her
354.15	0.13	to
354.28	0.11	the
354.39	0.45	finals
354.84	0.09	the
354.93	0.27	next
355.2	0.31	day
356.39	0.16	When
356.55	0.21	she
356.76	0.4	arrived
357.16	0.09	at
357.25	0.08	the
357.33	0.75	studios
358.1	0.42	Simon
358.52	0.13	was
358.65	0.39	staring
359.04	0.09	at
359.13	0.17	his
359.3	0.43	feet
360.88	0.26	How
361.14	0.08	are
361.23	0.12	you
361.35	0.36	doing
361.71	0.57	Simon
362.33	0.24	She
362.57	0.35	asked
363.4	0.35	almost
363.75	0.3	losing
364.05	0.49	control
364.54	0.22	over
364.76	0.15	her
364.91	0.34	voice
365.25	0.16	for
365.41	0.04	a
365.45	0.53	moment
367.17	0.15	I
367.32	0.16	am
367.48	0.24	doing
367.72	0.49	great
368.34	0.27	How
368.61	0.08	are
368.69	0.23	you
368.92	0.23	these
369.15	0.52	days
370.65	0.28	Getting
370.93	0.41	by
371.56	0.2	she
371.76	0.49	answered
372.52	0.4	actually
372.93	0.31	thinking
373.24	0.21	about
373.45	0.18	the
373.64	0.35	bottle
374.0	0.15	that
374.15	0.13	she
374.28	0.15	was
374.43	0.42	hiding
375.91	0.1	I
376.01	0.23	have
376.24	0.1	to
376.34	0.23	go
376.57	0.15	to
376.72	0.09	the
376.81	0.41	dressing
377.22	0.29	room
377.67	0.09	Do
377.76	0.15	you
377.91	0.28	need
378.2	0.61	anything
378.97	0.15	He
379.12	0.54	impatiently
381.11	0.4	No
381.58	0.18	I'm
381.76	0.44	fine
382.28	0.14	I
382.42	0.17	was
382.59	0.23	just
382.83	0.34	planning
383.17	0.12	to
383.29	0.2	work
383.49	0.1	on
383.59	0.09	the
383.68	0.59	routine
384.32	0.21	she
384.53	0.56	replied
385.92	0.14	By
386.06	0.12	the
386.18	0.31	way
386.54	0.1	do
386.64	0.11	you
386.75	0.16	have
386.91	0.05	a
386.96	0.38	vodka
387.34	0.61	martini
388.0	0.19	on
388.19	0.16	you
388.35	0.16	by
388.51	0.19	any
388.7	0.46	chance
389.63	0.38	What
390.51	0.53	No
391.74	0.22	He
391.96	0.4	answered
392.41	0.28	looking
392.69	0.08	at
392.77	0.19	her
392.97	0.68	blamfully
394.61	0.33	Rachel
394.95	0.25	felt
395.21	0.19	like
395.4	0.06	a
395.46	0.29	little
395.76	0.48	girl
397.0	0.19	I'm
397.19	0.51	sorry
397.82	0.12	I'll
397.94	0.12	be
398.06	0.21	back
398.27	0.09	in
398.36	0.1	a
398.47	0.38	jiffy
398.85	0.22	she
399.07	0.32	said
399.43	0.12	as
399.55	0.16	she
399.74	0.37	ran
400.12	0.17	to
400.29	0.35	find
400.64	0.05	a
400.69	0.29	hidden
400.98	0.54	spot
402.32	0.15	On
402.47	0.12	her
402.59	0.19	way
402.78	0.13	to
402.91	0.13	the
403.04	0.63	stage
403.9	0.27	while
404.17	0.39	licking
404.56	0.15	what
404.71	0.18	was
404.89	0.29	left
405.18	0.09	of
405.27	0.15	her
405.42	0.49	drink
406.13	0.19	she
406.32	0.27	thought
406.59	0.09	to
406.68	0.87	herself
407.94	0.17	why
408.11	0.24	didn't
408.35	0.08	I
408.43	0.15	go
408.58	0.13	to
408.71	0.12	a
408.83	0.42	regular
409.25	0.68	psychologist
409.93	0.54	first
411.22	0.13	I
411.35	0.21	must
411.56	0.32	never
411.88	0.3	admit
412.18	0.2	this
412.42	0.12	to
412.54	0.39	mom
414.12	0.22	She
414.34	0.34	entered
414.68	0.02	the
414.76	0.4	stage
415.17	0.15	with
415.33	0.03	a
415.37	0.35	blank
415.73	0.31	stare
416.04	0.12	in
416.16	0.14	her
416.3	0.44	eyes
417.21	0.1	I
417.32	0.25	have
417.57	0.13	to
417.7	0.17	see
417.87	0.29	someone
418.17	0.2	about
418.37	0.12	my
418.49	0.22	new
418.71	0.4	focus
419.11	0.36	problem
419.6	0.02	as
419.62	0.26	soon
419.88	0.14	as
420.02	0.53	possible
420.59	0.21	she
420.81	0.31	thought
421.5	0.05	as
421.55	0.14	she
421.69	0.37	started
422.06	0.54	vomiting
422.65	0.17	on
422.82	0.11	her
422.93	0.25	high
423.18	0.3	heel
423.48	0.35	shoes
