onset	duration	stimulus
78.61	0.18	give
78.79	0.1	him
78.89	0.07	a
78.96	0.21	moment
79.17	1.45	And
80.79	0.18	then
81.08	0.75	McGowan
81.83	0.03	would
85.4	0.02	you
85.59	0.34	yes
86.5	0.15	I
86.65	0.15	would
86.8	0.19	care
87.06	0.52	comment
88.45	0.48	screw
89.27	0.33	you
90.49	0.15	And
90.64	0.12	now
90.76	0.13	I
91.29	0.23	back
91.51	0.11	to
91.62	0.09	the
91.71	0.39	newsroom
92.11	0.16	with
92.27	0.14	my
92.65	0.23	scoop
92.88	0.11	and
92.99	0.07	I
93.06	0.22	find
93.28	0.14	the
93.42	0.46	editor
94.41	0.26	guy
94.67	0.27	named
95.09	0.23	Jim
95.54	0.42	Dwyer
95.96	0.01	a
96.33	0.3	senior
97.11	0.22	big
97.33	0.32	guy
97.68	0.19	he's
97.87	0.11	going
98.06	0.2	go
98.26	0.19	on
98.45	0.12	to
98.57	0.13	win
98.7	0.01	a
98.81	0.32	Pulitzer
99.13	0.31	Prize
99.72	0.11	So
99.83	0.13	I
99.98	0.18	tell
100.26	0.02	him
100.28	0.1	what
100.38	0.14	I've
100.56	0.17	seen
100.73	0.22	in
101.26	0.2	my
101.48	0.46	story
102.19	0.11	and
102.3	0.11	he
102.45	0.22	says
102.98	0.08	Dean
103.06	0.28	McGowan
105.87	0.31	right
106.18	0.14	it
106.32	0.14	up
106.63	0.03	And
107.26	0.23	now
107.49	0.13	I'm
107.62	0.46	pounding
108.09	0.09	out
108.18	0.15	my
108.36	0.48	story
109.46	0.23	know
109.69	0.12	it's
109.91	0.18	good
111.34	0.06	but
111.4	0.28	then
111.81	0.14	I
111.96	0.15	start
112.14	0.02	to
112.33	0.23	make
112.6	0.18	it
113.64	0.58	better
115.46	0.23	by
115.71	0.34	adding
116.05	0.03	an
116.16	0.46	elements
117.61	0.2	of
117.81	0.59	embellishment
118.74	0.3	Now
119.52	0.14	reporters
119.83	0.28	call
120.11	0.21	this
121.17	0.46	making
121.64	0.31	stuff
121.95	0.02	up
122.92	0.27	and
123.59	0.22	they
123.81	0.56	recommend
124.37	0.42	against
124.79	0.06	it
125.91	0.29	but
126.86	0.38	I
127.37	0.15	had
127.62	0.27	just
127.96	0.39	seen
128.87	0.13	the
129.0	0.33	line
129.33	0.4	cross
129.73	0.34	between
130.21	0.29	assault
130.5	0.14	with
130.64	0.05	a
130.69	0.62	pastry
131.8	0.06	a
131.86	0.21	high
132.07	0.33	power
132.4	0.36	keen
133.03	0.17	and
133.2	0.23	I
133.48	0.31	kind
133.79	0.16	of
134.0	0.35	liked
134.35	0.05	it
134.51	0.12	So
134.63	0.14	the
134.78	0.34	first
135.12	0.21	thing
135.33	0.11	I
135.5	0.23	did
135.78	0.17	is
135.95	0.14	I
136.1	0.32	gave
136.42	0.1	the
136.61	0.38	figure
136.99	0.01	a
137.2	0.36	name
137.95	0.15	I
138.1	0.26	called
138.36	0.12	him
139.07	0.01	Puybank
139.11	0.38	capital
139.85	0.11	P
140.19	0.43	capital
140.66	0.28	M
141.39	0.17	and
141.56	0.07	I
141.63	0.51	described
142.14	0.09	him
142.96	0.51	wearing
143.64	0.28	Avenger
145.77	0.6	although
146.88	0.68	actually
147.99	0.46	capeless
149.33	0.16	And
149.49	0.09	I
149.61	0.25	said
150.14	0.26	that
150.47	0.2	as
150.67	0.24	he
151.23	0.26	fled
151.49	0.09	the
151.58	0.35	scene
151.94	0.24	he
152.73	0.22	his
153.07	0.39	heels
153.85	0.42	rakeous
154.43	0.44	glee
156.23	0.16	And
156.39	0.14	then
156.53	0.06	I
156.59	0.23	gave
156.82	0.16	him
157.65	0.12	catchphrase
159.32	0.05	He
159.54	0.33	laughed
161.3	0.14	I
161.48	0.21	said
161.69	0.13	that
162.04	0.07	he
162.11	0.29	sped
162.4	0.35	away
162.75	0.13	he
162.88	0.36	cried
163.28	1.0	Eggo
164.28	0.03	sum
164.53	0.43	non
165.01	0.28	on
165.42	0.23	Easter
165.65	0.13	which
166.84	0.26	means
167.73	0.24	I
168.15	0.23	am
168.38	0.4	not
169.38	0.09	an
169.47	0.29	animal
170.5	0.31	which
170.84	0.31	makes
171.66	0.35	no
172.05	0.32	sense
173.89	0.27	Florida
174.16	0.19	was
174.35	0.07	a
174.42	0.39	Catholic
174.81	0.4	school
175.21	0.18	and
175.61	0.25	we
175.86	0.23	all
176.1	0.27	thought
176.8	0.47	Latin
177.27	0.12	was
177.66	0.24	classed
178.27	0.17	so
178.68	0.28	that's
178.96	0.15	what
179.11	0.12	I
179.42	0.09	used
180.44	0.22	And
180.66	0.11	when
180.77	0.08	I
180.85	0.33	finished
181.18	0.12	my
181.3	0.44	story
181.98	0.21	I
182.19	0.43	raced
182.63	0.28	back
183.63	0.01	I
183.64	0.32	showed
184.34	0.05	he
184.4	0.28	read
184.68	0.13	it
186.68	0.03	and
186.71	0.02	he
186.73	0.03	said
188.07	0.16	I
188.26	0.36	love
188.62	0.02	it
189.5	0.29	Page
192.11	0.01	A
192.12	0.03	few
192.32	0.27	days
192.59	0.47	later
193.6	0.08	I
193.69	0.25	get
193.94	0.06	a
194.0	0.41	letter
194.81	0.13	I
194.94	0.28	open
195.59	0.05	it
195.65	0.02	up
196.18	0.21	Dear
196.39	0.33	Chin
198.01	0.22	good
198.23	0.47	story
198.77	0.36	nice
199.27	0.52	details
199.79	0.02	If
200.91	0.33	you
201.24	0.2	want
201.44	0.12	to
201.57	0.19	see
201.76	0.18	me
201.94	0.46	again
202.41	0.27	in
202.68	0.42	action
203.89	0.23	he
204.22	0.07	on
204.29	0.12	the
204.42	0.3	steps
204.98	0.18	Dwyer
205.19	0.42	Library
206.47	0.02	at
206.49	0.11	Prepping
206.78	0.24	on
207.07	0.38	Tuesday's
207.94	0.09	side
209.32	0.33	Hi
209.65	0.15	man
211.7	0.22	And
211.92	0.11	I
212.03	0.19	was
212.26	0.3	there
213.3	0.32	with
213.68	0.73	photographer
215.02	0.21	for
215.23	0.12	the
215.35	0.31	RAM
215.66	0.17	and
215.84	0.42	sure
216.26	0.28	enough
217.09	0.37	Outcomes
217.64	0.2	Student
217.93	0.3	Body
218.23	0.52	President
219.0	0.33	Sheila
219.33	0.38	Peel
219.75	0.12	And
219.87	0.21	now
220.99	0.3	Sheila
221.29	0.5	Peel
221.83	0.36	was
222.29	0.32	different
222.61	0.2	from
222.88	0.32	rest
223.2	0.05	of
223.84	0.02	us
223.86	0.08	flat
224.11	0.12	off
224.23	0.25	shirt
224.48	0.37	wearing
225.14	0.26	part
225.44	0.24	time
225.7	0.38	job
226.09	0.38	working
226.76	0.19	Fordham
226.95	0.08	students
228.21	0.27	Sheila
228.48	0.3	was
229.48	0.39	well
229.88	0.13	brained
231.15	0.02	She
231.18	0.09	had
232.29	0.5	school
233.12	0.29	spirits
234.7	0.2	Sheila
235.08	0.26	was
235.62	0.55	exactly
236.17	0.12	the
236.29	0.23	kind
236.52	0.14	of
236.66	0.26	student
236.98	0.16	that
237.58	0.46	MacGowen
238.19	0.36	wanted
238.68	0.1	more
238.78	0.02	of
239.74	0.18	And
239.93	0.62	actually
240.72	0.36	Sheila
241.38	0.41	Dean
241.85	0.21	had
242.06	0.54	recently
242.6	0.78	collaborated
243.55	0.36	ban
244.28	0.46	all
244.77	0.32	outdoor
245.09	0.44	drinking
245.59	0.18	on
245.83	0.35	campus
246.62	0.13	the
247.12	0.19	No
248.03	0.01	Markier
248.04	0.14	at
248.18	0.5	Barbecue's
248.81	0.14	Hall
249.5	0.05	because
249.88	0.24	Sheila
250.22	0.19	caught
250.48	0.23	drinking
251.1	0.02	in
251.12	0.02	the
251.14	0.33	public
252.16	0.12	was
255.46	0.35	So
256.3	0.1	I
257.02	0.39	know
257.97	0.22	what
258.33	0.2	happens
258.53	0.04	next
260.46	0.33	Hi
260.79	0.38	man
261.22	0.55	Emerged
262.27	0.19	from
262.8	0.27	late
263.07	0.27	night
263.34	0.45	library
263.8	0.3	drop
264.29	0.09	offs
264.9	0.12	made
265.19	0.21	his
265.42	0.63	delivery
266.08	0.16	and
266.49	0.22	slid
266.71	0.28	away
267.31	0.59	crying
269.17	0.3	Eggo
269.47	0.12	sum
269.78	0.61	non
271.14	0.02	ad
271.16	0.03	east
271.3	0.13	job
272.66	0.18	And
272.85	0.41	that's
273.26	0.03	what
273.46	0.07	I
273.53	0.63	reported
274.16	0.08	in
274.24	0.26	my
274.5	0.42	story
274.92	0.11	the
275.03	0.27	next
275.3	0.37	day
275.71	0.13	in
275.84	0.1	the
275.94	0.42	RAM
276.4	0.24	which
276.64	0.26	ran
276.9	0.15	with
277.05	0.08	a
277.18	0.56	giant
277.74	0.39	photo
278.39	0.31	Hi
278.7	0.31	man
279.49	0.49	leaping
279.98	0.23	into
280.21	0.18	the
280.39	0.43	air
280.88	0.24	and
281.25	0.51	clicking
281.9	0.03	his
281.93	0.5	heels
282.78	0.19	with
284.47	0.44	behind
284.94	0.23	her
285.55	0.25	And
286.32	0.2	what
286.52	0.25	made
286.77	0.1	him
287.36	0.01	a
287.37	0.42	sensation
287.96	0.2	on
288.22	0.35	campus
289.15	0.15	People
289.3	0.35	started
290.29	0.23	like
290.54	0.23	him
290.77	0.13	at
290.95	0.59	parties
292.23	0.5	quoting
293.32	0.41	class
294.29	0.08	The
294.38	0.53	RAM
295.1	0.33	ran
295.52	0.43	five
295.95	0.3	major
296.25	0.34	stories
296.6	0.17	about
297.49	0.05	for
297.56	0.1	the
297.66	0.23	rest
297.89	0.07	of
297.96	0.15	that
298.14	0.45	semester
298.65	0.21	all
299.17	0.27	by
299.51	0.13	me
300.86	0.18	And
301.04	0.1	on
301.14	0.09	the
301.23	0.3	last
301.53	0.1	day
301.63	0.11	of
301.74	0.4	campus
302.61	0.42	sorry
303.03	0.13	the
303.16	0.27	last
303.43	0.13	day
303.56	0.13	of
303.69	0.53	classes
304.22	0.19	I
304.46	0.23	went
304.7	0.2	off
304.98	0.37	campus
305.66	0.04	a
305.7	0.51	bar
306.87	0.06	just
307.1	0.34	to
307.82	0.63	celebrate
308.47	0.28	And
308.75	0.05	I
308.8	0.37	walked
309.17	0.17	in
309.34	0.22	I
310.18	0.08	saw
310.26	0.02	out
310.45	0.14	the
310.59	0.26	corner
310.85	0.05	of
310.9	0.22	my
311.12	0.31	eye
312.54	0.51	Angela
313.37	0.1	for
313.47	0.21	my
313.69	0.18	Brit
314.16	0.01	Litt
314.17	0.22	class
314.74	0.22	having
314.96	0.06	a
315.02	0.25	drink
315.27	0.03	with
315.47	0.19	few
315.66	0.05	of
315.71	0.12	her
316.28	0.38	now
317.14	0.48	Angela
317.62	0.09	and
317.71	0.23	I
318.09	0.05	have
318.14	0.17	been
318.74	0.24	flirting
318.98	0.14	for
319.68	0.29	months
320.6	0.23	or
321.72	0.27	she
322.0	0.05	even
323.66	0.29	I
323.95	0.37	actually
324.32	0.1	have
324.42	0.15	been
324.64	0.31	flirting
324.95	0.17	with
325.12	0.06	her
325.97	0.22	And
326.19	0.14	with
326.33	0.22	such
326.57	0.54	nuance
327.82	0.3	that
328.16	0.14	there
328.3	0.11	was
328.41	0.04	a
328.45	0.37	question
328.83	0.22	about
329.05	0.25	whether
329.3	0.16	she
329.5	0.36	even
329.89	0.26	knew
330.15	0.22	I
331.72	0.08	existed
331.8	0.03	So
331.83	0.01	I
332.01	0.24	saw
332.27	0.15	her
332.42	0.33	there
332.75	0.15	and
332.91	0.2	made
333.11	0.08	a
333.23	0.3	mental
333.56	0.23	note
334.13	0.36	nothing
334.5	0.21	about
334.79	0.17	it
335.62	0.14	And
335.76	0.12	then
335.88	0.08	I
335.96	0.18	went
336.14	0.08	to
336.22	0.12	the
336.34	0.55	bar
337.04	0.06	and
337.13	0.24	ordered
337.37	0.01	a
337.56	0.22	drink
337.78	0.04	And
338.16	0.12	I
338.51	0.26	felt
338.77	0.01	a
339.6	0.34	tap
339.94	0.09	on
340.03	0.13	my
340.45	0.39	shoulder
341.01	0.42	I
341.49	0.25	turned
341.74	0.39	around
342.93	0.12	and
343.05	0.08	it
343.13	0.13	was
343.36	0.22	her
344.53	0.08	And
344.61	0.02	she
346.01	0.21	said
346.32	0.28	Jim
346.7	0.22	we
346.92	0.14	were
347.06	0.17	just
347.34	0.32	talking
347.66	0.26	about
347.92	0.13	how
348.05	0.42	you
348.66	0.68	always
349.9	0.51	know
350.72	0.52	when
351.65	0.21	and
351.87	0.55	where
352.95	0.3	Hi
353.25	0.29	man
353.54	0.16	will
354.4	0.07	hit
354.47	0.08	So
354.55	0.14	we
354.69	0.17	were
354.86	0.43	wondering
356.56	0.2	are
356.76	0.43	you
358.13	0.41	Hi
358.63	0.29	man
361.29	0.14	And
361.43	0.07	I
362.29	0.37	knew
362.69	0.15	by
362.84	0.13	the
362.98	0.18	way
363.16	0.23	she
363.42	0.24	asked
364.16	0.11	that
364.5	0.02	if
364.52	0.01	I
364.53	0.03	said
364.81	0.18	yes
365.85	0.11	she
365.96	0.14	would
366.49	0.03	have
366.52	0.03	said
366.55	0.02	it
368.48	0.31	And
369.1	0.27	was
369.37	0.02	it
369.95	0.6	really
370.68	0.3	Hi
371.01	0.39	man
372.46	0.18	How
372.79	0.19	I
372.98	0.49	brought
373.51	0.23	him
374.13	0.04	into
374.17	0.09	existence
375.31	0.17	she
375.48	0.26	only
375.75	0.27	know
376.02	0.3	about
376.32	0.17	him
376.56	0.28	because
377.16	0.02	of
377.18	0.26	me
378.7	0.28	But
379.89	0.69	actually
380.93	0.47	Angela
381.41	0.15	had
381.72	0.03	asked
381.75	0.02	me
382.37	0.68	straightforward
383.05	0.22	question
383.66	0.14	I
383.81	0.17	came
383.98	0.03	with
384.23	0.64	straightforward
385.0	0.25	answer
385.49	0.2	I
385.69	0.16	was
385.85	0.22	not
386.32	0.02	Hi
386.34	0.12	man
386.97	0.23	far
387.2	0.14	as
387.34	0.07	I
387.41	0.34	knew
387.79	0.15	I
387.94	0.14	had
388.08	0.21	never
388.29	0.24	met
388.53	0.1	the
388.63	0.24	guy
389.18	0.2	at
389.38	0.06	a
389.44	0.31	cost
391.63	0.39	So
392.27	0.25	I
392.53	0.32	said
394.55	0.34	yes
395.21	0.6	Angela
396.53	0.12	I
397.08	0.13	am
397.54	0.2	Hi
397.74	0.03	man
397.77	0.02	She
397.79	0.14	rotted
400.11	0.19	me
400.6	0.15	said
400.8	0.41	oh
401.45	0.32	good
402.9	0.09	I
402.99	0.13	was
403.12	0.28	hoping
403.41	0.16	you'd
403.65	0.19	say
403.84	0.27	that
405.51	0.03	And
405.71	0.23	by
405.94	0.14	me
406.23	0.34	here
407.57	0.03	it's
407.77	0.22	all
408.07	0.3	about
408.37	0.11	it
