onset	duration	stimulus
99.24	0.25	he's
99.49	0.12	going
99.61	0.06	to
99.67	0.3	serve
99.97	0.29	as
100.36	0.13	an
100.49	0.53	example
101.24	0.14	to
101.38	0.31	not
101.72	0.14	do
101.86	0.26	that
102.66	0.15	So
102.81	0.43	then
104.58	0.12	the
104.7	0.24	man
104.94	0.06	is
105.13	0.45	killed
105.58	0.5	Everyone
106.12	0.26	looks
106.42	0.25	really
106.67	0.46	horrified
107.37	0.14	The
107.52	0.16	whole
107.68	0.21	time
107.89	0.21	there's
108.1	0.11	a
108.27	0.46	scroll
108.74	0.1	in
108.84	0.15	the
108.99	0.65	window
110.1	0.31	but
110.82	0.15	I
110.97	0.28	guess
111.48	0.45	we're
111.93	0.32	we're
112.25	0.25	supposed
112.5	0.03	to
112.84	0.06	a
112.9	0.28	war
113.68	0.19	that
114.08	0.28	keeps
114.36	0.21	being
114.57	0.35	shown
116.81	0.48	After
117.29	0.73	the
118.03	0.21	man
118.24	0.17	is
118.44	0.46	killed
119.76	0.15	the
120.72	0.36	king
121.13	0.25	says
121.39	0.24	like
121.65	0.19	what
121.84	0.12	the
121.98	0.54	festivities
122.52	0.4	began
122.92	0.08	and
123.0	0.09	I
123.09	0.19	guess
123.28	0.14	they're
123.43	0.61	celebrating
124.55	0.5	like
125.35	0.3	not
125.66	0.43	using
126.11	0.38	magic
127.82	0.08	in
129.26	0.55	the
130.63	0.11	kingdom
130.75	0.02	So
130.98	0.06	the
131.04	0.28	crowd
131.32	0.24	fully
131.56	0.01	disperses
132.3	0.21	this
132.69	0.34	woman
133.07	0.2	starts
133.39	0.43	screaming
133.83	0.42	and
134.64	0.29	turns
134.93	0.18	out
135.11	0.17	that
135.28	0.33	she's
135.63	0.2	the
136.26	0.59	executed
136.89	0.33	man's
137.22	0.38	mother
137.94	0.49	and
139.4	0.31	she's
139.88	0.24	pretty
140.12	0.64	distressed
141.07	0.35	calls
141.43	0.12	the
141.55	0.52	king
142.11	0.16	the
142.27	0.26	only
142.53	0.28	evil
142.81	0.46	thing
145.81	0.34	says
146.17	0.32	that
146.49	0.37	before
146.86	0.35	the
147.22	0.76	festivities
147.98	0.12	are
148.1	0.47	over
149.82	0.48	he's
150.47	0.36	going
150.83	0.02	to
150.86	0.32	do
151.19	0.2	one
151.39	0.15	of
151.64	0.41	his
152.13	0.24	kids
152.47	0.18	can
152.66	0.15	be
152.81	0.23	dead
153.04	0.48	anyways
153.91	0.22	and
154.13	0.31	then
154.73	0.38	poor
155.11	0.1	the
155.21	0.35	guards
155.64	0.03	can
155.71	0.2	see
155.91	0.36	their
156.65	0.19	kind
156.84	0.16	of
157.0	0.37	like
157.6	0.29	turns
157.89	0.21	into
158.26	0.28	this
158.64	0.4	tornado
159.21	0.29	and
159.57	0.37	disappears
159.95	0.02	So
162.38	0.4	then
162.97	0.42	Marlon
163.4	0.33	leaves
163.73	0.15	kind
163.88	0.09	of
163.97	0.52	shaken
164.8	0.21	he
165.01	0.32	goes
165.41	0.28	to
165.74	0.54	the
170.19	0.12	the
170.31	0.31	court
170.62	0.58	position
171.64	0.59	and
173.12	0.17	he
173.29	0.12	has
173.94	0.11	the
174.05	0.25	court
174.3	0.55	position
179.32	0.41	So
181.28	0.17	when
181.45	0.12	he
181.57	0.21	goes
181.78	0.2	into
181.98	0.44	the
182.43	0.34	room
183.16	0.1	the
183.26	0.37	guys
183.64	0.35	standing
183.99	0.09	on
184.08	0.22	top
184.5	0.31	of
184.86	0.29	like
185.84	0.01	a
185.85	0.46	balcony
186.31	0.18	kind
186.49	0.1	of
186.59	0.29	thing
187.25	0.4	and
187.88	0.09	we
187.97	0.28	start
188.25	0.08	all
188.33	0.29	some
188.63	0.45	so
189.92	0.08	the
190.0	0.25	court
190.25	0.4	position
190.65	0.1	he
190.81	0.76	falls
191.77	0.18	but
192.07	0.33	before
192.4	0.24	he
192.64	0.23	can
192.9	0.08	fall
192.98	0.15	on
193.13	0.09	the
193.22	0.36	ground
195.09	0.47	Marlon
195.56	0.19	who
195.75	0.28	is
196.07	0.48	magical
196.55	0.15	that
196.7	0.14	kind
196.84	0.07	of
196.91	0.36	catches
197.27	0.21	him
197.48	0.11	and
197.59	0.16	then
197.76	0.28	slides
198.04	0.09	the
198.13	0.19	bed
198.32	0.21	under
198.54	0.19	him
199.13	0.15	so
199.28	0.16	he
199.44	0.48	lands
199.95	0.28	on
200.23	0.21	it
200.45	0.58	nicely
201.51	0.02	So
203.96	0.1	the
204.06	0.43	guys
204.92	0.41	shocked
205.34	0.14	that
205.48	0.02	the
205.79	0.32	Marlon
206.79	0.06	just
206.85	0.17	passed
207.19	0.06	it
207.25	0.23	off
207.48	0.22	as
207.71	0.23	like
208.38	0.15	do
208.53	0.39	anything
208.92	0.12	and
209.04	0.18	then
209.62	0.41	later
210.67	0.07	just
210.82	0.02	in
211.01	0.18	with
211.39	0.52	magic
213.55	0.14	So
213.69	0.17	he
213.86	0.3	hands
214.16	0.09	the
214.25	0.54	guy
214.81	0.5	the
216.47	0.58	letter
217.4	0.22	and
217.62	0.46	then
219.21	0.02	the
219.23	0.17	guy
219.4	0.25	tells
219.65	0.11	him
219.76	0.05	to
220.1	0.18	let
220.7	0.33	go
221.75	0.13	The
222.19	0.86	summer
223.58	0.37	soon
223.95	0.15	or
224.15	0.65	before
225.14	0.23	there's
225.37	0.09	a
225.46	0.33	scene
225.79	0.19	with
227.06	0.02	the
227.08	0.17	woman
227.25	0.13	that
227.38	0.15	we
227.53	0.24	saw
227.77	0.12	in
227.89	0.13	the
228.02	0.5	window
228.57	0.6	earlier
230.61	0.11	Here's
230.83	0.13	how
230.96	0.5	she's
232.06	0.33	some
232.47	0.17	kind
232.64	0.13	of
232.81	0.45	daughter
233.26	0.16	of
233.42	0.1	the
233.52	0.45	king's
234.4	0.54	and
239.09	0.13	so
239.22	0.13	the
239.35	0.37	king
239.73	0.58	is
241.92	0.04	just
242.13	0.42	annoyed
242.55	0.2	at
242.85	0.22	all
243.07	0.17	this
243.24	0.38	magic
243.62	0.25	stuff
243.87	0.15	and
244.28	0.26	the
244.54	0.35	daughter
244.89	0.14	is
245.03	0.31	annoyed
245.34	0.12	at
245.46	0.42	how
246.3	0.38	brutal
246.68	0.1	the
246.78	0.23	king
247.01	0.19	was
247.21	0.12	with
247.33	0.48	everything
247.81	0.23	and
248.87	0.14	doesn't
249.06	0.12	tell
249.35	0.15	him
249.51	0.37	so
250.23	0.19	and
250.42	0.31	then
251.14	0.43	he
251.57	0.4	orders
251.97	0.15	her
252.12	0.2	to
252.4	0.62	see
253.92	0.15	some
254.07	0.04	sort
254.28	0.18	of
254.53	0.54	singer
255.08	0.01	or
255.09	0.48	something
255.57	0.19	and
256.25	0.21	she
256.46	0.08	had
256.58	0.27	first
256.85	0.5	refuses
257.39	0.12	but
257.51	0.18	then
257.69	0.11	he
257.8	0.31	gets
258.16	0.64	angry
259.13	0.67	so
260.09	0.12	she
260.21	0.19	does
260.4	0.18	it
261.85	0.42	Oh
263.28	0.26	we
263.54	0.41	see
264.12	0.54	the
264.68	0.24	court
264.92	0.44	position
265.36	0.38	reading
265.74	0.14	the
265.88	0.35	letter
266.23	0.16	that
266.39	0.17	he
268.36	0.42	got
268.79	0.03	and
268.83	0.38	so
269.26	0.13	what
269.39	0.35	happened
269.74	0.22	was
269.98	0.01	Marlon's
271.36	0.35	mother
271.88	0.25	sent
272.13	0.28	him
272.41	0.37	there
273.2	0.15	so
273.35	0.14	that
273.49	0.15	he
273.64	0.18	could
273.82	0.18	get
274.01	0.17	some
274.18	0.13	of
274.31	0.67	protection
274.98	0.15	or
275.13	0.18	kind
275.31	0.21	of
275.92	0.49	treating
276.41	0.14	with
276.57	0.46	guidance
277.07	0.16	or
277.23	0.36	guidance
282.06	0.46	While
282.53	0.55	he
283.87	0.3	because
284.17	0.19	of
284.36	0.28	his
285.26	0.4	magic
285.66	0.45	powers
286.11	0.05	or
286.16	0.3	gifts
286.46	0.14	that
286.6	0.14	she
286.74	0.28	calls
287.02	0.18	him
287.84	0.02	So
289.0	0.02	in
289.19	0.02	the
289.21	0.31	next
289.52	0.57	morning
292.63	0.54	we
293.7	0.34	yeah
294.04	0.16	so
294.25	0.34	Marlon
295.19	0.25	goes
295.61	0.24	like
295.87	0.22	each
296.09	0.37	breakfast
299.56	0.12	the
299.68	0.49	guy
300.24	0.2	kind
300.44	0.1	of
300.54	0.19	like
300.81	0.13	on
300.94	0.36	purpose
301.32	0.3	knocks
301.62	0.48	over
302.39	0.34	a
302.79	0.35	pale
303.14	0.13	of
303.27	0.49	water
303.77	0.24	and
304.18	0.33	sees
304.52	0.33	Marlon
304.85	0.42	again
305.56	0.35	like
305.97	0.03	he's
306.01	0.94	instinctively
307.79	0.2	like
308.0	0.29	stop
308.29	0.09	it
308.38	0.03	from
308.58	0.47	falling
310.06	0.24	with
310.36	0.63	magic
311.33	0.58	and
312.23	0.34	again
312.59	0.09	he
312.68	0.43	questions
313.11	0.21	him
313.35	0.27	like
314.06	0.35	that's
314.97	0.17	like
315.16	0.3	asking
315.46	0.17	him
315.63	0.19	where
315.82	0.19	he
316.01	0.26	learned
316.27	0.14	this
316.42	0.32	stuff
318.01	0.21	how
318.22	0.16	he
318.38	0.28	came
318.88	0.16	to
319.04	0.39	have
320.2	0.43	supernatural
320.63	0.36	powers
323.24	0.09	him
323.33	0.2	off
323.57	0.21	on
323.79	0.46	errands
324.27	0.16	he
324.88	0.05	to
324.93	0.41	deliver
325.34	0.3	like
325.9	0.16	these
326.1	0.15	two
326.25	0.2	things
326.45	0.1	of
326.56	0.48	medicines
327.04	0.11	to
327.15	0.22	these
327.4	0.31	two
327.71	0.3	different
328.01	0.46	people
329.54	0.38	so
329.99	0.29	Marlon
330.28	0.2	does
330.48	0.28	that
330.77	0.12	the
330.89	0.31	first
331.2	0.25	guy
331.77	0.22	like
332.0	0.28	pretty
332.34	0.5	blind
333.16	0.23	just
333.39	0.24	trucks
333.63	0.15	it
333.78	0.14	all
333.92	0.12	at
334.04	0.32	once
334.41	0.16	even
334.64	0.23	though
334.89	0.1	he
334.99	0.35	wasn't
335.4	0.3	supposed
335.75	0.26	to
336.54	0.28	And
336.82	0.11	then
338.63	0.16	his
338.81	0.3	honest
339.11	0.15	way
339.26	0.12	to
339.38	0.33	deliver
339.71	0.08	the
339.79	0.31	second
340.1	0.22	one
341.02	0.44	he
341.7	0.14	sees
342.35	0.28	this
343.61	0.34	blonde
343.95	0.09	guy
344.32	0.15	kind
344.47	0.24	of
345.13	0.2	in
345.33	0.11	a
345.66	0.4	suit
347.93	0.25	and
348.22	0.22	this
348.46	0.37	other
348.83	0.3	like
349.24	0.57	smaller
349.82	0.1	I
349.92	0.22	mean
350.14	0.06	I
350.59	0.03	got
350.62	0.02	to
350.64	0.03	work
351.4	0.08	so
351.48	0.14	kind
351.62	0.12	of
351.74	0.38	present
352.12	0.31	kid
353.26	0.15	The
353.41	0.19	blonde
353.61	0.09	guy
353.7	0.11	is
353.81	0.46	excited
354.3	0.17	by
354.47	0.07	a
354.54	0.23	bunch
354.77	0.27	of
355.1	0.25	his
355.55	0.62	posse
360.13	0.19	The
360.32	0.22	other
360.54	0.15	kid
360.69	0.08	is
360.77	0.43	alone
361.23	0.4	and
363.46	0.16	the
363.62	0.24	other
363.86	0.2	kid
364.06	0.24	has
364.32	0.19	this
365.02	0.76	massive
365.9	0.55	target
367.1	0.26	like
367.53	0.09	this
367.7	0.2	big
367.9	0.06	wooden
368.13	0.3	thing
368.95	0.18	and
369.13	0.13	the
369.27	0.23	blonde
369.52	0.2	guy
369.72	0.2	is
369.94	0.13	like
370.09	0.62	aggressively
370.71	0.54	throwing
371.71	0.51	weapons
372.22	0.24	at
372.46	0.28	him
374.13	0.03	and
374.16	0.16	calling
374.32	0.12	it
374.44	0.29	target
374.76	0.29	back
375.15	0.09	is
375.24	0.17	just
375.41	0.53	generally
376.22	0.28	being
376.85	0.48	aggressive
377.33	0.27	about
377.6	0.15	that
377.75	0.18	all
377.93	0.13	and
378.06	0.22	then
378.31	0.35	so
379.14	0.4	the
379.55	0.25	small
379.8	0.22	guy
380.05	0.38	actually
380.43	0.36	falls
380.79	0.4	down
381.24	0.05	because
381.44	0.12	he
381.56	0.25	gets
381.87	0.51	exhausted
382.38	0.03	And
384.14	0.18	Marlon
384.49	0.13	is
384.62	0.36	there
384.98	0.24	and
387.74	0.22	he
387.96	0.3	tells
388.3	0.14	at
388.44	0.19	first
388.63	0.14	he's
388.78	0.25	nice
389.03	0.04	and
389.33	0.43	tells
389.8	0.59	the
390.44	0.29	blonde
390.73	0.31	guy
391.05	0.32	his
391.37	0.32	crew
391.69	0.22	like
392.01	0.27	okay
392.28	0.16	that's
392.44	0.41	enough
393.2	0.09	but
393.3	0.29	then
394.26	0.14	the
394.4	0.22	blonde
394.62	0.41	guy
395.89	0.24	doesn't
396.13	0.11	like
396.24	0.11	to
396.35	0.19	hear
396.54	0.23	that
396.79	0.27	and
398.35	0.18	they
398.53	0.18	get
398.71	0.3	into
399.01	0.31	like
400.63	0.37	something
401.0	0.15	of
401.15	0.13	like
401.28	0.08	a
401.36	0.44	verbal
401.8	0.59	argument
404.25	0.37	Marlon
404.62	0.29	calls
404.91	0.12	on
405.03	0.21	my
405.24	0.5	friend
405.84	0.22	here
406.06	0.5	responds
406.56	0.3	with
407.26	0.74	no
410.41	0.19	in
410.6	0.04	it
410.66	0.29	ends
410.95	0.42	with
411.71	0.37	Marlon
412.1	0.26	trying
412.36	0.14	to
412.5	0.54	punch
413.25	0.11	the
413.36	0.24	guy
413.6	0.36	who
414.23	0.03	would
415.02	0.33	now
415.81	0.08	is
415.91	0.39	Arthur
416.49	0.07	a
416.56	0.36	king
416.97	0.41	son
417.85	0.57	and
419.17	0.35	he
419.52	0.33	easily
419.86	0.42	disarms
420.28	0.32	Marlon
420.6	0.14	and
421.36	0.1	the
421.46	0.41	guards
421.91	0.21	take
422.12	0.23	Marlon
422.35	0.4	away
422.75	0.08	and
422.88	0.09	the
422.97	0.21	next
423.18	0.21	thing
423.39	0.13	we
423.52	0.31	see
423.83	0.23	is
424.4	0.51	him
424.95	0.41	waking
425.36	0.23	up
425.63	0.25	in
425.88	0.09	a
426.03	0.41	cell
428.31	0.02	So
430.52	0.13	in
430.65	0.23	this
431.03	0.61	cell
433.12	0.2	that's
433.33	0.07	the
433.4	0.23	most
433.63	0.36	notable
433.99	0.26	thing
434.25	0.14	is
434.39	0.15	when
434.54	0.11	he
434.65	0.3	wakes
434.95	0.07	up
435.09	0.1	he
435.23	0.64	hears
436.0	0.47	this
436.69	0.27	like
437.46	0.37	eerie
437.84	0.4	voice
438.25	0.08	just
438.33	0.21	saying
438.55	0.44	Marlon
438.99	0.18	burn
439.17	0.03	over
439.47	0.08	and
439.55	0.24	over
439.79	0.29	again
441.43	0.3	and
441.73	0.35	he
442.72	0.04	seems
442.76	0.12	to
443.21	0.09	the
443.3	0.39	ground
443.8	0.32	or
444.29	0.22	somewhere
444.55	0.24	under
444.79	0.23	him
447.63	0.14	But
447.77	0.26	then
449.58	0.26	his
450.06	0.65	caretaker
450.8	0.31	the
451.53	0.34	crevosition
452.74	0.21	comes
453.09	0.2	back
453.3	0.16	in
453.63	0.29	tells
453.92	0.3	Marlon
454.22	0.12	he
454.34	0.28	pulled
454.62	0.05	a
454.67	0.3	couple
455.0	0.49	strings
456.32	0.12	and
456.5	0.17	he
456.7	0.08	could
456.78	0.22	go
458.91	0.57	So
460.06	0.16	that
460.22	0.53	happens
461.11	0.16	with
461.27	0.09	the
461.36	0.18	one
461.54	0.65	exception
462.7	0.26	that
462.97	0.16	he
463.13	0.23	has
463.36	0.14	to
463.5	0.21	like
463.84	0.1	one
463.94	0.04	of
463.98	0.16	those
464.17	0.51	medieval
464.69	0.24	things
464.93	0.07	where
465.0	0.11	he
465.12	0.32	sticks
465.47	0.15	his
466.05	0.41	arms
466.46	0.1	and
466.57	0.34	head
466.96	0.3	through
467.26	0.44	like
467.75	0.22	this
468.28	0.33	holds
468.61	0.12	in
468.73	0.27	a
469.95	0.41	panel
470.85	0.13	more
470.98	0.06	or
471.04	0.21	less
471.57	0.13	and
471.7	0.17	these
471.87	0.23	kids
472.1	0.06	are
472.16	0.18	like
472.35	0.46	throwing
472.89	0.38	fruits
473.27	0.16	and
473.43	0.56	vegetables
473.99	0.12	at
474.18	0.12	him
475.09	0.03	It's
475.29	0.14	all
475.43	0.08	a
475.51	0.19	good
475.7	0.15	fun
475.88	0.15	that
476.03	0.15	he's
476.18	0.41	laughing
477.02	0.16	and
477.18	0.28	then
477.48	0.36	this
478.4	0.28	a
479.1	0.35	woman
479.45	0.3	comes
479.75	0.41	by
480.62	0.5	and
481.14	0.34	she
481.71	0.18	was
481.9	0.29	there
482.19	0.35	when
482.86	0.16	he
483.02	0.49	defended
483.52	0.29	the
484.33	0.3	like
487.73	0.7	the
488.81	0.34	kid
489.18	0.19	and
489.37	0.25	then
490.06	0.15	she
490.21	0.32	says
490.63	0.11	she's
490.74	0.12	kind
490.86	0.09	of
490.95	0.28	joking
491.23	0.22	around
491.45	0.11	with
491.56	0.15	him
491.81	0.04	just
491.85	0.29	saying
492.68	0.32	like
494.3	0.17	oh
494.47	0.15	that
494.62	0.13	was
494.75	0.17	really
494.93	0.38	brave
495.31	0.06	and
495.47	0.22	said
495.69	0.11	but
495.8	0.02	it
495.96	0.19	like
496.15	0.06	a
496.21	0.16	good
496.37	0.15	thing
496.52	0.21	you
496.74	0.17	get
496.91	0.17	to
497.11	0.25	fight
497.36	0.13	with
497.5	0.42	Arthur
497.95	0.38	because
498.76	0.29	like
499.36	0.27	he's
500.09	0.21	kind
500.3	0.12	of
500.42	0.27	like
500.7	0.2	he
500.9	0.22	couldn't
501.18	0.21	beat
501.49	0.24	up
501.73	0.4	Arthur
502.17	0.19	more
502.36	0.06	or
502.42	0.2	less
502.62	0.19	as
503.07	0.19	her
503.26	0.43	ideas
504.14	0.4	And
505.27	0.12	he
505.39	0.31	laughs
505.7	0.13	it
505.83	0.31	off
506.4	0.42	and
507.07	0.14	that's
507.21	0.14	it
509.96	0.02	So
509.98	0.45	before
510.43	0.11	or
510.54	0.58	after
511.12	0.21	all
511.33	0.34	that
512.78	0.32	there's
513.37	0.17	a
513.64	0.39	scene
514.08	0.17	the
514.25	0.46	woods
514.72	0.2	so
514.92	0.3	there's
515.22	0.23	this
515.52	0.34	tent
515.92	0.44	and
516.36	0.18	there's
516.54	0.06	a
516.6	0.29	woman
516.89	0.45	inside
517.34	0.21	it
517.95	0.46	and
518.9	0.02	she
519.64	0.2	hears
520.01	0.06	a
520.07	0.23	noise
520.3	0.49	outside
520.79	0.15	and
521.07	0.24	turns
521.31	0.1	out
521.41	0.04	to
521.45	0.1	be
521.55	0.12	one
521.67	0.09	of
521.76	0.14	her
521.9	0.4	guards
522.3	0.06	or
522.41	0.43	something
522.84	0.09	and
522.93	0.08	he
523.01	0.23	comes
523.24	0.21	in
523.47	0.1	and
523.57	0.29	we
524.16	0.16	let
524.44	0.2	she's
524.64	0.32	headed
524.96	0.46	towards
525.89	0.16	the
526.52	0.48	castle
527.81	0.03	And
527.85	0.4	then
531.42	0.3	later
531.89	0.15	he
532.04	0.25	goes
532.29	0.36	out
533.4	0.36	tries
533.77	0.02	to
533.81	0.29	like
534.17	0.24	he
534.42	0.25	hears
534.68	0.21	some
534.89	0.27	noise
535.16	0.02	out
535.35	0.11	the
535.46	0.22	woods
535.83	0.14	he
535.97	0.27	checks
536.24	0.09	what
536.33	0.12	it
536.45	0.39	is
538.57	0.13	We
538.7	0.12	don't
538.99	0.19	see
539.18	0.36	anything
539.56	0.25	but
540.2	0.37	next
540.57	0.06	we
540.72	0.41	hear
541.91	0.01	a
541.92	0.54	scream
542.5	0.3	from
542.8	0.22	like
543.68	0.09	this
543.77	0.09	is
544.16	0.53	a
544.74	0.4	scene
545.56	0.19	being
545.93	0.07	twisted
546.0	0.11	inside
546.28	0.1	the
546.39	0.31	tent
547.11	0.2	and
547.31	0.32	then
548.13	0.26	another
548.39	0.32	figure
548.71	0.42	approaches
549.13	0.07	the
549.2	0.29	tent
549.81	0.12	and
549.93	0.1	this
550.03	0.27	time
550.31	0.26	it's
551.23	0.22	like
551.45	0.2	this
551.66	0.43	old
552.27	0.23	kind
552.5	0.03	of
552.53	0.05	a
552.58	0.24	crap
552.84	0.1	at
552.94	0.29	lady
554.21	0.66	Probably
555.18	0.14	she
555.32	0.18	looks
555.5	0.19	like
555.69	0.33	the
556.04	0.35	woman
556.39	0.36	who
557.45	0.24	the
557.96	0.31	son
558.33	0.12	or
558.45	0.11	the
558.56	0.47	mother
559.04	0.25	of
559.34	0.44	the
560.32	0.31	man
560.63	0.11	who
560.74	0.14	has
560.88	0.67	executed
562.0	0.38	so
564.37	0.29	yeah
564.66	0.26	she's
565.4	0.21	this
565.63	0.26	wish
565.89	0.11	she
566.0	0.31	comes
566.31	0.36	in
567.06	0.36	she
567.43	0.23	has
567.67	0.17	like
567.84	0.21	this
568.51	0.31	of
568.91	0.27	voodoo
569.18	0.25	doll
569.43	0.15	but
569.58	0.21	she
570.05	0.02	to
570.07	0.23	have
570.31	0.05	a
570.36	0.45	couple
570.83	0.02	of
570.85	0.35	times
571.57	0.2	and
571.77	0.39	then
572.22	0.45	the
573.35	0.08	woman
573.43	0.02	in
573.62	0.14	the
573.76	0.26	tent
574.23	0.18	kind
574.41	0.12	of
574.53	0.32	falls
574.85	0.35	over
575.56	0.41	and
575.98	0.37	is
576.36	0.41	silent
576.77	0.17	and
577.01	0.53	still
578.14	0.16	and
578.3	0.25	then
578.56	0.02	she
578.6	0.42	has
579.25	0.15	this
581.1	0.38	potion
581.66	0.35	thing
582.02	0.15	on
582.17	0.05	a
582.22	0.5	necklace
582.72	0.17	that
582.89	0.18	she
583.07	0.23	keeps
583.3	0.44	rubbing
584.14	0.18	and
584.32	0.28	then
587.99	0.02	so
588.01	0.02	is
588.2	0.06	a
588.26	0.31	couple
588.57	0.07	of
588.64	0.41	words
589.98	0.1	of
590.09	0.17	like
590.26	0.13	in
590.39	0.27	campaigns
590.66	0.02	to
592.0	0.18	it
592.18	0.13	it
592.32	0.46	glows
592.78	0.11	and
593.0	0.15	she
593.15	0.37	turns
593.52	0.37	into
593.92	0.13	the
594.05	0.28	woman
594.33	0.17	who
594.5	0.39	was
595.5	0.23	used
595.74	0.13	to
595.87	0.16	be
596.03	0.19	like
596.23	0.5	alive
596.8	0.16	and
596.96	0.3	well
597.26	0.09	in
597.35	0.08	the
597.43	0.3	tent
598.28	0.11	and
598.39	0.24	then
600.84	0.02	she
600.86	0.04	looks
601.07	0.09	the
601.16	0.27	mirror
601.43	0.18	though
601.61	0.07	and
601.69	0.1	the
601.79	0.28	mirror
602.07	0.19	shows
602.27	0.13	that
602.4	0.2	she's
602.6	0.26	still
602.86	0.21	this
603.07	0.21	like
603.59	0.2	kind
603.79	0.15	of
603.95	0.4	old
604.59	0.46	witch
606.0	0.52	So
606.89	0.25	yeah
607.14	0.33	that's
608.07	0.41	that
608.65	0.56	scene
609.62	0.16	and
609.78	0.31	then
612.31	0.04	the
612.35	0.29	next
612.64	0.38	time
613.1	0.2	we
613.3	0.18	see
613.48	0.18	her
613.66	0.47	she
614.14	0.03	is
615.21	0.32	coming
615.53	0.2	off
615.73	0.17	of
615.9	0.11	a
616.02	0.38	horse
616.46	0.57	and
618.37	0.74	walking
619.17	0.75	into
620.27	0.44	the
620.74	0.53	castle
621.59	0.52	So
623.63	0.23	oh
623.86	0.15	and
624.01	0.44	also
624.46	0.21	once
624.67	0.21	she
624.89	0.31	steps
625.2	0.19	off
625.39	0.1	we
625.49	0.14	see
625.63	0.13	that
625.76	0.12	you
625.89	0.19	know
626.08	0.32	water
626.4	0.54	reflects
627.08	0.23	like
627.67	0.17	who
627.84	0.16	she
628.0	0.27	really
628.27	0.11	is
628.39	0.15	which
628.54	0.09	is
628.63	0.17	like
628.8	0.14	this
628.95	0.21	old
629.16	0.25	witch
629.41	0.16	and
629.57	0.25	that
630.55	0.19	like
630.75	0.34	young
631.51	0.06	or
631.58	0.26	not
