onset	duration	stimulus
69.62	0.12	the
69.74	0.42	elbow
70.41	0.36	working
70.77	0.16	his
70.93	0.36	fingers
71.29	0.19	up
71.51	0.42	making
71.93	0.28	room
72.21	0.17	for
72.38	0.22	them
72.6	0.53	between
73.32	0.13	the
73.45	0.3	warm
73.75	0.56	surfaces
74.31	0.13	of
74.44	0.22	her
74.72	0.29	upper
75.03	0.3	arm
75.33	0.11	and
75.44	0.35	chest
75.79	0.57	wall
76.92	0.14	He
77.06	0.26	reached
77.32	0.12	for
77.44	0.1	the
77.54	0.5	phone
78.09	0.17	with
78.26	0.17	his
78.43	0.23	right
78.66	0.34	hand
79.96	0.58	Hello
81.28	0.14	he
81.42	0.21	said
81.64	0.85	resonantly
82.5	0.22	into
82.72	0.1	the
82.82	0.39	phone
83.82	0.1	The
83.92	0.23	girl
84.18	0.35	stayed
84.56	0.37	propped
84.93	0.17	up
85.1	0.11	on
85.21	0.12	her
85.33	0.55	forearm
85.88	0.22	and
86.13	0.42	watched
86.55	0.21	him
87.55	0.19	Her
87.74	0.44	eyes
88.2	0.34	more
88.63	0.32	just
88.96	0.4	open
89.36	0.13	than
89.49	0.35	alert
89.84	0.06	or
89.9	0.73	speculative
90.85	0.49	reflected
91.35	0.38	chiefly
91.75	0.16	their
91.91	0.2	own
92.11	0.35	size
92.46	0.16	and
92.62	0.33	color
94.47	0.09	A
94.56	0.3	man's
94.86	0.49	voice
95.36	0.53	stone
95.89	0.35	dead
96.24	0.33	yet
96.61	0.47	somehow
97.08	0.47	rudely
97.55	0.34	almost
97.92	0.55	obscenely
98.5	0.36	quickened
98.88	0.13	for
99.01	0.11	the
99.12	0.45	occasion
99.57	0.22	came
99.79	0.21	through
100.0	0.1	at
100.1	0.11	the
100.21	0.21	other
100.42	0.25	end
101.14	0.32	Late
101.72	0.15	did
101.87	0.07	I
101.96	0.2	wake
102.16	0.19	you
103.32	0.09	The
103.41	0.23	grey
103.64	0.25	haired
103.89	0.37	man
104.51	0.43	glanced
104.95	0.43	briefly
105.38	0.29	left
105.67	0.1	at
105.77	0.06	the
105.83	0.31	girl
106.53	0.23	Who's
106.76	0.28	that
107.35	0.45	Yes
108.39	0.42	Arthur
109.59	0.46	Yeah
110.05	0.11	I
110.16	0.22	wake
110.38	0.17	you
110.94	0.38	No
111.59	0.35	no
111.94	0.15	I'm
112.09	0.12	in
112.21	0.29	bed
112.5	0.33	reading
113.51	0.37	Anything
113.88	0.35	wrong
115.09	0.19	The
115.28	0.26	reason
115.54	0.06	I
115.6	0.34	called
115.94	0.41	Leah
116.92	0.23	did
117.15	0.08	you
117.24	0.14	have
117.38	0.08	an
117.46	0.06	a
117.52	0.28	notice
117.8	0.17	when
117.97	0.32	Joni
118.29	0.18	was
118.47	0.41	leaving
119.15	0.25	Did
119.4	0.07	you
119.48	0.14	have
119.62	0.09	an
119.71	0.05	a
119.76	0.33	notice
120.09	0.12	if
120.21	0.36	she
120.58	0.31	left
120.89	0.1	with
120.99	0.12	the
121.12	0.21	Ellen
121.33	0.43	Bogans
121.79	0.19	by
121.98	0.16	any
122.14	0.4	chance
123.31	0.1	The
123.41	0.22	grey
123.63	0.21	haired
123.84	0.23	man
124.08	0.24	looked
124.33	0.32	left
124.65	0.33	again
125.55	0.17	but
125.72	0.27	high
125.99	0.23	this
126.25	0.24	time
126.5	0.25	away
126.75	0.16	from
126.91	0.09	the
127.0	0.29	girl
127.32	0.13	who
127.46	0.19	was
127.65	0.23	now
127.88	0.41	watching
128.29	0.15	him
128.44	0.27	rather
128.71	0.15	like
128.86	0.09	a
128.95	0.37	young
129.33	0.29	blue
129.62	0.18	eyed
129.81	0.35	Irish
130.16	0.51	policeman
131.67	0.43	No
132.1	0.12	I
132.22	0.3	didn't
132.52	0.4	Arthur
133.44	0.16	He
133.6	0.31	said
134.36	0.19	his
134.55	0.26	eyes
134.81	0.08	on
134.89	0.11	the
135.0	0.29	far
135.29	0.32	dim
135.66	0.27	end
135.94	0.08	of
136.02	0.08	the
136.1	0.36	room
136.88	0.13	were
137.01	0.09	the
137.1	0.25	wall
137.35	0.16	met
137.51	0.11	the
137.62	0.42	ceiling
138.4	0.19	And
138.59	0.25	didn't
138.84	0.17	she
139.01	0.21	leave
139.22	0.12	with
139.34	0.25	you
140.14	0.42	No
140.57	0.54	Christ
141.71	0.4	you
142.11	0.18	didn't
142.29	0.17	see
142.46	0.11	her
142.57	0.18	leave
142.75	0.1	it
142.85	0.17	all
143.02	0.23	then
143.72	0.22	Well
143.98	0.32	well
144.3	0.33	no
144.74	0.18	as
144.92	0.05	a
144.97	0.22	matter
145.2	0.08	of
145.28	0.3	fact
145.58	0.29	I
145.88	0.36	didn't
146.24	0.36	Arthur
147.27	0.09	The
147.36	0.21	grey
147.57	0.24	haired
147.81	0.21	man
148.02	0.31	said
148.63	0.4	why
149.06	0.22	What's
149.28	0.46	up
149.8	0.34	Joni
150.14	0.43	lost
151.05	0.24	Oh
151.31	0.66	Christ
152.27	0.17	Who
152.44	0.33	knows
152.77	0.11	I
152.94	0.27	don't
153.21	0.26	know
154.01	0.2	You
154.21	0.18	know
154.39	0.21	her
154.6	0.2	when
154.98	0.16	she
155.14	0.17	gets
155.31	0.13	all
155.44	0.42	tanked
155.86	0.19	up
156.05	0.12	and
156.17	0.3	raring
156.47	0.06	to
156.53	0.26	go
156.79	0.5	I
157.3	0.17	don't
157.47	0.23	know
157.94	0.17	She
158.11	0.14	may
158.25	0.11	have
158.36	0.22	just
159.2	0.2	you're
159.4	0.28	called
159.69	0.12	the
159.81	0.26	Ellen
160.07	0.47	Bogans
161.19	0.11	The
161.3	0.22	grey
161.52	0.24	haired
161.76	0.21	man
161.97	0.31	asked
162.64	0.31	Yeah
162.95	0.26	yeah
163.21	0.1	they're
163.31	0.19	not
163.51	0.22	home
163.73	0.25	yet
164.41	0.14	I
164.73	0.24	know
164.98	0.67	Christ
165.85	0.16	I'm
166.01	0.14	not
166.15	0.19	even
166.34	0.27	sure
166.61	0.2	she
166.81	0.29	left
167.1	0.12	with
167.22	0.28	them
168.15	0.11	I
168.26	0.17	know
168.43	0.25	one
168.68	0.26	thing
168.94	0.07	I
169.01	0.16	know
169.17	0.25	one
169.44	0.58	goddamn
170.02	0.24	thing
170.26	0.19	I'm
170.47	0.33	through
170.82	0.21	beating
171.05	0.19	my
171.24	0.4	brains
171.64	0.16	out
171.8	0.1	I
171.91	0.22	mean
172.13	0.14	it
172.68	0.14	I
172.82	0.24	really
173.06	0.19	meet
173.25	0.06	at
173.31	0.17	this
173.5	0.26	time
173.76	0.13	I
173.91	0.39	threw
174.63	0.24	five
174.88	0.36	years
175.24	0.62	Christ
176.17	0.16	All
176.33	0.22	right
176.58	0.12	all
176.7	0.2	right
178.68	0.1	I
178.78	0.03	try
178.81	0.1	to
178.91	0.19	take
179.1	0.09	it
179.19	0.02	a
179.21	0.24	little
179.45	0.23	easy
179.68	0.2	now
179.88	0.38	Arthur
180.97	0.09	The
181.06	0.28	grey
181.34	0.25	haired
181.59	0.26	man
181.85	0.35	said
182.52	0.16	he
182.68	0.29	turned
182.97	0.12	and
183.1	0.28	gave
183.38	0.05	the
183.43	0.32	girl
183.75	0.09	a
183.84	0.45	sign
184.3	0.13	with
184.44	0.18	two
184.62	0.35	fingers
184.97	0.18	near
185.15	0.13	his
185.28	0.31	mouth
185.98	0.15	that
186.13	0.07	he
186.2	0.35	wanted
186.55	0.07	a
186.62	0.48	cigarette
187.7	0.14	And
187.84	0.08	the
187.92	0.3	first
188.22	0.38	place
189.17	0.2	if
189.37	0.08	I
189.45	0.2	know
189.65	0.12	the
189.77	0.26	Ellen
190.03	0.44	Bogans
191.16	0.23	they
191.39	0.59	probably
191.98	0.19	all
192.17	0.31	hopped
192.48	0.11	in
192.59	0.08	a
192.67	0.36	cab
193.03	0.14	and
193.17	0.21	went
193.38	0.26	down
193.64	0.08	to
193.72	0.09	the
193.81	0.38	village
194.19	0.14	for
194.33	0.07	a
194.4	0.28	couple
194.68	0.09	of
194.77	0.41	hours
195.22	0.24	All
195.46	0.27	three
195.73	0.07	of
195.8	0.19	them
195.99	0.14	will
196.13	0.52	probably
196.65	0.31	barred
197.1	0.18	I
197.28	0.19	have
197.47	0.09	a
197.57	0.41	feeling
197.98	0.17	she
198.15	0.21	went
198.36	0.11	to
198.47	0.25	work
198.75	0.2	on
198.95	0.32	some
199.3	0.51	bastard
199.81	0.08	in
199.89	0.09	the
199.98	0.4	kitchen
200.7	0.12	I
200.82	0.18	just
201.01	0.14	have
201.15	0.05	a
201.2	0.42	feeling
202.9	0.16	She
203.06	0.22	always
203.29	0.28	starts
203.58	0.35	necking
203.94	0.23	some
204.18	0.45	bastard
204.63	0.07	in
204.71	0.1	the
204.81	0.35	kitchen
205.16	0.11	when
205.27	0.14	she
205.41	0.2	gets
205.63	0.3	tanked
205.93	0.18	up
206.88	0.34	I'm
207.22	0.38	through
208.22	0.18	I
208.4	0.23	swear
208.63	0.08	to
208.71	0.21	God
208.92	0.1	I
209.05	0.18	mean
209.23	0.08	it
209.31	0.17	this
209.49	0.24	time
209.74	0.35	Five
210.09	0.5	goddamn
210.61	0.36	where
210.97	0.09	are
211.06	0.16	you
211.23	0.44	now
211.69	0.87	Arthur
213.08	0.09	The
213.17	0.22	grey
213.39	0.19	haired
213.58	0.22	man
213.8	0.27	asked
214.08	0.51	Home
215.4	0.2	He's
215.6	0.56	straightened
216.17	0.22	his
216.39	0.43	back
216.82	0.34	so
217.16	0.27	the
217.46	0.45	girl
217.93	0.26	could
218.19	0.28	reach
218.47	0.4	behind
218.87	0.25	him
219.13	0.13	for
219.26	0.09	the
219.35	0.59	cigarettes
220.49	0.57	Yeah
221.23	0.38	home
222.16	0.25	Home
222.41	0.23	sweet
222.65	0.31	home
222.96	0.54	Christ
224.66	0.27	Look
224.93	0.42	Arthur
225.66	0.14	you
225.8	0.21	want
226.02	0.21	my
226.23	0.52	advice
226.91	0.14	He
227.05	0.29	said
227.61	0.7	absolutely
228.31	0.31	he
228.66	0.25	took
228.91	0.17	his
229.08	0.28	left
229.36	0.36	hand
229.73	0.17	out
229.9	0.16	from
230.06	0.32	between
230.38	0.08	the
230.46	0.24	girl's
230.71	0.23	upper
230.94	0.24	arm
231.18	0.1	and
231.28	0.3	chest
231.58	0.54	wall
232.53	0.35	Getting
232.89	0.24	bad
233.13	0.14	and
233.27	0.65	relaxed
234.24	0.25	Tell
234.49	0.11	the
234.6	0.5	truth
235.56	0.1	Is
235.66	0.08	it
235.77	0.21	going
235.98	0.07	to
236.05	0.11	do
236.16	0.2	you
236.36	0.29	any
236.65	0.29	good
236.95	0.17	to
237.12	0.28	sit
237.4	0.32	around
237.72	0.14	and
237.87	0.54	stew
238.8	0.43	Yeah
239.3	0.12	I
239.42	0.29	know
240.8	0.12	I
240.92	0.25	wouldn't
241.17	0.23	even
241.4	0.3	worry
241.71	0.12	for
241.83	0.27	Christ's
242.1	0.29	sake
242.4	0.14	but
242.86	0.2	you
243.06	0.24	can't
243.33	0.34	trust
243.67	0.12	it
243.9	0.15	I
244.05	0.3	swear
244.35	0.16	to
244.55	0.38	God
245.5	0.13	I
245.63	0.18	swear
245.81	0.09	to
245.9	0.21	God
246.11	0.08	you
246.19	0.31	can't
247.58	0.06	The
247.64	0.21	grey
247.85	0.22	haired
248.07	0.35	man
248.49	0.37	turned
248.87	0.18	his
249.06	0.28	head
249.35	0.15	to
249.5	0.3	see
249.8	0.12	what
249.92	0.07	the
249.99	0.21	girl
250.2	0.18	was
250.38	0.33	doing
251.31	0.15	She
251.46	0.12	had
251.58	0.24	picked
251.82	0.11	up
251.93	0.15	the
252.48	0.09	and
252.58	0.13	was
252.71	0.24	putting
252.95	0.21	it
253.3	0.42	between
253.72	0.21	them
254.53	0.36	You
254.89	0.12	know
255.01	0.14	what
255.15	0.08	I
255.23	0.31	do
256.41	0.13	You
256.54	0.1	know
256.64	0.11	what
256.75	0.07	I
256.83	0.18	do
257.01	0.13	I'm
257.14	0.37	ashamed
258.17	0.13	I'm
258.3	0.28	ashamed
258.58	0.09	to
258.67	0.17	tell
258.84	0.26	you
259.89	0.17	but
260.06	0.07	you
260.13	0.12	know
260.33	0.07	what
260.4	0.2	I
261.55	0.41	very
261.99	0.35	nearly
262.34	0.29	got
262.63	0.27	damn
262.9	0.21	through
263.17	0.36	every
263.53	0.6	night
264.4	0.16	when
264.56	0.05	I
264.61	0.16	get
264.77	0.32	home
265.64	0.12	You
265.76	0.13	want
265.89	0.07	to
265.96	0.26	know
266.62	0.38	Arthur
267.0	0.45	listen
267.45	0.21	this
267.66	0.31	isn't
268.27	0.22	waiting
268.49	0.07	a
268.56	0.39	second
269.12	0.15	I'll
269.27	0.16	tell
269.43	0.23	you
271.01	0.19	God
271.23	0.2	damn
271.43	0.05	it
271.52	0.3	I
271.85	0.43	practically
272.28	0.11	have
272.4	0.11	to
272.51	0.21	keep
272.72	0.36	myself
273.09	0.15	from
273.27	0.3	opening
273.6	0.3	every
273.91	0.41	goddamn
274.32	0.35	closet
274.67	0.26	door
274.93	0.03	in
274.96	0.12	the
275.08	0.44	apartment
275.52	0.12	I
275.67	0.22	swear
275.89	0.09	to
275.98	0.32	God
276.79	0.28	every
277.07	0.22	night
277.29	0.07	I
277.36	0.19	come
277.55	0.27	home
278.08	0.15	I
278.24	0.2	have
278.44	0.07	to
278.51	0.33	expect
278.84	0.08	to
278.92	0.21	find
279.13	0.04	a
279.17	0.23	bunch
279.4	0.16	of
279.56	0.46	bastards
280.02	0.33	hiding
280.44	0.36	all
280.83	0.26	over
281.09	0.08	the
281.17	0.47	place
282.11	0.16	All
282.27	0.35	right
283.17	0.25	All
283.42	0.35	right
283.95	0.23	Let's
284.18	0.25	try
284.43	0.11	to
284.56	0.17	take
284.73	0.1	it
284.83	0.06	a
284.89	0.27	little
285.2	0.43	easier
285.64	0.39	Arthur
286.21	0.09	The
286.3	0.21	grey
286.51	0.2	haired
286.71	0.21	man
286.92	0.3	said
287.69	0.15	he
287.84	0.22	turned
288.06	0.16	his
288.22	0.23	head
288.47	0.25	toward
288.72	0.16	the
289.03	0.47	girl
289.55	0.63	perhaps
290.18	0.19	to
290.37	0.35	show
290.72	0.43	her
291.7	0.23	how
291.93	0.02	forebearing
292.67	0.24	even
292.91	0.61	stoic
293.66	0.17	his
293.83	0.52	confidence
294.35	0.26	was
295.59	0.12	But
295.71	0.06	the
295.77	0.2	girl
295.97	0.28	missed
296.26	0.36	seeing
296.62	0.16	it
297.05	0.19	She
297.24	0.13	had
297.37	0.21	just
297.58	0.45	overturned
298.03	0.1	the
298.62	0.01	airstrahe
298.63	0.14	with
298.77	0.11	her
298.88	0.28	knee
299.16	0.12	and
299.28	0.15	was
299.43	0.5	rapidly
299.93	0.13	with
300.06	0.09	her
300.15	0.33	fingers
300.5	0.44	brushing
300.94	0.18	the
301.15	0.47	spilled
301.62	0.43	ashes
302.05	0.24	into
302.29	0.12	a
303.23	0.25	little
303.48	0.35	pickup
303.84	0.44	pile
304.94	0.18	Her
305.12	0.31	eyes
305.45	0.27	looked
305.73	0.26	up
305.99	0.14	at
306.13	0.36	him
306.73	0.06	The
306.79	0.28	second
307.07	0.21	too
307.28	0.25	late
308.93	0.15	And
309.08	0.08	the
309.16	0.32	first
309.48	0.45	place
310.23	0.14	he
310.38	0.24	said
310.62	0.19	into
310.81	0.1	the
310.91	0.33	phone
311.51	0.15	I
311.66	0.27	told
311.93	0.14	you
312.07	0.35	many
312.42	0.45	many
312.98	0.58	times
313.58	0.4	Arthur
314.0	0.31	that's
314.46	0.9	exactly
315.36	0.18	where
315.54	0.18	you
315.72	0.29	make
316.01	0.2	your
316.22	0.48	biggest
316.7	1.02	mistake
318.54	0.11	You
318.65	0.23	know
318.89	0.15	you
319.04	0.35	do
319.85	0.25	You
320.1	0.38	actually
320.48	0.24	go
320.72	0.14	out
320.86	0.14	of
321.0	0.12	your
321.12	0.19	way
321.31	0.12	to
321.43	0.46	torture
321.89	0.51	yourself
323.27	0.13	As
323.4	0.04	a
323.44	0.22	matter
323.66	0.09	of
323.75	0.4	fact
324.18	0.14	you
324.32	0.39	actually
324.71	0.64	inspired
325.36	0.42	Joni
326.49	0.16	He
326.65	0.27	broke
326.92	0.23	off
327.99	0.22	Your
328.23	0.43	bloody
328.66	0.31	lucky
328.97	0.17	she's
329.14	0.05	a
329.19	0.4	wonderful
329.59	0.3	kid
330.42	0.14	I
330.57	0.22	mean
330.79	0.16	it
331.84	0.19	You
332.03	0.19	give
332.22	0.17	that
332.39	0.18	kid
332.57	0.52	absolutely
333.09	0.17	no
333.26	0.32	credit
333.58	0.13	for
333.71	0.2	having
333.91	0.17	any
334.08	0.19	good
334.29	0.58	taste
335.25	0.14	or
335.4	0.6	brains
336.68	0.03	The
336.71	0.36	Christ
337.07	0.28	thing
337.91	0.09	for
338.0	0.23	that
338.23	0.31	matter
339.01	0.5	Brains
339.54	0.38	Jesus
340.54	0.14	If
340.68	0.09	you
340.77	0.13	knew
340.9	0.15	how
341.05	0.26	funny
341.31	0.18	that
341.49	0.22	was
342.04	0.17	she
342.21	0.21	thinks
342.43	0.18	she's
342.61	0.06	a
342.67	0.49	goddamn
343.18	0.85	intellectual
344.07	0.11	And
344.18	0.17	that's
344.35	0.11	the
344.46	0.25	funny
344.71	0.25	part
344.96	0.18	That's
345.14	0.12	the
345.26	0.57	hilarious
345.84	0.27	part
346.59	0.21	She
346.8	0.2	reads
347.01	0.12	the
347.13	0.63	theatrical
347.76	0.33	page
348.09	0.12	and
348.21	0.12	she
348.33	0.35	watches
348.7	0.52	television
349.22	0.25	till
349.71	0.23	she's
349.95	0.5	practically
350.45	0.41	blind
350.86	0.15	so
351.01	0.29	she's
351.34	0.06	an
351.4	0.81	intellectual
353.28	0.12	You
353.63	0.09	I
353.72	0.33	married
354.05	0.28	to
354.64	0.12	I
354.76	0.28	married
355.04	0.07	to
355.11	0.11	the
355.22	0.49	greatest
355.71	0.38	living
356.32	0.77	undeveloped
357.09	0.63	undiscovered
357.73	0.45	actress
358.2	0.45	novelist
358.65	0.82	psychoanalyst
359.47	0.07	and
359.55	0.21	all
359.76	0.21	around
359.97	0.43	goddamn
360.43	0.69	unappreciated
361.12	0.48	celebrity
361.6	0.43	genius
362.03	0.13	in
362.16	0.11	New
362.27	0.44	York
363.41	0.18	You
363.59	0.13	didn't
363.72	0.15	know
363.87	0.2	that
364.07	0.18	did
364.25	0.17	you
365.15	0.31	Christ
365.46	0.08	it's
365.54	0.16	so
365.7	0.25	funny
365.95	0.04	I
365.99	0.18	could
366.17	0.2	cut
366.37	0.15	my
366.52	0.4	throat
368.46	0.12	In
368.58	0.12	the
368.71	0.28	first
368.99	0.39	place
369.93	0.08	the
370.43	0.22	man
370.65	0.25	said
370.9	0.17	and
371.07	0.41	slowly
371.48	0.21	moved
371.69	0.14	his
371.83	0.39	hand
372.77	0.55	caressed
373.33	0.25	a
373.65	0.26	little
373.91	0.28	lock
374.19	0.15	that
374.34	0.32	rested
374.66	0.08	on
374.74	0.07	the
374.81	0.27	girl's
375.08	0.48	forehead
376.61	0.17	For
376.78	0.07	a
376.85	0.28	halibut
377.22	0.59	intelligent
377.83	0.42	guy
378.39	0.19	you're
378.58	0.3	about
379.73	0.16	as
380.03	0.01	tactless
380.04	0.26	as
380.32	0.21	it's
380.53	0.62	humanly
381.15	0.5	possible
381.65	0.13	to
381.79	0.34	be
383.53	0.09	We're
383.62	0.62	missmated
385.75	0.22	That's
385.97	0.51	all
387.32	0.2	That's
387.52	0.04	a
387.56	0.2	whole
387.77	0.28	simple
388.05	0.44	story
389.79	0.15	We
389.94	0.2	just
390.14	0.48	missmated
390.62	0.12	his
390.74	0.32	hell
391.59	0.16	She
391.75	0.25	doesn't
392.0	0.4	respect
392.4	0.09	me
392.49	0.12	She
392.61	0.25	doesn't
392.86	0.18	even
393.04	0.21	love
393.25	0.17	me
393.43	0.16	for
393.64	0.34	God's
393.98	0.52	sake
395.1	0.23	She
395.33	0.16	brought
395.49	0.1	me
395.59	0.06	a
395.65	0.29	soup
395.94	0.43	once
397.05	0.15	with
397.21	0.1	her
397.32	0.14	own
397.46	0.33	money
398.39	0.11	I
398.5	0.12	tell
398.62	0.13	you
398.75	0.23	about
398.98	0.2	that
399.76	0.34	No
400.63	0.13	the
400.76	0.25	Greyhaired
401.2	0.27	man
401.47	0.46	listened
401.93	0.31	another
402.24	0.38	moment
403.0	0.24	Then
403.25	0.62	abruptly
404.19	0.15	he
404.34	0.25	turned
404.59	0.24	toward
404.83	0.06	the
404.89	0.37	girl
405.7	0.13	The
405.83	0.32	lucky
406.15	0.23	gave
406.38	0.16	her
406.54	0.25	though
406.8	0.32	only
407.12	0.56	glancing
407.69	0.34	fully
408.04	0.68	informed
408.72	0.22	her
408.94	0.23	what
409.17	0.2	was
409.38	0.5	suddenly
409.88	0.31	going
410.19	0.24	on
410.43	0.08	at
410.51	0.11	the
410.62	0.19	other
410.81	0.11	end
410.92	0.08	of
411.0	0.08	the
411.08	0.35	phone
412.28	0.31	Now
412.75	0.37	Arthur
413.17	0.44	listen
414.02	0.17	I
414.19	0.21	say
414.4	0.18	this
414.6	0.06	in
414.66	0.11	an
414.78	0.29	all
415.08	0.79	sincerity
416.86	0.17	Would
417.03	0.11	you
417.14	0.2	get
417.34	0.59	undressed
417.93	0.14	and
418.07	0.13	get
418.2	0.18	into
418.38	0.32	bed
418.7	0.18	like
418.88	0.08	a
418.96	0.26	good
419.22	0.36	guy
419.85	0.15	and
420.0	0.63	relax
420.99	0.53	Junior'll
421.9	0.44	probably
422.34	0.15	be
422.49	0.24	there
422.73	0.25	in
423.16	0.27	about
423.47	0.21	two
423.68	0.51	minutes
424.7	0.16	He
424.86	0.4	listened
426.33	0.49	Arthur
427.52	0.2	you
427.73	0.19	hear
427.92	0.32	me
429.74	0.36	Yeah
431.11	0.1	I
431.21	0.2	hear
432.95	0.02	you
432.97	0.26	Listen
434.32	0.16	I've
434.48	0.19	kept
434.67	0.07	you
434.74	0.26	awake
435.0	0.18	all
435.18	0.23	night
435.41	0.48	anyway
437.06	0.19	Could
437.25	0.07	I
437.32	0.21	come
437.53	0.14	over
437.67	0.04	to
437.71	0.2	your
437.91	0.3	place
438.21	0.13	for
438.34	0.06	a
438.4	0.4	drink
438.86	0.17	Would
439.03	0.08	you
439.11	0.31	mind
441.06	0.09	The
441.63	0.23	man
441.86	0.51	straightened
442.37	0.16	his
442.53	0.26	back
442.79	0.15	and
442.94	0.29	placed
443.23	0.09	the
443.32	0.36	flat
443.68	0.2	of
443.89	0.26	his
444.15	0.34	free
444.5	0.34	hand
444.84	0.09	on
444.93	0.11	the
445.05	0.25	top
445.3	0.12	of
445.42	0.18	his
445.6	0.27	head
445.87	0.16	and
446.03	0.32	said
447.52	0.3	now
447.82	0.09	do
447.91	0.12	you
448.03	0.27	mean
449.33	0.43	Yeah
450.04	0.27	I
450.32	0.19	mean
450.51	0.1	if
450.61	0.15	it's
450.76	0.25	so
451.01	0.2	right
451.21	0.11	with
451.32	0.26	you
451.88	0.12	I'll
452.0	0.24	only
452.24	0.26	stay
452.5	0.05	a
452.55	0.2	minute
452.75	0.01	I
453.27	0.38	just
453.88	0.21	like
454.09	0.13	to
454.22	0.24	sit
454.46	0.33	down
454.79	0.43	somewhere
455.22	0.25	and
456.55	0.09	I
456.64	0.16	don't
456.8	0.2	know
457.01	0.22	Would
457.23	0.03	it
457.28	0.13	be
457.41	0.12	all
457.53	0.27	right
458.93	0.47	Yeah
460.62	0.15	but
460.77	0.09	the
460.86	0.26	point
461.12	0.26	is
461.45	0.23	I
461.68	0.21	don't
461.89	0.2	think
462.09	0.1	you
462.2	0.28	should
462.48	0.38	Arthur
463.72	0.11	The
464.24	0.21	man
464.45	0.27	said
464.73	0.45	lowering
465.18	0.19	his
465.37	0.34	hand
465.72	0.18	from
465.9	0.17	his
466.07	0.34	head
467.03	0.34	I
467.43	0.17	mean
467.6	0.3	you're
468.12	0.4	more
468.56	0.19	than
468.75	0.44	welcome
469.23	0.07	to
469.3	0.31	come
470.48	0.26	but
470.74	0.17	I
470.91	0.49	honestly
471.43	0.21	think
471.64	0.14	you
471.78	0.15	should
471.93	0.35	just
472.47	0.28	sit
472.76	0.27	tight
473.04	0.12	and
473.16	0.42	relax
473.58	0.2	till
473.78	0.34	Johnny
474.12	0.28	waltz
474.4	0.13	is
474.53	0.22	in
476.33	0.28	What
477.39	0.12	you
477.51	0.12	want
477.63	0.03	to
477.66	0.28	be
477.94	0.11	You
